Instancia,F(S),Tiempo,SOTA_FS,SOTA_Tiempo,Dev,isBest?
AUpdata_ta_ca_60_100_2_100_1,154048.896146619,0.0616133,154048.89614661894,7.595567214,3.7785185333666507e-16,1
AUpdata_ta_ca_60_100_2_100_2,198178.874644064,0.0590191,193282.1255833367,7.617031227,0.025334722732113138,0
AUpdata_ta_ca_60_100_2_100_3,153578.669971454,0.0622277,153578.66997145387,1.494625519,7.58017515378752e-16,1
AUpdata_ta_ca_60_100_2_100_4,156434.435138357,0.0604688,156434.43513835708,14.890715256,-5.581347309687872e-16,1
AUpdata_ta_ca_60_100_2_100_5,153833.212859405,0.0595777,150561.82135243563,6.754226863,0.021727895409233203,0
AUpdata_ta_ca_60_100_2_50_1,153389.384330265,0.0580499,153389.384330265,3.164008714,0.0,1
AUpdata_ta_ca_60_100_2_50_2,154956.647991252,0.0587282,154956.64799125172,1.294027823,1.6903726139287111e-15,1
AUpdata_ta_ca_60_100_2_50_3,228216.809843584,0.057697,228216.80984358414,8.772757978,-6.376355553449583e-16,1
AUpdata_ta_ca_60_100_2_50_4,140831.695734001,0.0593006,139758.94324445407,11.258335023,0.0076757341222204335,0
AUpdata_ta_ca_60_100_2_50_5,159831.423971987,0.0578683,153583.86325688357,7.712534453,0.04067849696327665,0
AUpdata_ta_ca_60_100_3_100_1,124966.397376171,0.0762917,124966.39737617056,8.902034952,3.4933987537217047e-15,1
AUpdata_ta_ca_60_100_3_100_2,136478.532474293,0.1083783,136478.53247429302,8.653540734,-2.1324841298550506e-16,1
AUpdata_ta_ca_60_100_3_100_3,138615.114649523,0.070251,138615.1146495228,8.643102144,1.4697301496466878e-15,1
AUpdata_ta_ca_60_100_3_100_4,119663.959826428,0.1073312,119663.95982642831,5.300492029,-2.553736482053245e-15,1
AUpdata_ta_ca_60_100_3_100_5,108182.584037989,0.0746485,108182.58403798925,9.255092345,-2.286713347458644e-15,1
AUpdata_ta_ca_60_100_3_50_1,122490.034258205,0.0817516,122490.0342582046,11.361233138,3.3264226666422037e-15,1
AUpdata_ta_ca_60_100_3_50_2,157507.941514636,0.0845712,157507.9415146358,9.560230834,1.2934383576983349e-15,1
AUpdata_ta_ca_60_100_3_50_3,138243.935791715,0.0873814,138243.9357917149,9.588466047,6.315755614897198e-16,1
AUpdata_ta_ca_60_100_3_50_4,101924.636354879,0.0757979,101924.63635487849,7.467984411,4.996996322062051e-15,1
AUpdata_ta_ca_60_100_3_50_5,145971.906680806,0.0724022,145971.9066808061,9.724603861,-7.975186765320392e-16,1
AUpdata_ta_ca_60_100_4_100_1,120764.23117525,0.088753,120764.23117524947,2.088275542,4.337947943054294e-15,1
AUpdata_ta_ca_60_100_4_100_2,100678.063039642,0.0814537,100118.04798443874,13.143926145,0.005593547481971482,0
AUpdata_ta_ca_60_100_4_100_3,118958.191691408,0.0790809,118958.1916914081,1.723496756,-7.339678766864383e-16,1
AUpdata_ta_ca_60_100_4_100_4,107187.951303684,0.0821147,104368.54376074587,9.973679049,0.02701395881695288,0
