Instancia,bvns_random,bvns_greedy,rvns_random,rvns_greedy,salazar,SOTA,melhor_config,Dev_melhor
AUpdata_corrSergio_200_29850_10_100_1,22760.91719867,22760.91719867,25785.757730715,22760.91719867,22760.91719867,22760.917198669995,bvns_random,1.5983445549831768e-16
AUpdata_corrSergio_200_29850_10_100_2,20658.456707785,20658.456707785,24334.79497878,20658.456707785,20658.456707785,20658.456707784997,bvns_random,1.7610118986868782e-16
AUpdata_corrSergio_200_29850_10_100_3,20677.318485265,20677.318485265,24851.14890125,20880.974188505,20677.318485265,20677.318485264994,bvns_random,3.518811019605079e-16
AUpdata_corrSergio_200_29850_2_100_1,37303.65126831,37303.65126831,39385.162309885,37303.65126831,37303.65126831,37985.2687,bvns_random,-0.017944257208584644
AUpdata_corrSergio_200_29850_2_100_2,36111.243895775,36447.8562444,39989.7867098,36447.8562444,36111.243895775,37023.7091,bvns_random,-0.024645429277776004
AUpdata_corrSergio_200_29850_2_100_3,33891.01568136,34295.853346555,37136.242464825,34295.853346555,33891.01568136,33891.0157,bvns_random,-5.499984646770204e-10
AUpdata_corrSergio_200_29850_3_100_1,34143.38923279,34143.38923279,34799.485831835,34143.38923279,34051.6219109,34051.621910899994,salazar,2.136743334347424e-16
AUpdata_corrSergio_200_29850_3_100_2,31685.65060797,32523.332987595,36534.468990125,32523.332987595,31685.65060797,31685.65060797001,bvns_random,-2.2962942134927405e-16
AUpdata_corrSergio_200_29850_3_100_3,30381.293897655,30381.293897655,33450.60063119,30381.293897655,30381.293897655,30381.293897654967,bvns_random,1.0776963408511265e-15
AUpdata_corrSergio_200_29850_4_100_1,31200.919798105,31729.85786407,33277.908213845,31810.92569413,31200.919798105,31200.919798104987,bvns_random,3.4979534231353033e-16
AUpdata_corrSergio_200_29850_4_100_2,28921.602620385,30017.85619131,32585.80121991,30017.85619131,28921.602620385,28921.602620385012,bvns_random,-3.773627818806484e-16
AUpdata_corrSergio_200_29850_4_100_3,27973.043759075,27973.043759075,32647.415024785,27973.043759075,27973.043759075,27973.043759074983,bvns_random,6.502650977892751e-16
AUpdata_corrSergio_200_29850_5_100_1,29450.5434422,29450.5434422,33029.63706116,29450.5434422,29450.5434422,29450.54344219999,bvns_random,3.705852302078897e-16
AUpdata_corrSergio_200_29850_5_100_2,26871.936027905,28369.185097775,31552.29733948,28369.185097775,26871.936027905,26871.936027904998,bvns_random,1.35382087963959e-16
AUpdata_corrSergio_200_29850_5_100_3,26392.277666635,26392.277666635,30200.556973915,26392.277666635,26392.277666635,26392.277666635455,bvns_random,-1.7230318528413554e-14
AUpdata_corrSergio_200_9950_10_100_1,39256.737739135,39256.737739135,45470.11938681,39256.737739135,39256.737739135,39256.737739134995,bvns_random,1.8534289992543198e-16
AUpdata_corrSergio_200_9950_10_100_2,43331.723507995,43331.723507995,48729.14095233,43331.723507995,43331.723507995,43331.723507995026,bvns_random,-6.716518084346179e-16
AUpdata_corrSergio_200_9950_10_100_3,42389.249534105,42389.249534105,47752.81492897,42389.249534105,42389.249534105,42389.24953410502,bvns_random,-5.149388838551689e-16
AUpdata_corrSergio_200_9950_2_100_1,68155.219611195,68155.219611195,74598.8342366799,68155.219611195,68155.219611195,68155.219611195,bvns_random,0.0
AUpdata_corrSergio_200_9950_2_100_2,70337.13598434,70337.13598434,77705.833057335,70337.13598434,70337.13598434,70337.13598433998,bvns_random,2.0688808301217615e-16
AUpdata_corrSergio_200_9950_2_100_3,66395.000141525,66395.000141525,66395.000141525,66395.000141525,66395.000141525,66395.000141525,bvns_random,0.0
AUpdata_corrSergio_200_9950_3_100_1,60963.87492499,60963.87492499,64302.778749005,60963.87492499,60963.87492499,60963.87492498998,bvns_random,3.5804602101502437e-16
AUpdata_corrSergio_200_9950_3_100_2,64316.01173021,64316.01173021,69256.20432745,64316.01173021,64316.01173021,64316.01173021002,bvns_random,-3.393847388129861e-16
AUpdata_corrSergio_200_9950_3_100_3,61865.52047372,61865.52047372,62704.95746161,61865.52047372,61865.52047372,61865.52047372001,bvns_random,-2.3521850486246844e-16
AUpdata_corrSergio_200_9950_4_100_1,55583.483491625,55583.483491625,60350.980820635,55583.483491625,55583.483491625,55583.483491625004,bvns_random,-1.3090143253219682e-16
AUpdata_corrSergio_200_9950_4_100_2,59892.725289735,59892.725289735,65455.788172795,59892.725289735,59892.725289735,59892.72528973503,bvns_random,-6.074158070938914e-16
AUpdata_corrSergio_200_9950_4_100_3,57528.2806439,57528.2806439,59547.34419155,57528.2806439,57528.2806439,57528.28064390002,bvns_random,-3.7942856275619954e-16
AUpdata_corrSergio_200_9950_5_100_1,51434.61686117,51434.61686117,56668.26229333,51434.61686117,51434.61686117,51434.61686117002,bvns_random,-4.2438097481054596e-16
AUpdata_corrSergio_200_9950_5_100_2,56196.40892875,56196.40892875,64633.70467971,56196.40892875,56196.40892875,56196.40892875002,bvns_random,-2.589474221887888e-16
AUpdata_corrSergio_200_9950_5_100_3,53654.003662455,53654.003662455,57703.8155309,53654.003662455,53654.003662455,53654.00366245503,bvns_random,-5.424353910256174e-16
AUpdata_randomSergio_200_19900_10_100_1,616424.935422885,619438.069029385,845044.84129901,629097.17231149,616424.935422885,,bvns_random,
AUpdata_randomSergio_200_19900_10_100_2,695251.06884213,724659.497354955,1026866.18408323,717213.84036902,695251.06884213,,bvns_random,
AUpdata_randomSergio_200_19900_10_100_3,693774.144035565,693774.144035565,1029304.39227027,701065.142929205,694467.80634308,,bvns_random,
AUpdata_randomSergio_200_19900_2_100_1,1143848.13870835,1143848.13870835,1152718.22477202,1143848.13870835,1143848.13870835,,bvns_random,
AUpdata_randomSergio_200_19900_2_100_2,1225902.28514842,1290757.30343795,1322080.44313022,1290757.30343795,1225902.28514842,,bvns_random,
AUpdata_randomSergio_200_19900_2_100_3,1125662.38246768,1125662.38246768,1409668.27691367,1125662.38246768,1125662.38246768,,bvns_random,
AUpdata_randomSergio_200_19900_3_100_1,994640.607160895,994640.607160895,1033884.73827225,994965.98322569,994640.607160895,,bvns_random,
AUpdata_randomSergio_200_19900_3_100_2,1117008.48804244,1117008.48804244,1319361.26006065,1137478.89787583,1117008.48804244,,bvns_random,
AUpdata_randomSergio_200_19900_3_100_3,1008692.6842691,1008692.6842691,1214481.88220113,1008692.6842691,1008692.6842691,,bvns_random,
AUpdata_randomSergio_200_19900_4_100_1,895006.563950165,895006.563950165,1173519.10611054,895006.563950165,895006.563950165,,bvns_random,
AUpdata_randomSergio_200_19900_4_100_2,1024570.55203412,1014876.56210811,1157995.48672504,1024570.55203412,1014876.56210811,,bvns_greedy,
AUpdata_randomSergio_200_19900_4_100_3,943046.77245627,943046.77245627,1204040.80631953,943046.77245627,943046.77245627,,bvns_random,
AUpdata_randomSergio_200_19900_5_100_1,838981.065983555,838981.065983555,903073.152639185,838981.065983555,838981.065983555,,bvns_random,
AUpdata_randomSergio_200_19900_5_100_2,942802.436367304,943531.07454479,1129098.45454946,953691.721129845,942802.436367304,,bvns_random,
AUpdata_randomSergio_200_19900_5_100_3,890088.718033865,890088.718033865,1075881.5090382,890088.718033865,890088.718033865,,bvns_random,
AUpdata_randomSergio_200_29850_10_100_1,714212.808683245,720673.722979155,967258.838697465,714805.567459565,714650.516944765,,bvns_random,
AUpdata_randomSergio_200_29850_10_100_2,697920.884776225,644369.59786761,963865.163391354,651272.12202759,644369.59786761,,bvns_greedy,
AUpdata_randomSergio_200_29850_10_100_3,608160.1146233,605299.89639202,815188.23842807,605299.89639202,605299.89639202,,bvns_greedy,
AUpdata_randomSergio_200_29850_2_100_1,1282733.68712203,1316577.86412709,1354626.97350544,1316577.86412709,1282733.68712203,,bvns_random,
AUpdata_randomSergio_200_29850_2_100_2,1155811.56377216,1155811.56377216,1291815.2274617,1155811.56377216,1155811.56377216,,bvns_random,
AUpdata_randomSergio_200_29850_2_100_3,1005495.30473096,1005495.30473096,1132775.15121917,1005495.30473096,1005495.30473096,,bvns_random,
AUpdata_randomSergio_200_29850_3_100_1,1160669.74950906,1160669.74950906,1273075.56679242,1160669.74950906,1142787.62082382,,salazar,
AUpdata_randomSergio_200_29850_3_100_2,1019627.42422932,1019627.42422932,1299732.7158721,1019627.42422932,1019627.42422932,,bvns_random,
AUpdata_randomSergio_200_29850_3_100_3,930909.2375678,930909.2375678,1153693.51663378,930909.2375678,930909.2375678,,bvns_random,
AUpdata_randomSergio_200_29850_4_100_1,1067230.29521799,1067230.29521799,1420377.50778503,1067230.29521799,1045382.80099378,,salazar,
AUpdata_randomSergio_200_29850_4_100_2,913440.711122779,913440.711122779,1082837.70285637,913440.711122779,913440.711122779,,bvns_random,
AUpdata_randomSergio_200_29850_4_100_3,852140.429192605,852140.429192605,958289.21096308,852140.429192605,852140.429192605,,bvns_random,
AUpdata_randomSergio_200_29850_5_100_1,932635.610050904,932635.610050904,1143259.99087496,972571.73562898,932635.610050904,,bvns_random,
AUpdata_randomSergio_200_29850_5_100_2,841785.794625735,841785.794625735,1090126.61384796,860984.40221377,841785.794625735,,bvns_random,
AUpdata_randomSergio_200_29850_5_100_3,800593.521949485,800593.521949485,890959.8303563,811343.70166096,775947.665657055,,salazar,
AUpdata_randomSergio_200_9950_10_100_1,598066.473300785,598066.473300785,840374.236612655,598066.473300785,598066.473300785,,bvns_random,
AUpdata_randomSergio_200_9950_10_100_2,702049.14217078,702049.14217078,996483.216004851,710065.60955618,702049.14217078,,bvns_random,
AUpdata_randomSergio_200_9950_10_100_3,759678.55600706,759678.55600706,1016766.78065759,759678.55600706,759678.55600706,,bvns_random,
AUpdata_randomSergio_200_9950_2_100_1,1121196.66237823,1121196.66237823,1271343.60944394,1121196.66237823,1121196.66237823,,bvns_random,
AUpdata_randomSergio_200_9950_2_100_2,1118118.6587457,1118118.6587457,1286645.1821182,1118118.6587457,1118118.6587457,,bvns_random,
AUpdata_randomSergio_200_9950_2_100_3,1328320.1967924,1328320.1967924,1491573.20430874,1328320.1967924,1328320.1967924,,bvns_random,
AUpdata_randomSergio_200_9950_3_100_1,1010803.85526721,1010803.85526721,1189040.4979944,1016176.88782294,1010803.85526721,,bvns_random,
AUpdata_randomSergio_200_9950_3_100_2,999338.799332135,999338.799332135,1134822.81434263,999338.799332135,999338.799332135,,bvns_random,
AUpdata_randomSergio_200_9950_3_100_3,1194154.24815405,1194154.24815405,1414246.25662774,1194154.24815405,1194154.24815405,,bvns_random,
AUpdata_randomSergio_200_9950_4_100_1,894227.13805167,894227.13805167,1085861.58096883,894227.13805167,894227.13805167,,bvns_random,
AUpdata_randomSergio_200_9950_4_100_2,996503.85078686,932129.35022881,1208221.87464921,932129.35022881,932129.35022881,,bvns_greedy,
AUpdata_randomSergio_200_9950_4_100_3,1066841.73080141,1066841.73080141,1285338.64151334,1066841.73080141,1066841.73080141,,bvns_random,
AUpdata_randomSergio_200_9950_5_100_1,816745.067921005,829099.91419851,919980.84487009,886959.7702953,816745.067921005,,bvns_random,
AUpdata_randomSergio_200_9950_5_100_2,929430.731794895,871770.933409055,1118456.90872132,871770.933409055,871770.933409055,,bvns_greedy,
AUpdata_randomSergio_200_9950_5_100_3,990969.211150085,990969.211150085,1335299.47914884,990969.211150085,990969.211150085,,bvns_random,
