Instancia,bvns_random,bvns_greedy,rvns_random,rvns_greedy,salazar,SOTA,melhor_config,Dev_melhor
AUpdata_randomSergio_100_2475_2_100_1,453715.92083764,453715.92083764,477708.636155965,453715.92083764,453715.92083764,453715.92083763995,bvns_random,1.282909817358971e-16
AUpdata_randomSergio_100_2475_2_100_2,435740.29963847,435740.29963847,435740.29963847,435740.29963847,435740.29963847,435740.29963846994,bvns_random,1.3358337744239358e-16
AUpdata_randomSergio_100_2475_2_100_3,485158.81898228,485158.81898228,618809.387958865,485158.81898228,485158.81898228,485158.8189822801,bvns_random,-2.399530159446339e-16
AUpdata_randomSergio_100_2475_3_100_1,404200.70175016,404200.70175016,425045.107805375,404200.70175016,404200.70175016,404200.7017501601,bvns_random,-1.4400682794817626e-16
AUpdata_randomSergio_100_2475_3_100_2,381424.055850215,381424.055850215,470647.979436265,381424.055850215,381424.055850215,381424.05585021485,bvns_random,4.578184832919312e-16
AUpdata_randomSergio_100_2475_3_100_3,427225.92068118,427225.92068118,434434.628938135,427225.92068118,427225.92068118,427225.92068118,bvns_random,0.0
AUpdata_randomSergio_100_2475_4_100_1,358884.63918469,358884.63918469,399675.551455805,358884.63918469,358884.63918469,358884.63918469014,bvns_random,-3.2438089880749913e-16
AUpdata_randomSergio_100_2475_4_100_2,347049.20886679,347049.20886679,410662.20951449,347049.20886679,347049.20886679,347049.20886679,bvns_random,0.0
AUpdata_randomSergio_100_2475_4_100_3,367590.534935455,367590.534935455,521735.91347735,367590.534935455,367590.534935455,367590.5349354549,bvns_random,3.1669836615182744e-16
AUpdata_randomSergio_100_2475_5_100_1,324775.89255474,331146.637214575,386188.165868045,331146.637214575,324775.89255474,324775.8925547401,bvns_random,-1.792240811212817e-16
AUpdata_randomSergio_100_2475_5_100_2,315786.95243141,315786.95243141,429844.036076705,315786.95243141,315786.95243141,315786.95243140997,bvns_random,1.8432573120990588e-16
AUpdata_randomSergio_100_2475_5_100_3,331973.463243065,331973.463243065,457532.37674669,331973.463243065,331973.463243065,331973.463243065,bvns_random,0.0
AUpdata_randomSergio_100_4950_10_100_1,274671.875895955,277051.812554535,408536.596427215,277051.812554535,277051.812554535,274671.87589595496,bvns_random,2.1191707641562957e-16
AUpdata_randomSergio_100_4950_10_100_2,240144.4219469,240144.4219469,344085.15170093,242630.96228158,240144.4219469,240144.42194690008,bvns_random,-3.6357909403994873e-16
AUpdata_randomSergio_100_4950_10_100_3,238795.97187452,238795.97187452,360172.44309461,238795.97187452,238795.97187452,238795.9718745201,bvns_random,-3.6563217831865523e-16
AUpdata_randomSergio_100_4950_2_100_1,537741.783383315,537741.783383315,638150.754904314,537741.783383315,537741.783383315,537741.783383315,bvns_random,0.0
AUpdata_randomSergio_100_4950_2_100_2,491548.40904321,491548.40904321,509536.96374801,491548.40904321,454742.98797463,454742.9879746299,salazar,2.560024561245783e-16
AUpdata_randomSergio_100_4950_2_100_3,503515.17236599,503515.17236599,549231.93540995,503515.17236599,503515.17236599,503515.17236599,bvns_random,0.0
AUpdata_randomSergio_100_4950_3_100_1,473559.262507245,473559.262507245,520258.567088075,473559.262507245,473559.262507245,473559.2625072448,bvns_random,3.6874578656928016e-16
AUpdata_randomSergio_100_4950_3_100_2,416864.06837498,416864.06837498,492995.93163789,416864.06837498,416864.06837498,416864.06837498,bvns_random,0.0
AUpdata_randomSergio_100_4950_3_100_3,426769.96353998,426769.96353998,604296.419173335,426769.96353998,426769.96353998,426769.96353998,bvns_random,0.0
AUpdata_randomSergio_100_4950_4_100_1,431868.07630232,440191.896563385,612300.83932085,431868.07630232,431868.07630232,431868.07630232,bvns_random,0.0
AUpdata_randomSergio_100_4950_4_100_2,371372.47686342,371372.47686342,435438.588501735,373908.862124805,371372.47686342,371372.47686342004,bvns_random,-1.567366041907152e-16
AUpdata_randomSergio_100_4950_4_100_3,363878.322992955,363878.322992955,432897.54175495,363878.322992955,363878.322992955,363878.3229929551,bvns_random,-3.1992925786125677e-16
AUpdata_randomSergio_100_4950_5_100_1,394386.986603005,394386.986603005,497304.338743675,406491.373774785,394386.986603005,394386.9866030049,bvns_random,1.475902169461286e-16
AUpdata_randomSergio_100_4950_5_100_2,327356.30489548,327356.30489548,435856.57343579,327356.30489548,327356.30489548,327356.3048954801,bvns_random,-3.556226658414429e-16
AUpdata_randomSergio_100_4950_5_100_3,327509.604470285,327509.604470285,498220.795395105,327509.604470285,327509.604470285,327509.6044702849,bvns_random,3.554562072010845e-16
AUpdata_randomSergio_100_7425_10_100_1,239142.061993835,244202.983273575,289760.75443168,248353.784775895,239142.061993835,239142.0619938351,bvns_random,-3.651030297315574e-16
AUpdata_randomSergio_100_7425_10_100_2,263311.00595581,263311.00595581,367023.60204856,272371.6804616,263311.00595581,263311.00595580996,bvns_random,2.2106049347301525e-16
AUpdata_randomSergio_100_7425_10_100_3,262771.579349845,263640.722279305,330237.179933995,266897.19993718,262771.579349845,262771.57934984507,bvns_random,-2.215142941161522e-16
AUpdata_randomSergio_100_7425_2_100_1,498815.60988744,505394.7309494,575929.442299155,508916.181317525,498815.60988744,498815.60988743993,bvns_random,1.1669173891050089e-16
AUpdata_randomSergio_100_7425_2_100_2,542530.54524239,542530.54524239,598661.787738815,566193.158519095,542530.54524239,542530.5452423901,bvns_random,-2.1457837323228158e-16
AUpdata_randomSergio_100_7425_2_100_3,520016.26503073,520016.26503073,571314.3467493,524800.69507259,520016.26503073,520016.2650307301,bvns_random,-2.2386861653270653e-16
AUpdata_randomSergio_100_7425_3_100_1,438641.24763295,440887.24226923,466924.448660855,438641.24763295,438641.24763295,438641.24763294996,bvns_random,1.326999255714659e-16
AUpdata_randomSergio_100_7425_3_100_2,459740.26816621,459740.26816621,466521.094837705,459740.26816621,459740.26816621,459740.26816621004,bvns_random,-1.2660988158736526e-16
AUpdata_randomSergio_100_7425_3_100_3,458581.54738398,458581.54738398,527416.78963484,458581.54738398,458581.54738398,458581.54738397966,bvns_random,7.615787583977375e-16
AUpdata_randomSergio_100_7425_4_100_1,391249.09623747,391249.09623747,423080.237474745,393946.95245511,391249.09623747,391249.0962374699,bvns_random,2.975478357559609e-16
AUpdata_randomSergio_100_7425_4_100_2,396792.70968066,396792.70968066,522611.83934769,396792.70968066,396792.70968066,396792.70968066005,bvns_random,-1.4669538903654028e-16
AUpdata_randomSergio_100_7425_4_100_3,400033.9139623,400033.9139623,477567.453589395,417551.2913568,400033.9139623,400033.91396230017,bvns_random,-4.365204465060904e-16
AUpdata_randomSergio_100_7425_5_100_1,343907.882379205,343907.882379205,445264.70214206,357517.824158905,343907.882379205,343907.88237920485,bvns_random,5.077609199659367e-16
AUpdata_randomSergio_100_7425_5_100_2,367490.304768865,367490.304768865,527742.700907165,367490.304768865,366750.523101285,366750.5231012852,salazar,-6.348474752947223e-16
AUpdata_randomSergio_100_7425_5_100_3,374775.44154497,376653.716167865,454797.481764375,383416.94254462,374775.44154497,374775.44154497,bvns_random,0.0
