Instancia,bvns_random,bvns_greedy,rvns_random,rvns_greedy,salazar,SOTA,melhor_config,Dev_melhor
AUpdata_ta_ca_20_100_4_100_4,9635.01498378335,9635.01498378335,9887.47870677337,9635.01498378335,9635.01498378335,9635.014983783347,bvns_random,3.775789465003199e-16
AUpdata_ta_ca_20_100_4_100_5,16665.2795047809,16705.4765060445,17605.5923730085,16665.2795047809,16665.2795047809,16665.27950478088,bvns_random,1.3097813832818328e-15
AUpdata_ta_ca_20_100_4_50_1,9713.32227524799,9713.32227524799,11117.295204995,9713.32227524799,9713.32227524799,9713.322275247989,bvns_random,1.8726748191822104e-16
AUpdata_ta_ca_20_100_4_50_2,8988.9515288864,8988.9515288864,11701.5210951113,8988.9515288864,8988.9515288864,8988.951528886397,bvns_random,4.0471670087450196e-16
AUpdata_ta_ca_20_100_4_50_3,7868.0360658855,7868.0360658855,9405.66100382715,7868.0360658855,7868.0360658855,7868.036065885498,bvns_random,2.3118722236578116e-16
AUpdata_ta_ca_20_100_4_50_4,13559.1354094651,13559.1354094651,16739.9347544851,13559.1354094651,13559.1354094651,13559.135409465101,bvns_random,-1.3415231492386242e-16
AUpdata_ta_ca_20_100_4_50_5,8704.7525999144,8704.7525999144,10358.047941954,8704.7525999144,8704.7525999144,8704.7525999144,bvns_random,0.0
AUpdata_ta_ca_20_100_5_100_1,5184.2604748206,5184.2604748206,6734.9922952866,5184.2604748206,5184.2604748206,5184.260474820599,bvns_random,3.508676719428922e-16
AUpdata_ta_ca_20_100_5_100_2,9062.19996125714,9668.8610256196,10385.3997910218,9668.8610256196,9062.19996125714,9062.19996125714,bvns_random,0.0
AUpdata_ta_ca_20_100_5_100_3,7553.0010172835,8218.05214224195,9206.62465889425,7553.0010172835,7553.0010172835,7553.0010172835,bvns_random,0.0
AUpdata_ta_ca_20_100_5_100_4,10005.753376217,10579.136226516,13550.679626518,10546.749229802,10005.753376217,10005.753376217,bvns_random,0.0
AUpdata_ta_ca_20_100_5_100_5,6868.330009505,6868.330009505,9860.8401258315,6868.330009505,6868.330009505,6868.330009505,bvns_random,0.0
AUpdata_ta_ca_20_100_5_50_1,8719.82636411104,8719.82636411104,11472.4666347794,8719.82636411104,8719.82636411104,8719.82636411104,bvns_random,0.0
AUpdata_ta_ca_20_100_5_50_2,9961.1117292506,9961.1117292506,11815.4844362591,9961.1117292506,9961.1117292506,9961.111729250602,bvns_random,-1.8260907547140858e-16
AUpdata_ta_ca_20_100_5_50_3,12269.1677721299,12269.1677721299,17155.4675108075,12279.6047187544,12269.1677721299,12269.16777212985,bvns_random,4.15119462421717e-15
AUpdata_ta_ca_20_100_5_50_4,9326.7551678595,9326.7551678595,9868.288531114,9326.7551678595,9326.7551678595,9326.755167859501,bvns_random,-1.9502917904548322e-16
AUpdata_ta_ca_20_100_5_50_5,7313.7759572643,7313.7759572643,7858.7996291178,7313.7759572643,7313.7759572643,7313.7759572643,bvns_random,0.0
AUpdata_ta_ca_20_150_2_100_1,11117.5427568929,11117.5427568929,16088.3244138587,11117.5427568929,11117.5427568929,11117.542756892923,bvns_random,-1.9633720616020935e-15
AUpdata_ta_ca_20_150_2_100_2,20708.6139040048,20708.6139040048,23113.4618212431,20708.6139040048,20708.6139040048,20708.613904004796,bvns_random,1.756746648498851e-16
AUpdata_ta_ca_20_150_2_100_3,15918.9364053691,15918.9364053691,15918.9364053691,15918.9364053691,15918.9364053691,15918.936405369108,bvns_random,-4.57063049245514e-16
AUpdata_ta_ca_20_150_2_100_4,13192.3173837703,13192.3173837703,13192.3173837703,13192.3173837703,13192.3173837703,13192.317383770305,bvns_random,-4.13647432205576e-16
AUpdata_ta_ca_20_150_2_100_5,18843.1462433293,18843.1462433293,20477.602690047,18843.1462433293,18843.1462433293,18843.1462433293,bvns_random,0.0
AUpdata_ta_ca_20_150_2_50_1,20801.9811064093,20801.9811064093,20801.9811064093,20801.9811064093,20801.9811064093,20801.981106409297,bvns_random,1.7488617014322812e-16
AUpdata_ta_ca_20_150_2_50_2,15899.0935872628,15899.0935872628,24997.266203403,15899.0935872628,15899.0935872628,15899.093587262796,bvns_random,2.2881674273596317e-16
AUpdata_ta_ca_20_150_2_50_3,16194.0810297253,16194.0810297253,16512.4143775322,16512.4143775322,16194.0810297253,16194.081029725246,bvns_random,3.2574057525093675e-15
AUpdata_ta_ca_20_150_2_50_4,12059.6432209344,13533.3871174819,13533.3871174819,13533.3871174819,12059.6432209344,12059.64322093439,bvns_random,9.049966256323063e-16
AUpdata_ta_ca_20_150_2_50_5,18459.2102623437,18459.2102623437,19293.744141697,18459.2102623437,18459.2102623437,18459.21026234371,bvns_random,-5.912461186673448e-16
AUpdata_ta_ca_20_150_3_100_1,7242.40361848059,7242.40361848059,11967.6224457755,7242.40361848059,7242.40361848059,7242.40361848059,bvns_random,0.0
AUpdata_ta_ca_20_150_3_100_2,11257.7913999085,11257.7913999085,14688.8574122183,12359.8934513088,11257.7913999085,11257.791399908501,bvns_random,-1.6157604444159806e-16
AUpdata_ta_ca_20_150_3_100_3,8524.67549512042,8524.67549512042,8524.67549512042,8524.67549512042,8524.67549512042,8524.675495120422,bvns_random,-2.1337931333422105e-16
AUpdata_ta_ca_20_150_3_100_4,7893.64207689275,7893.64207689275,10670.669872279,7893.64207689275,7893.64207689275,7893.642076892749,bvns_random,1.1521863962331332e-16
AUpdata_ta_ca_20_150_3_100_5,6510.7137932527,6510.7137932527,7708.3989182519,6510.7137932527,6510.7137932527,6510.713793252699,bvns_random,1.396920108384233e-16
AUpdata_ta_ca_20_150_3_50_1,10881.8062296345,10881.8062296345,11047.2287167482,10881.8062296345,10881.8062296345,10881.80622963446,bvns_random,3.6774930589214425e-15
AUpdata_ta_ca_20_150_3_50_2,11224.3189635007,11939.848915843,14145.9012892122,11224.3189635007,11224.3189635007,11224.31896350075,bvns_random,-4.3755629232778306e-15
AUpdata_ta_ca_20_150_3_50_3,12513.4687998924,12513.4687998924,12513.4687998924,12513.4687998924,12513.4687998924,12513.4687998924,bvns_random,0.0
AUpdata_ta_ca_20_150_3_50_4,12217.4546499095,12217.4546499095,12262.2747733375,12217.4546499095,12217.4546499095,12217.454649909501,bvns_random,-1.488844817246226e-16
AUpdata_ta_ca_20_150_3_50_5,11426.2514033265,12676.0966971918,13931.415521961,12676.0966971918,11426.2514033265,11426.2514033265,bvns_random,0.0
AUpdata_ta_ca_20_150_4_100_1,5377.5408436481,5377.5408436481,6770.02548396065,5377.5408436481,5377.5408436481,5377.5408436481,bvns_random,0.0
AUpdata_ta_ca_20_150_4_100_2,10588.3258357035,10588.3258357035,12099.3928926065,10588.3258357035,10588.3258357035,10588.325835703448,bvns_random,4.810175290180827e-15
AUpdata_ta_ca_20_150_4_100_3,12345.0969342855,12688.8760749868,16422.4519022043,12688.8760749868,12345.0969342855,12345.0969342855,bvns_random,0.0
AUpdata_ta_ca_20_150_4_100_4,10563.654308192,10563.654308192,13239.9923813545,10563.654308192,10563.654308192,10563.654308191999,bvns_random,1.7219319664173884e-16
AUpdata_ta_ca_20_150_4_100_5,9217.5155553148,9217.5155553148,9687.7383338223,9217.5155553148,9217.5155553148,9217.5155553148,bvns_random,0.0
AUpdata_ta_ca_20_150_4_50_1,11452.7681685265,11452.7681685265,13451.683642656,11452.7681685265,11452.7681685265,11452.7681685265,bvns_random,0.0
AUpdata_ta_ca_20_150_4_50_2,15658.955141633,15658.955141633,15658.955141633,15658.955141633,15658.955141633,15658.955141633,bvns_random,0.0
AUpdata_ta_ca_20_150_4_50_3,5236.04813853575,5236.04813853575,6541.7189815455,5236.04813853575,5236.04813853575,5236.04813853575,bvns_random,0.0
AUpdata_ta_ca_20_150_4_50_4,9016.905437027,9016.905437027,11789.9459447284,9016.905437027,9016.905437027,9016.905437027,bvns_random,0.0
AUpdata_ta_ca_20_150_4_50_5,13994.090728189,13994.090728189,15915.016116313,13994.090728189,13994.090728189,13994.090728189,bvns_random,0.0
AUpdata_ta_ca_20_150_5_100_1,6230.9296162254,6230.9296162254,7224.1080874872,6230.9296162254,6230.9296162254,6230.9296162254,bvns_random,0.0
AUpdata_ta_ca_20_150_5_100_2,8109.93019244631,8109.93019244631,10917.1548134098,8109.93019244631,8109.93019244631,8109.930192446309,bvns_random,1.121458113930553e-16
AUpdata_ta_ca_20_150_5_100_3,5940.66377743635,5940.66377743635,5940.66377743635,5940.66377743635,5940.66377743635,5940.663777436352,bvns_random,-3.0619295615663127e-16
AUpdata_ta_ca_20_150_5_100_4,5239.26468518518,5239.26468518518,7407.1996600585,5239.26468518518,5239.26468518518,5239.264685185186,bvns_random,-1.2151443561178795e-15
AUpdata_ta_ca_20_150_5_100_5,4071.8798161723,4071.8798161723,4747.9767121761,4071.8798161723,4071.8798161723,4071.8798161722993,bvns_random,1.1167995407927868e-16
AUpdata_ta_ca_20_150_5_50_1,6257.02582250082,6257.02582250082,8088.9937199685,6257.02582250082,6257.02582250082,6257.025822500815,bvns_random,8.721345197288194e-16
AUpdata_ta_ca_20_150_5_50_2,8617.9204763612,8849.7473237526,10422.635625366,8849.7473237526,8617.9204763612,8617.9204763612,bvns_random,0.0
AUpdata_ta_ca_20_150_5_50_3,6084.7343667883,6084.7343667883,7710.3132237318,6084.7343667883,6084.7343667883,6084.7343667883,bvns_random,0.0
AUpdata_ta_ca_20_150_5_50_4,11693.3535270884,11693.3535270884,12905.436269174,11693.3535270884,11693.3535270884,11693.3535270884,bvns_random,0.0
AUpdata_ta_ca_20_150_5_50_5,8621.0101258749,8621.0101258749,10363.4033138925,8621.0101258749,8621.0101258749,8621.0101258749,bvns_random,0.0
AUpdata_ta_ca_20_300_2_100_1,12119.4469050677,12119.4469050677,12119.4469050677,12119.4469050677,12119.4469050677,12119.446905067674,bvns_random,2.101238765194276e-15
AUpdata_ta_ca_20_300_2_100_2,14363.2657038952,14363.2657038952,21091.9651269365,14363.2657038952,14363.2657038952,14363.265703895246,bvns_random,-3.166044270580742e-15
AUpdata_ta_ca_20_300_2_100_3,11557.3270484427,11557.3270484427,15561.5549021315,11557.3270484427,11557.3270484427,11557.32704844265,bvns_random,4.249487246478507e-15
AUpdata_ta_ca_20_300_2_100_4,13857.3858825614,13857.3858825614,13857.3858825614,13857.3858825614,13857.3858825614,13857.385882561352,bvns_random,3.544154309619348e-15
AUpdata_ta_ca_20_300_2_100_5,17406.6571344926,17406.6571344926,17406.6571344926,17406.6571344926,17406.6571344926,17406.6571344926,bvns_random,0.0
AUpdata_ta_ca_20_300_2_50_1,20217.8799492892,20266.1558203862,25128.6134051144,20266.1558203862,20217.8799492892,20217.879949289243,bvns_random,-2.1592642648288782e-15
AUpdata_ta_ca_20_300_2_50_2,15861.9180310861,15861.9180310861,17810.90151006,15861.9180310861,15861.9180310861,15861.918031086096,bvns_random,2.2935302023135054e-16
AUpdata_ta_ca_20_300_2_50_3,25018.0024129334,25018.0024129334,25176.4487031359,25392.707272045,25018.0024129334,25018.002412933394,bvns_random,2.9082887970392156e-16
AUpdata_ta_ca_20_300_2_50_4,19016.6629922592,19016.6629922592,19598.9855118955,19016.6629922592,19016.6629922592,19016.6629922592,bvns_random,0.0
AUpdata_ta_ca_20_300_2_50_5,18647.6315794674,18647.6315794674,19138.9112323608,18647.6315794674,18647.6315794674,18647.63157946737,bvns_random,1.7558159664564018e-15
AUpdata_ta_ca_20_300_3_100_1,9205.44240322308,9205.44240322308,12990.0435723823,9205.44240322308,9205.44240322308,9205.442403223076,bvns_random,3.9519869309246425e-16
AUpdata_ta_ca_20_300_3_100_2,13058.5146879247,13619.4176924358,14808.3945803518,13619.4176924358,13058.5146879247,13058.51468792467,bvns_random,2.3680196867162985e-15
AUpdata_ta_ca_20_300_3_100_3,12734.0116814056,12734.0116814056,12734.0116814056,12734.0116814056,12734.0116814056,12734.01168140561,bvns_random,-7.142248056054368e-16
AUpdata_ta_ca_20_300_3_100_4,20881.1653972211,20881.1653972211,23014.1399579544,20881.1653972211,20881.1653972211,20881.165397221095,bvns_random,1.7422297740028735e-16
AUpdata_ta_ca_20_300_3_100_5,13756.5326482885,13756.5326482885,15694.4268993277,13756.5326482885,13756.5326482885,13756.532648288452,bvns_random,3.4379102424531675e-15
AUpdata_ta_ca_20_300_3_50_1,15659.621082171,15659.621082171,17854.8505981925,15659.621082171,15659.621082171,15659.621082171003,bvns_random,-2.3231588989299826e-16
AUpdata_ta_ca_20_300_3_50_2,17909.4244959154,17909.4244959154,20364.2205695984,17909.4244959154,17909.4244959154,17909.424495915402,bvns_random,-2.031320888017047e-16
AUpdata_ta_ca_20_300_3_50_3,16268.5164824122,16268.5164824122,16268.5164824122,16268.5164824122,16268.5164824122,16268.516482412197,bvns_random,2.2362080838930284e-16
AUpdata_ta_ca_20_300_3_50_4,13117.6847709421,13117.6847709421,15290.7497548295,13117.6847709421,13117.6847709421,13117.684770942098,bvns_random,1.3866695497785e-16
AUpdata_ta_ca_20_300_3_50_5,16524.0972551904,16524.0972551904,16524.0972551904,16524.0972551904,16524.0972551904,16524.097255190398,bvns_random,2.201620306942326e-16
AUpdata_ta_ca_20_300_4_100_1,9291.64061281865,9291.64061281865,9547.8970548275,9291.64061281865,9291.64061281865,9291.64061281865,bvns_random,0.0
AUpdata_ta_ca_20_300_4_100_2,13107.5103801516,13107.5103801516,19231.3440198351,13107.5103801516,13107.5103801516,13107.510380151549,bvns_random,3.885688572591854e-15
AUpdata_ta_ca_20_300_4_100_3,8437.717906591,8437.717906591,12192.9767680899,8437.717906591,8437.717906591,8437.717906591,bvns_random,0.0
AUpdata_ta_ca_20_300_4_100_4,5837.0964721365,5837.0964721365,7485.5845801924,5837.0964721365,5837.0964721365,5837.096472136499,bvns_random,1.5581286108845725e-16
AUpdata_ta_ca_20_300_4_100_5,13693.2846329212,13693.2846329212,14750.661874563,13693.2846329212,13693.2846329212,13693.284632921199,bvns_random,1.3283806276637733e-16
AUpdata_ta_ca_20_300_4_50_1,9770.4783214683,9770.4783214683,10431.9861731126,9770.4783214683,9770.4783214683,9770.4783214683,bvns_random,0.0
AUpdata_ta_ca_20_300_4_50_2,13451.726274149,13451.726274149,16634.3115734761,13451.726274149,13451.726274149,13451.726274149,bvns_random,0.0
AUpdata_ta_ca_20_300_4_50_3,12659.683207898,12659.683207898,15534.079802376,12659.683207898,12659.683207898,12659.683207898002,bvns_random,-1.436836430797133e-16
AUpdata_ta_ca_20_300_4_50_4,19021.038691442,19021.038691442,19021.038691442,19056.147717045,19021.038691442,19021.038691442,bvns_random,0.0
AUpdata_ta_ca_20_300_4_50_5,13455.6362391097,14959.247530642,14657.5600516977,13455.6362391097,13455.6362391097,13455.636239109699,bvns_random,1.3518419874185089e-16
AUpdata_ta_ca_20_300_5_100_1,5048.2315456526,5048.2315456526,8618.9328345475,5048.2315456526,5048.2315456526,5048.231545652602,bvns_random,-3.6032210232359884e-16
AUpdata_ta_ca_20_300_5_100_2,10139.7114307265,10551.3086294681,11094.736120138,10139.7114307265,10551.3086294681,10139.711430726502,bvns_random,-1.7939262038895395e-16
AUpdata_ta_ca_20_300_5_100_3,9250.7433678231,9250.7433678231,11811.6088065979,9250.7433678231,9250.7433678231,9250.7433678231,bvns_random,0.0
AUpdata_ta_ca_20_300_5_100_4,9677.90076737,9677.90076737,10500.123657698,9973.3672513758,9677.90076737,9677.900767369998,bvns_random,1.8795288846923908e-16
AUpdata_ta_ca_20_300_5_100_5,4153.1918739686,4153.1918739686,6914.5423860032,4153.1918739686,4153.1918739686,4153.191873968601,bvns_random,-2.189869212336334e-16
AUpdata_ta_ca_20_300_5_50_1,9467.901787795,9467.901787795,11077.086799013,9467.901787795,9467.901787795,9467.901787795001,bvns_random,-1.9212170175769056e-16
AUpdata_ta_ca_20_300_5_50_2,9816.986532837,9816.986532837,10775.514048977,9816.986532837,9816.986532837,9816.986532837002,bvns_random,-1.8528999682962674e-16
AUpdata_ta_ca_20_300_5_50_3,7742.095637732,7742.095637732,9945.5556568705,7742.095637732,7742.095637732,7742.095637731999,bvns_random,1.1747396884900265e-16
AUpdata_ta_ca_20_300_5_50_4,4496.22421875505,4496.22421875505,5897.32674380205,4496.22421875505,4496.22421875505,4496.224218755049,bvns_random,2.0227965900347303e-16
AUpdata_ta_ca_20_300_5_50_5,7373.6950060388,7373.6950060388,7919.43201291115,7373.6950060388,7373.6950060388,7373.6950060388,bvns_random,0.0
AUpdata_ta_cp_20_100_2_100_1,9613.739311097,9613.739311097,9613.739311097,9613.739311097,9613.739311097,9613.739311097,bvns_random,0.0
AUpdata_ta_cp_20_100_2_100_2,16299.7832372701,16778.1304445751,16778.1304445751,16778.1304445751,16299.7832372701,16299.783237270101,bvns_random,-1.1159592597444272e-16
AUpdata_ta_cp_20_100_2_100_3,9051.6019418942,9051.6019418942,9051.6019418942,9051.6019418942,9051.6019418942,9051.6019418942,bvns_random,0.0
AUpdata_ta_cp_20_100_2_100_4,5162.13087163848,5162.13087163848,6352.81946457498,5162.13087163848,5162.13087163848,5162.130871638481,bvns_random,-1.7618590546974082e-16
AUpdata_ta_cp_20_100_2_100_5,9383.87220931462,9383.87220931462,9714.21072894245,9383.87220931462,9383.87220931462,9383.872209314623,bvns_random,-1.9384209023438007e-16
AUpdata_ta_cp_20_100_2_50_1,16457.8510286505,16457.8510286505,16512.0449824434,16457.8510286505,16457.8510286505,16457.851028650548,bvns_random,-2.8736269644111665e-15
AUpdata_ta_cp_20_100_2_50_2,9130.7326971901,9130.7326971901,9130.7326971901,9130.7326971901,9130.7326971901,9130.7326971901,bvns_random,0.0
AUpdata_ta_cp_20_100_2_50_3,5868.22822659082,5868.22822659082,6607.94855737275,5868.22822659082,5868.22822659082,5868.228226590819,bvns_random,1.5498625252026104e-16
AUpdata_ta_cp_20_100_2_50_4,8990.36721215774,8990.36721215774,10484.8763103221,8990.36721215774,8990.36721215774,8990.367212157735,bvns_random,6.069794572192863e-16
AUpdata_ta_cp_20_100_2_50_5,7883.42877036373,7883.42877036373,7883.42877036373,7883.42877036373,7883.42877036373,7883.42877036373,bvns_random,0.0
AUpdata_ta_cp_20_100_3_100_1,5452.1385611102,5452.1385611102,5491.1512653541,5452.1385611102,5452.1385611102,5452.138561110199,bvns_random,1.6681430443831773e-16
AUpdata_ta_cp_20_100_3_100_2,9160.1202818422,9311.9184253782,9802.3424255472,9311.9184253782,9160.1202818422,9160.1202818422,bvns_random,0.0
AUpdata_ta_cp_20_100_3_100_3,3969.0064075025,3969.0064075025,3969.0064075025,3969.0064075025,3969.0064075025,3969.0064075025007,bvns_random,-1.1457460739465375e-16
AUpdata_ta_cp_20_100_3_100_4,7205.2086128614,7205.2086128614,8585.169103617,7205.2086128614,7205.2086128614,7205.2086128614,bvns_random,0.0
AUpdata_ta_cp_20_100_3_100_5,5630.9678250022,5630.9678250022,5630.9678250022,5630.9678250022,5630.9678250022,5630.9678250022,bvns_random,0.0
AUpdata_ta_cp_20_100_3_50_1,10920.8739377705,10920.8739377705,11988.5792470693,10920.8739377705,10920.8739377705,10920.873937770497,bvns_random,3.3312158237717085e-16
AUpdata_ta_cp_20_100_3_50_2,6308.3816507767,6308.3816507767,9163.65794703715,6308.3816507767,6308.3816507767,6308.381650776701,bvns_random,-1.441724283851706e-16
AUpdata_ta_cp_20_100_3_50_3,3146.83702679673,3146.83702679673,4292.04007814653,3146.83702679673,3146.83702679673,3146.8370267967302,bvns_random,-1.445093428779712e-16
AUpdata_ta_cp_20_100_3_50_4,6175.9938401936,6175.9938401936,7042.8702175238,6175.9938401936,6175.9938401936,6175.9938401936,bvns_random,0.0
AUpdata_ta_cp_20_100_3_50_5,3571.8098858654,3571.8098858654,4465.5391900059,3571.8098858654,3571.8098858654,3571.8098858654,bvns_random,0.0
AUpdata_ta_cp_20_100_4_100_1,6043.1100790464,6043.1100790464,6069.7686217624,6069.7686217624,6043.1100790464,6043.110079046401,bvns_random,-1.505010979241414e-16
AUpdata_ta_cp_20_100_4_100_2,4202.3330471045,4202.3330471045,4220.79295097293,4202.3330471045,4202.3330471045,4202.3330471045,bvns_random,0.0
AUpdata_ta_cp_20_100_4_100_3,5535.71527786545,5535.71527786545,5619.61261715255,5535.71527786545,5535.71527786545,5535.715277865449,bvns_random,1.642957876481729e-16
AUpdata_ta_cp_20_100_4_100_4,4147.79588875499,4147.79588875499,5647.6581132864,4147.79588875499,4147.79588875499,4147.795888754989,bvns_random,2.1927180752520682e-16
AUpdata_ta_cp_20_100_4_100_5,2590.80624346345,2590.80624346345,3676.77810542271,2590.80624346345,2590.80624346345,2590.8062434634526,bvns_random,-1.0531409333301903e-15
AUpdata_ta_cp_20_100_4_50_1,5807.75498025827,5807.75498025827,6451.50400844724,5807.75498025827,5807.75498025827,5807.754980258265,bvns_random,7.830002340529902e-16
AUpdata_ta_cp_20_100_4_50_2,6156.6419506415,6156.6419506415,6745.664692906,6156.6419506415,6156.6419506415,6156.641950641501,bvns_random,-1.4772577471037794e-16
AUpdata_ta_cp_20_100_4_50_3,5988.02572313825,5988.02572313825,6761.74923177375,5988.02572313825,5988.02572313825,5988.02572313825,bvns_random,0.0
AUpdata_ta_cp_20_100_4_50_4,3421.22083571185,3421.22083571185,4384.00033056407,3421.22083571185,3421.22083571185,3421.2208357118498,bvns_random,1.3291961341391904e-16
AUpdata_ta_cp_20_100_4_50_5,5912.4970000355,5912.4970000355,7652.226470161,5912.4970000355,5912.4970000355,5912.4970000355,bvns_random,0.0
AUpdata_ta_cp_20_100_5_100_1,4683.60796738912,4683.60796738912,5032.93262582925,4683.60796738912,4683.60796738912,4683.60796738912,bvns_random,0.0
AUpdata_ta_cp_20_100_5_100_2,2195.03418499586,2195.03418499586,2594.73912312578,2195.03418499586,2195.03418499586,2195.0341849958654,bvns_random,-2.486051583131881e-15
AUpdata_ta_cp_20_100_5_100_3,4302.31112042196,4302.31112042196,5000.68035251391,4302.31112042196,4302.31112042196,4302.3111204219595,bvns_random,2.113967763641713e-16
AUpdata_ta_cp_20_100_5_100_4,1914.81715022904,1914.81715022904,2002.48596731413,1914.81715022904,1914.81715022904,1914.817150229037,bvns_random,1.543676261938879e-15
AUpdata_ta_cp_20_100_5_100_5,4898.30276440255,4898.30276440255,6091.54803700145,4898.30276440255,4898.30276440255,4898.30276440255,bvns_random,0.0
AUpdata_ta_cp_20_100_5_50_1,2769.69380566539,2769.69380566539,2769.69380566539,2769.69380566539,2769.69380566539,2769.6938056653944,bvns_random,-1.641868678610902e-15
AUpdata_ta_cp_20_100_5_50_2,4417.4211666635,4417.4211666635,5670.0974491744,4417.4211666635,4417.4211666635,4417.4211666635,bvns_random,0.0
AUpdata_ta_cp_20_100_5_50_3,5457.11297682355,5457.11297682355,6498.9029920465,5457.11297682355,5457.11297682355,5457.11297682355,bvns_random,0.0
AUpdata_ta_cp_20_100_5_50_4,1447.3592798297,1447.3592798297,1447.3592798297,1447.3592798297,1447.3592798297,1447.3592798297004,bvns_random,-3.1419106314775606e-16
AUpdata_ta_cp_20_100_5_50_5,4951.7896340641,4951.7896340641,6322.1586633532,4951.7896340641,4951.7896340641,4951.789634064099,bvns_random,1.8366989896266566e-16
AUpdata_ta_cp_20_150_2_100_1,4740.5654089422,4740.5654089422,4740.5654089422,4740.5654089422,4740.5654089422,4740.565408942201,bvns_random,-3.837072683597338e-16
AUpdata_ta_cp_20_150_2_100_2,6598.63925483185,6598.63925483185,6598.63925483185,6598.63925483185,6598.63925483185,6598.639254831849,bvns_random,1.3783064456917406e-16
AUpdata_ta_cp_20_150_2_100_3,6580.5103354317,6580.5103354317,6580.5103354317,6580.5103354317,6580.5103354317,6580.5103354317,bvns_random,0.0
AUpdata_ta_cp_20_150_2_100_4,5776.3155795126,5776.3155795126,5776.3155795126,5776.3155795126,5776.3155795126,5776.3155795126,bvns_random,0.0
