Instancia,bvns_random,bvns_greedy,rvns_random,rvns_greedy,salazar,SOTA,melhor_config,Dev_melhor
AUpdata_ta_ca_60_100_3_50_4,101924.636354879,101924.636354879,117879.845620106,101924.636354879,101924.636354879,101924.63635487849,bvns_random,4.996996322062051e-15
AUpdata_ta_ca_60_100_3_50_5,145971.906680806,145971.906680806,183305.679400191,145971.906680806,145971.906680806,145971.9066808061,bvns_random,-7.975186765320392e-16
AUpdata_ta_ca_60_100_4_100_1,120764.23117525,120764.23117525,145175.158468538,120764.23117525,120764.23117525,120764.23117524947,bvns_random,4.337947943054294e-15
AUpdata_ta_ca_60_100_4_100_2,100118.047984439,100118.047984439,113670.382776969,100678.063039642,100118.047984439,100118.04798443874,bvns_random,2.6162563032722687e-15
AUpdata_ta_ca_60_100_4_100_3,118958.191691408,118958.191691408,141440.776553028,118958.191691408,118958.191691408,118958.1916914081,bvns_random,-7.339678766864383e-16
AUpdata_ta_ca_60_100_4_100_4,104368.543760746,107415.621082392,118909.738402537,107187.951303684,104368.543760746,104368.54376074587,bvns_random,1.2548535443354518e-15
AUpdata_ta_ca_60_100_4_100_5,133512.952795695,133512.952795695,141171.455543628,133512.952795695,133512.952795695,133512.95279569487,bvns_random,8.719402828658631e-16
AUpdata_ta_ca_60_100_4_50_1,105504.183199682,107558.05486527,123036.495861946,105504.183199682,105504.183199682,105504.18319968249,bvns_random,-4.6895308106225116e-15
AUpdata_ta_ca_60_100_4_50_2,86194.6883709665,86194.6883709665,91525.6589786956,86194.6883709665,86194.6883709665,86194.68837096641,bvns_random,1.0129567496598883e-15
AUpdata_ta_ca_60_100_4_50_3,92770.7732133168,92770.7732133168,115797.554930675,92770.7732133168,92770.7732133168,92770.77321331676,bvns_random,4.705764991816841e-16
AUpdata_ta_ca_60_100_4_50_4,112721.992335739,112721.992335739,133196.599731731,112721.992335739,112721.992335739,112721.99233573856,bvns_random,4.001964148537747e-15
AUpdata_ta_ca_60_100_4_50_5,98349.7240239296,98349.7240239296,115973.910914629,98349.7240239296,98349.7240239296,98349.72402392964,bvns_random,-4.4388274718979995e-16
AUpdata_ta_ca_60_100_5_100_1,68733.5715927215,68733.5715927215,87170.1213559595,68733.5715927215,68733.5715927215,68733.5715927216,bvns_random,-1.2702888755375953e-15
AUpdata_ta_ca_60_100_5_100_2,100686.466276225,100686.466276225,137799.361216659,104226.258220931,100686.466276225,100686.46627622473,bvns_random,2.601486414192037e-15
AUpdata_ta_ca_60_100_5_100_3,90049.6283158763,90816.583979275,112245.944310284,90897.4648087646,90049.6283158763,90049.62831587627,bvns_random,3.231976744495072e-16
AUpdata_ta_ca_60_100_5_100_4,111962.7933654,111962.7933654,136710.083840415,111962.7933654,111962.7933654,111962.79336540011,bvns_random,-1.0397679293960048e-15
AUpdata_ta_ca_60_100_5_100_5,112144.21936829,112144.21936829,145808.695023333,112144.21936829,112144.21936829,112144.21936829042,bvns_random,-3.763061029804304e-15
AUpdata_ta_ca_60_100_5_50_1,91775.5365296114,91775.5365296114,103105.004675238,91775.5365296114,91775.5365296114,91775.53652961143,bvns_random,-3.17119698312451e-16
AUpdata_ta_ca_60_100_5_50_2,83192.1620504333,83192.1620504333,105911.152615828,83192.1620504333,83192.1620504333,83192.16205043324,bvns_random,6.996772229357427e-16
AUpdata_ta_ca_60_100_5_50_3,112261.283575576,112261.283575576,129551.945100805,112261.283575576,112261.283575576,112261.28357559325,bvns_random,-1.5360611420412928e-13
AUpdata_ta_ca_60_100_5_50_4,79842.0353158517,79842.0353158517,124053.558721942,79842.0353158517,79842.0353158517,79842.0353158517,bvns_random,0.0
AUpdata_ta_ca_60_100_5_50_5,107611.924822206,107611.924822206,143062.680313384,108040.206319035,107611.924822206,107611.9248222064,bvns_random,-3.7863241185161964e-15
AUpdata_ta_ca_60_300_2_100_1,97323.8414561107,97323.8414561107,115421.309693599,97323.8414561107,97323.8414561107,97323.84145611066,bvns_random,4.485616785357536e-16
AUpdata_ta_ca_60_300_2_100_2,111929.890817695,111929.890817695,116012.760712828,111929.890817695,111929.890817695,111929.8908176948,bvns_random,1.8201287583578086e-15
AUpdata_ta_ca_60_300_2_100_3,105304.942310412,108894.009871296,122963.624531832,108894.009871296,105304.942310412,105304.94231041148,bvns_random,4.974780259382107e-15
AUpdata_ta_ca_60_300_2_100_4,112874.170847058,112874.170847058,136565.956886711,112874.170847058,112874.170847058,112874.1708470585,bvns_random,-4.383333352985304e-15
AUpdata_ta_ca_60_300_2_100_5,75868.9702638708,76100.6720040177,84254.0066599588,76100.6720040177,75868.9702638708,75868.97026387081,bvns_random,-1.9180325207730608e-16
AUpdata_ta_ca_60_300_2_50_1,119013.996162319,139828.167154318,133957.062780867,139828.167154318,119013.996162319,119013.99616231868,bvns_random,2.6899536638316138e-15
AUpdata_ta_ca_60_300_2_50_2,88420.0135793304,88420.0135793304,90219.2173010457,88420.0135793304,88420.0135793304,88420.01357933038,bvns_random,3.2915433145259323e-16
AUpdata_ta_ca_60_300_2_50_3,86898.7799930829,86898.7799930829,96870.8766010132,86898.7799930829,86898.7799930829,86898.7799930829,bvns_random,0.0
AUpdata_ta_ca_60_300_2_50_4,97069.9689719021,97069.9689719021,115534.495806996,97069.9689719021,97069.9689719021,97069.96897190211,bvns_random,-1.4991160894034128e-16
AUpdata_ta_ca_60_300_2_50_5,126589.992330036,127139.262927436,127139.262927436,127139.262927436,126589.992330036,126589.99233003611,bvns_random,-9.196250010302975e-16
AUpdata_ta_ca_60_300_3_100_1,92817.5183464539,92817.5183464539,109950.918436585,92817.5183464539,92817.5183464539,92817.5183464539,bvns_random,0.0
AUpdata_ta_ca_60_300_3_100_2,79679.2185458813,79679.2185458813,100220.701148951,79679.2185458813,79679.2185458813,79679.21854588138,bvns_random,-9.13156246630825e-16
AUpdata_ta_ca_60_300_3_100_3,86202.3480070097,86202.3480070097,95942.6762632491,86202.3480070097,86202.3480070097,86202.3480070097,bvns_random,0.0
AUpdata_ta_ca_60_300_3_100_4,84523.3172259685,84523.3172259685,90819.5353484513,85911.6882853211,84523.3172259685,84523.3172259686,bvns_random,-1.2051515480188924e-15
AUpdata_ta_ca_60_300_3_100_5,89561.7269359267,94932.6215876889,106291.121612773,89561.7269359267,89561.7269359267,89561.72693592665,bvns_random,4.874375157630927e-16
AUpdata_ta_ca_60_300_3_50_1,80248.6558272753,80248.6558272753,92304.0372728431,80248.6558272753,80248.6558272753,80248.65582727527,bvns_random,3.6267062864424656e-16
AUpdata_ta_ca_60_300_3_50_2,89982.0091123817,93328.443113174,117320.164162257,93328.443113174,89982.0091123817,89982.00911238171,bvns_random,-1.6172027466282122e-16
AUpdata_ta_ca_60_300_3_50_3,71865.3988988764,71865.3988988764,83224.4006160488,71865.3988988764,71865.3988988764,71865.39889887634,bvns_random,8.099539111356344e-16
AUpdata_ta_ca_60_300_3_50_4,82287.4731760749,82287.4731760749,86134.6018677329,83907.5001263142,82287.4731760749,82287.47317607488,bvns_random,1.768424119334585e-16
AUpdata_ta_ca_60_300_3_50_5,83444.034424464,83444.034424464,86095.8246303639,83444.034424464,83444.034424464,83444.03442446399,bvns_random,1.743913190287998e-16
AUpdata_ta_ca_60_300_4_100_1,63168.9777392244,63168.9777392244,77021.7855340381,63168.9777392244,63168.9777392244,63168.97773922436,bvns_random,5.759122495396556e-16
AUpdata_ta_ca_60_300_4_100_2,53768.1441989404,53768.1441989404,62056.5191213457,55264.0420600292,53768.1441989404,53768.14419894037,bvns_random,5.412838938433599e-16
AUpdata_ta_ca_60_300_4_100_3,74414.3361613141,74414.3361613141,85349.168401863,74414.3361613141,74414.3361613141,74414.33616131404,bvns_random,7.822103094125021e-16
AUpdata_ta_ca_60_300_4_100_4,60856.1435726152,60856.1435726152,67342.6048022269,60856.1435726152,60856.1435726152,60856.1435726152,bvns_random,0.0
AUpdata_ta_ca_60_300_4_100_5,83954.1008228838,84595.0709429251,99447.105895749,84595.0709429251,83954.1008228838,83954.10082288386,bvns_random,-6.933271912025696e-16
AUpdata_ta_ca_60_300_4_50_1,89243.0389924817,89243.0389924817,97863.5313548117,89243.0389924817,89243.0389924817,89243.03899248168,bvns_random,1.6305938695781957e-16
AUpdata_ta_ca_60_300_4_50_2,106777.480628559,102918.980969173,114581.738106515,103032.338484064,102747.219533224,102747.21953322447,salazar,-4.673734284175191e-15
AUpdata_ta_ca_60_300_4_50_3,61720.160001905,61720.160001905,76265.6045882437,61720.160001905,61720.160001905,61720.160001904966,bvns_random,5.894312015684062e-16
AUpdata_ta_ca_60_300_4_50_4,71104.4007866182,71104.4007866182,78337.5570892035,71104.4007866182,71104.4007866182,71104.40078661816,bvns_random,4.0931124001836805e-16
AUpdata_ta_ca_60_300_4_50_5,73838.3853975084,73838.3853975084,89504.1071336455,73838.3853975084,73838.3853975084,73838.3853975084,bvns_random,0.0
AUpdata_ta_ca_60_300_5_100_1,71732.532035102,75652.5213966715,85689.5010121038,75652.5213966715,71732.532035102,71732.53203510202,bvns_random,-2.028635378609796e-16
AUpdata_ta_ca_60_300_5_100_2,54234.9221659941,58349.0526399618,74859.9133549436,57996.3533431374,54234.9221659941,54234.92216599412,bvns_random,-2.6831264150851976e-16
AUpdata_ta_ca_60_300_5_100_3,62838.2367997639,62838.2367997639,80266.6455934049,62838.2367997639,62838.2367997639,62838.23679976388,bvns_random,3.4736609354755633e-16
AUpdata_ta_ca_60_300_5_100_4,56703.4693509348,56703.4693509348,59847.4375453109,56703.4693509348,56703.4693509348,56703.46935093478,bvns_random,3.8494774821375966e-16
AUpdata_ta_ca_60_300_5_100_5,55163.6674549585,55163.6674549585,73515.9626485426,55163.6674549585,55163.6674549585,55163.6674549585,bvns_random,0.0
AUpdata_ta_ca_60_300_5_50_1,66767.6517662791,66767.6517662791,80443.5859371817,66767.6517662791,66767.6517662791,66767.65176627907,bvns_random,4.358971700639105e-16
AUpdata_ta_ca_60_300_5_50_2,71318.2923634987,67387.7683496416,83175.8510106382,67387.7683496416,67387.7683496416,67387.76834964164,bvns_greedy,-6.47828927329847e-16
AUpdata_ta_ca_60_300_5_50_3,68841.5975059778,68125.1054797305,86856.3392850828,73444.0483716112,68125.1054797305,68125.1054797305,bvns_greedy,0.0
AUpdata_ta_ca_60_300_5_50_4,76961.733738668,76677.3961013289,96303.1242781316,77503.4281735764,76677.3961013289,76677.39610132891,bvns_greedy,-1.8978103024177486e-16
AUpdata_ta_ca_60_300_5_50_5,50417.5801724615,52226.1012694569,66432.1925226479,50417.5801724615,50417.5801724615,50417.58017246154,bvns_random,-7.215694991007927e-16
AUpdata_ta_ca_60_500_2_100_1,122506.285248771,122506.285248771,142050.751777369,122506.285248771,122506.285248771,122506.28524877105,bvns_random,-3.5635515023943227e-16
AUpdata_ta_ca_60_500_2_100_2,73233.4854200163,73233.4854200163,89372.2462893217,73233.4854200163,73233.4854200163,73233.48542001637,bvns_random,-9.935287897952133e-16
AUpdata_ta_ca_60_500_2_100_3,98650.3869726373,98650.3869726373,103326.785331524,98650.3869726373,98650.3869726373,98650.38697263735,bvns_random,-5.90039864005931e-16
AUpdata_ta_ca_60_500_2_100_4,89840.0827220136,89840.0827220136,94527.5614032323,89840.0827220136,89840.0827220136,89840.08272201358,bvns_random,1.619757550022957e-16
AUpdata_ta_ca_60_500_2_100_5,85894.3894688417,85894.3894688417,100705.544464944,85894.3894688417,85894.3894688417,85894.38946884173,bvns_random,-3.3883272978255634e-16
AUpdata_ta_ca_60_500_2_50_1,105245.517060273,105245.517060273,118262.72187868,105245.517060273,105245.517060273,105245.51706027289,bvns_random,1.1061309315461399e-15
AUpdata_ta_ca_60_500_2_50_2,98937.725937165,98937.725937165,110981.227347116,98937.725937165,98937.725937165,98937.72593716497,bvns_random,2.941631231267378e-16
AUpdata_ta_ca_60_500_2_50_3,117964.443356099,117964.443356099,123091.901460773,117964.443356099,117964.443356099,117964.44335609907,bvns_random,-6.167924339895798e-16
AUpdata_ta_ca_60_500_2_50_4,130204.911712047,130204.911712047,150011.040859875,130204.911712047,130204.911712047,130204.91171204693,bvns_random,5.588082291607002e-16
AUpdata_ta_ca_60_500_2_50_5,99805.6894424927,102361.547657483,110954.435360629,102361.547657483,99805.6894424927,99805.68944249267,bvns_random,2.9160492372033685e-16
AUpdata_ta_ca_60_500_3_100_1,61819.7440441035,61819.7440441035,64649.306744239,61819.7440441035,61819.7440441035,61819.74404410345,bvns_random,8.238743800515945e-16
AUpdata_ta_ca_60_500_3_100_2,75001.7579092453,75001.7579092453,85818.8233740719,75001.7579092453,75001.7579092453,75001.75790924531,bvns_random,-1.9402098876102565e-16
AUpdata_ta_ca_60_500_3_100_3,83537.6548425615,85116.6919944838,107360.129916475,92703.7649113285,83537.6548425615,83537.6548425615,bvns_random,0.0
AUpdata_ta_ca_60_500_3_100_4,72652.9568145741,72652.9568145741,90302.0205865076,72652.9568145741,72652.9568145741,72652.95681457412,bvns_random,-2.0029350306425175e-16
AUpdata_ta_ca_60_500_3_100_5,69095.3419704022,69095.3419704022,74371.0931090069,69095.3419704022,69095.3419704022,69095.3419704022,bvns_random,0.0
AUpdata_ta_ca_60_500_3_50_1,92214.9190583969,94160.3548997893,103430.9304075,92214.9190583969,92214.9190583969,92214.91905839692,bvns_random,-1.5780434854745752e-16
AUpdata_ta_ca_60_500_3_50_2,75695.7155796714,75695.7155796714,87853.7665134457,75695.7155796714,75695.7155796714,75695.71557967135,bvns_random,7.689690290621879e-16
AUpdata_ta_ca_60_500_3_50_3,69057.6321355858,69057.6321355858,84064.6687827463,69350.428577654,69057.6321355858,69057.63213558578,bvns_random,2.1072131751919958e-16
AUpdata_ta_ca_60_500_3_50_4,84394.477983572,84394.477983572,93928.6857295032,84394.477983572,84394.477983572,84394.47798357198,bvns_random,1.7242733856591293e-16
AUpdata_ta_ca_60_500_3_50_5,83142.226117183,86899.5862006319,103230.241452698,86899.5862006319,83142.226117183,83142.22611718302,bvns_random,-1.7502436376741907e-16
AUpdata_ta_ca_60_500_4_100_1,78155.7820496767,78155.7820496767,97245.7012074884,78155.7820496767,78155.7820496767,78155.78204967668,bvns_random,1.8619115370270997e-16
AUpdata_ta_ca_60_500_4_100_2,53875.5176893269,51537.5954121734,67544.5243266609,51537.5954121734,51537.5954121734,51537.59541217335,bvns_greedy,9.88243686806811e-16
AUpdata_ta_ca_60_500_4_100_3,55365.7954971467,55365.7954971467,76713.3964242337,55365.7954971467,55365.7954971467,55365.79549714668,bvns_random,2.628322251617751e-16
AUpdata_ta_ca_60_500_4_100_4,92777.4301563832,93795.2909745333,112555.941379546,93795.2909745333,92108.874529912,92108.87452991199,salazar,1.5798602797650268e-16
AUpdata_ta_ca_60_500_4_100_5,67270.8397555892,71997.021581922,77977.531621689,72685.698054156,67270.8397555892,67270.83975559453,bvns_random,-7.917250613984397e-14
AUpdata_ta_ca_60_500_4_50_1,71832.931976845,71832.931976845,102844.451554371,71832.931976845,71832.931976845,71832.93197684501,bvns_random,-2.0257999816932977e-16
AUpdata_ta_ca_60_500_4_50_2,76396.1709964846,76396.1709964846,117969.274842534,77214.7707335574,76396.1709964846,76396.17099648455,bvns_random,5.714389231249485e-16
AUpdata_ta_ca_60_500_4_50_3,56131.8620051174,56131.8620051174,66529.5986158385,56131.8620051174,56131.8620051174,56131.86200511741,bvns_random,-1.296225949803713e-16
AUpdata_ta_ca_60_500_4_50_4,68815.4401257907,68815.4401257907,80754.5068736718,68815.4401257907,68815.4401257907,68815.44012579076,bvns_random,-8.458517566271039e-16
AUpdata_ta_ca_60_500_4_50_5,61930.2888783825,61930.2888783825,81137.0311635743,61930.2888783825,61613.0456565027,60926.96943633668,salazar,0.011260632631381861
AUpdata_ta_ca_60_500_5_100_1,63074.2987196352,63074.2987196352,84953.4011472167,71332.1008114097,63074.2987196352,63074.29871963516,bvns_random,5.767767348888815e-16
AUpdata_ta_ca_60_500_5_100_2,74444.2766105147,71464.6262378095,86910.5373778429,71464.6262378095,71464.6262378095,71464.62623780951,bvns_greedy,-2.036240304391031e-16
AUpdata_ta_ca_60_500_5_100_3,61346.5066969477,61346.5066969477,84308.9186361584,61346.5066969477,61346.5066969477,61346.50669694763,bvns_random,1.067438425648922e-15
AUpdata_ta_ca_60_500_5_100_4,62421.7930406504,62421.7930406504,83662.0615152952,62421.7930406504,62421.7930406504,62421.79304065043,bvns_random,-4.662447045982908e-16
AUpdata_ta_ca_60_500_5_100_5,60016.5364662729,60016.5364662729,81922.7510766318,63923.5539280796,59865.9879909131,59865.987990913156,salazar,-9.722993450354906e-16
AUpdata_ta_ca_60_500_5_50_1,66002.1255352036,65966.6449240617,86277.6794850273,65966.6449240617,65966.6449240617,65966.64492406166,bvns_greedy,4.4119009675627654e-16
AUpdata_ta_ca_60_500_5_50_2,62439.8653749151,63574.050312246,78720.8509640555,63574.050312246,62439.8653749151,62439.86537493454,bvns_random,-3.1136131745893434e-13
AUpdata_ta_ca_60_500_5_50_3,56526.5831890645,56526.5831890645,74974.3817089682,56526.5831890645,56526.5831890645,56526.58318906449,bvns_random,1.2871744944935955e-16
AUpdata_ta_ca_60_500_5_50_4,66453.0843015952,66453.0843015952,79202.14049058,66453.0843015952,66453.0843015952,66453.08430159526,bvns_random,-8.759211333110402e-16
AUpdata_ta_ca_60_500_5_50_5,52005.363694839,52840.3152963746,58526.0442532018,52840.3152963746,52005.363694839,52005.36369483898,bvns_random,2.7981566120286524e-16
AUpdata_ta_cp_60_100_2_100_1,174139.177064908,174139.177064908,184379.894200082,174139.177064908,174139.177064908,174139.17706490835,bvns_random,-2.0055565402759834e-15
AUpdata_ta_cp_60_100_2_100_2,196308.148784158,196308.148784158,201035.274937779,196308.148784158,196308.148784158,196308.1487841577,bvns_random,1.4825584488972786e-15
AUpdata_ta_cp_60_100_2_100_3,208259.39764486,208259.39764486,247899.138392725,208259.39764486,208259.39764486,208259.39764485968,bvns_random,1.5372277968939597e-15
AUpdata_ta_cp_60_100_2_100_4,127308.264789667,127308.264789667,140710.917342268,127308.264789667,127308.264789667,127308.26478966713,bvns_random,-1.0287410426312835e-15
AUpdata_ta_cp_60_100_2_100_5,172659.454169919,172659.454169919,172659.454169919,172659.454169919,172659.454169919,172659.45416991884,bvns_random,8.428102184341391e-16
AUpdata_ta_cp_60_100_2_50_1,242452.289639144,242452.289639144,242452.289639144,242452.289639144,242452.289639144,242452.28963914388,bvns_random,4.801576508112282e-16
AUpdata_ta_cp_60_100_2_50_2,180068.618153392,180068.618153392,214671.24564411,180068.618153392,180068.618153392,180068.6181533924,bvns_random,-2.2627686632613594e-15
AUpdata_ta_cp_60_100_2_50_3,199659.987358618,199659.987358618,207912.44416682,199659.987358618,199659.987358618,199659.9873586177,bvns_random,1.4576696533822316e-15
AUpdata_ta_cp_60_100_2_50_4,168651.332980507,168651.332980507,233839.303702546,168651.332980507,168651.332980507,168651.33298050717,bvns_random,-1.035408257108678e-15
AUpdata_ta_cp_60_100_2_50_5,214475.410041144,214475.410041144,257804.019551061,214475.410041144,214475.410041144,214475.41004114394,bvns_random,2.7139549891664095e-16
AUpdata_ta_cp_60_100_3_100_1,134643.349905054,134643.349905054,151772.60714962,134643.349905054,134643.349905054,134643.34990505417,bvns_random,-1.296929873354609e-15
AUpdata_ta_cp_60_100_3_100_2,161322.75478756,161322.75478756,178797.711017398,161322.75478756,161322.75478756,161322.75478755994,bvns_random,3.608149451087601e-16
AUpdata_ta_cp_60_100_3_100_3,112985.867124632,112985.867124632,129607.299324531,112985.867124632,112985.867124632,112985.8671246317,bvns_random,2.704676501341672e-15
AUpdata_ta_cp_60_100_3_100_4,114811.261560347,114811.261560347,124433.014858467,114811.261560347,114811.261560347,114811.26156034668,bvns_random,2.788421019620961e-15
AUpdata_ta_cp_60_100_3_100_5,129826.696518236,129826.696518236,132544.038644327,129826.696518236,129826.696518236,129826.69651823603,bvns_random,-2.24174466710286e-16
AUpdata_ta_cp_60_100_3_50_1,138415.230335139,138415.230335139,160876.757525975,138739.403288102,138415.230335139,138415.23033513883,bvns_random,1.2615879214851944e-15
AUpdata_ta_cp_60_100_3_50_2,177773.676747699,177773.676747699,197350.943940518,177773.676747699,177773.676747699,177773.6767476995,bvns_random,-2.783117989209702e-15
AUpdata_ta_cp_60_100_3_50_3,183708.847118676,183708.847118676,190583.027195667,183708.847118676,183708.847118676,183708.84711867568,bvns_random,1.742660410999473e-15
AUpdata_ta_cp_60_100_3_50_4,154484.738154047,154484.738154047,159306.958981754,154484.738154047,154484.738154047,154484.7381540467,bvns_random,1.883929170253206e-15
AUpdata_ta_cp_60_100_3_50_5,113384.492737232,113384.492737232,139432.047865536,113384.492737232,113384.492737232,113384.49273723172,bvns_random,2.43848504027554e-15
AUpdata_ta_cp_60_100_4_100_1,127029.186511093,127029.186511093,157453.583326764,127029.186511093,127029.186511093,127029.18651109292,bvns_random,5.727784152619168e-16
AUpdata_ta_cp_60_100_4_100_2,137402.075215595,137402.075215595,165606.107707091,137402.075215595,137402.075215595,137402.07521559473,bvns_random,1.9063356481305497e-15
AUpdata_ta_cp_60_100_4_100_3,122081.899755923,122081.899755923,153183.806161483,122081.899755923,122081.899755923,122081.89975592299,bvns_random,1.19197974945183e-16
AUpdata_ta_cp_60_100_4_100_4,152050.155982143,152050.155982143,180073.596490067,152050.155982143,152050.155982143,152050.1559821434,bvns_random,-2.4883223137368642e-15
AUpdata_ta_cp_60_100_4_100_5,155868.099199159,155868.099199159,163672.993894478,155868.099199159,155868.099199159,155868.0991991586,bvns_random,2.614092482603851e-15
AUpdata_ta_cp_60_100_4_50_1,125070.096923547,125070.096923547,170647.940512836,125070.096923547,125070.096923547,125070.09692354716,bvns_random,-1.279850831249324e-15
AUpdata_ta_cp_60_100_4_50_2,133414.084992939,133414.084992939,160479.011308751,133414.084992939,133414.084992939,133414.084992939,bvns_random,0.0
AUpdata_ta_cp_60_100_4_50_3,138539.113390684,138539.113390684,148265.420570262,138539.113390684,138539.113390684,138539.1133906841,bvns_random,-6.302298984979088e-16
AUpdata_ta_cp_60_100_4_50_4,143418.880680405,143418.880680405,152445.778980774,144442.3916613,143418.880680405,143418.8806804045,bvns_random,3.65271954247502e-15
AUpdata_ta_cp_60_100_4_50_5,140273.048818004,140273.048818004,153350.967496092,141723.884798052,140273.048818004,140273.04881800435,bvns_random,-2.4897581425918076e-15
AUpdata_ta_cp_60_100_5_100_1,105639.619050864,107431.64957403,128467.926683382,107431.64957403,105639.619050864,105639.61905086439,bvns_random,-3.7192647483585386e-15
AUpdata_ta_cp_60_100_5_100_2,124380.464443492,124380.464443492,168063.476007711,124380.464443492,124380.464443492,124380.46444349176,bvns_random,1.9889181149876373e-15
AUpdata_ta_cp_60_100_5_100_3,110084.857315488,110084.857315488,142337.487832677,110084.857315488,110084.857315488,110084.85731548784,bvns_random,1.4540698095587664e-15
AUpdata_ta_cp_60_100_5_100_4,108819.13312878,108819.13312878,113814.477827907,110489.929210018,108819.13312878,108819.13312878003,bvns_random,-2.6745140877286077e-16
AUpdata_ta_cp_60_100_5_100_5,115383.906644731,115383.906644731,132860.476372114,115383.906644731,115383.906644731,115383.90664473109,bvns_random,-7.567042398645298e-16
AUpdata_ta_cp_60_100_5_50_1,81639.4635967818,84136.1676896967,98165.3959812047,84136.1676896967,81639.4635967818,81639.46359678174,bvns_random,7.129843625744005e-16
AUpdata_ta_cp_60_100_5_50_2,100016.993028337,101772.655133552,124172.570412997,100798.906434789,100016.993028337,100016.99302833695,bvns_random,5.819777134969048e-16
AUpdata_ta_cp_60_100_5_50_3,134963.112305024,134963.112305024,157243.167096661,134963.112305024,134963.112305024,134963.1123050245,bvns_random,-3.665928484564545e-15
AUpdata_ta_cp_60_100_5_50_4,112292.347745954,112292.347745954,133400.614861499,112292.347745954,112292.347745954,112292.34774595441,bvns_random,-3.628507503610826e-15
AUpdata_ta_cp_60_100_5_50_5,118985.157437603,118985.157437603,156433.845078048,118985.157437603,118985.157437603,118985.15743760308,bvns_random,-6.115012805693017e-16
AUpdata_ta_cp_60_300_2_100_1,50547.5963165156,50547.5963165156,53139.0027386192,50547.5963165156,50547.5963165156,50547.59631651558,bvns_random,4.3182810723322933e-16
AUpdata_ta_cp_60_300_2_100_2,54562.2689977069,56237.0242459229,59858.5522629886,56237.0242459229,54562.2689977069,54562.26899770687,bvns_random,5.334057947252317e-16
AUpdata_ta_cp_60_300_2_100_3,42736.1465134945,42736.1465134945,45994.6556024182,42736.1465134945,42736.1465134945,42736.14651349454,bvns_random,-8.512650540317129e-16
AUpdata_ta_cp_60_300_2_100_4,39250.7291649063,39250.7291649063,42470.6937134045,39250.7291649063,39250.7291649063,39250.72916490631,bvns_random,-3.7074254511881973e-16
