Instancia,F(S),Tiempo,SOTA_FS,SOTA_Tiempo,Dev,isBest?
AUpdata_ta_ca_60_100_2_100_1,154048.896146619,0.2839421,154048.89614661894,7.595567214,3.7785185333666507e-16,1
AUpdata_ta_ca_60_100_2_100_2,193282.125583337,0.2811024,193282.1255833367,7.617031227,1.6563463075432515e-15,1
AUpdata_ta_ca_60_100_2_100_3,153578.669971454,0.3079855,153578.66997145387,1.494625519,7.58017515378752e-16,1
AUpdata_ta_ca_60_100_2_100_4,156434.435138357,0.277723,156434.43513835708,14.890715256,-5.581347309687872e-16,1
AUpdata_ta_ca_60_100_2_100_5,150561.821352436,0.2802753,150561.82135243563,6.754226863,2.512919892566228e-15,1
AUpdata_ta_ca_60_100_2_50_1,153389.384330265,0.2643801,153389.384330265,3.164008714,0.0,1
AUpdata_ta_ca_60_100_2_50_2,154956.647991252,0.2973962,154956.64799125172,1.294027823,1.6903726139287111e-15,1
AUpdata_ta_ca_60_100_2_50_3,228216.809843584,0.2793373,228216.80984358414,8.772757978,-6.376355553449583e-16,1
AUpdata_ta_ca_60_100_2_50_4,139758.943244454,0.2873745,139758.94324445407,11.258335023,-4.164861264846263e-16,1
AUpdata_ta_ca_60_100_2_50_5,153583.863256884,0.2525667,153583.86325688357,7.712534453,2.8424695641417863e-15,1
AUpdata_ta_ca_60_100_3_100_1,124966.397376171,0.4811874,124966.39737617056,8.902034952,3.4933987537217047e-15,1
AUpdata_ta_ca_60_100_3_100_2,136478.532474293,0.5941432,136478.53247429302,8.653540734,-2.1324841298550506e-16,1
AUpdata_ta_ca_60_100_3_100_3,138615.114649523,0.4710372,138615.1146495228,8.643102144,1.4697301496466878e-15,1
AUpdata_ta_ca_60_100_3_100_4,119663.959826428,0.4713251,119663.95982642831,5.300492029,-2.553736482053245e-15,1
AUpdata_ta_ca_60_100_3_100_5,108182.584037989,0.4702956,108182.58403798925,9.255092345,-2.286713347458644e-15,1
AUpdata_ta_ca_60_100_3_50_1,122490.034258205,0.4841865,122490.0342582046,11.361233138,3.3264226666422037e-15,1
AUpdata_ta_ca_60_100_3_50_2,157507.941514636,0.4705793,157507.9415146358,9.560230834,1.2934383576983349e-15,1
AUpdata_ta_ca_60_100_3_50_3,138243.935791715,0.4726163,138243.9357917149,9.588466047,6.315755614897198e-16,1
AUpdata_ta_ca_60_100_3_50_4,101924.636354879,0.4372624,101924.63635487849,7.467984411,4.996996322062051e-15,1
AUpdata_ta_ca_60_100_3_50_5,145971.906680806,0.484791,145971.9066808061,9.724603861,-7.975186765320392e-16,1
AUpdata_ta_ca_60_100_4_100_1,120764.23117525,0.673673,120764.23117524947,2.088275542,4.337947943054294e-15,1
AUpdata_ta_ca_60_100_4_100_2,100118.047984439,0.6904104,100118.04798443874,13.143926145,2.6162563032722687e-15,1
AUpdata_ta_ca_60_100_4_100_3,118958.191691408,0.5874928,118958.1916914081,1.723496756,-7.339678766864383e-16,1
AUpdata_ta_ca_60_100_4_100_4,104368.543760746,0.6495809,104368.54376074587,9.973679049,1.2548535443354518e-15,1
AUpdata_ta_ca_60_100_4_100_5,133512.952795695,0.6590647,133512.95279569487,10.866117531,8.719402828658631e-16,1
AUpdata_ta_ca_60_100_4_50_1,105504.183199682,0.6470185,105504.18319968249,11.819586135,-4.6895308106225116e-15,1
AUpdata_ta_ca_60_100_4_50_2,86194.6883709665,0.5858031,86194.68837096641,2.334897862,1.0129567496598883e-15,1
AUpdata_ta_ca_60_100_4_50_3,92770.7732133168,0.6691153,92770.77321331676,1.294782438,4.705764991816841e-16,1
AUpdata_ta_ca_60_100_4_50_4,112721.992335739,0.7135026,112721.99233573856,10.788755447,4.001964148537747e-15,1
AUpdata_ta_ca_60_100_4_50_5,98349.7240239296,0.5974754,98349.72402392964,10.817796581,-4.4388274718979995e-16,1
AUpdata_ta_ca_60_100_5_100_1,68733.5715927215,0.8863129,68733.5715927216,8.460669906,-1.2702888755375953e-15,1
AUpdata_ta_ca_60_100_5_100_2,100686.466276225,0.8146133,100686.46627622473,9.333008881,2.601486414192037e-15,1
AUpdata_ta_ca_60_100_5_100_3,90049.6283158763,1.0531363,90049.62831587627,13.879555384,3.231976744495072e-16,1
AUpdata_ta_ca_60_100_5_100_4,111962.7933654,0.8482473,111962.79336540011,11.008537157,-1.0397679293960048e-15,1
AUpdata_ta_ca_60_100_5_100_5,112144.21936829,0.8347716,112144.21936829042,9.156555582,-3.763061029804304e-15,1
AUpdata_ta_ca_60_100_5_50_1,91775.5365296114,0.8640935,91775.53652961143,6.125004763,-3.17119698312451e-16,1
AUpdata_ta_ca_60_100_5_50_2,83192.1620504333,0.8000674,83192.16205043324,2.667463151,6.996772229357427e-16,1
AUpdata_ta_ca_60_100_5_50_3,112261.283575576,0.9276062,112261.28357559325,13.503245649,-1.5360611420412928e-13,1
AUpdata_ta_ca_60_100_5_50_4,79842.0353158517,0.794603,79842.0353158517,1.428917218,0.0,1
AUpdata_ta_ca_60_100_5_50_5,107611.924822206,1.0686003,107611.9248222064,5.70626073,-3.7863241185161964e-15,1
AUpdata_ta_ca_60_300_2_100_1,97323.8414561107,0.222507,97323.84145611066,29.08445118,4.485616785357536e-16,1
AUpdata_ta_ca_60_300_2_100_2,111929.890817695,0.2620423,111929.8908176948,22.853836834,1.8201287583578086e-15,1
AUpdata_ta_ca_60_300_2_100_3,105304.942310412,0.2577222,105304.94231041148,21.771284326,4.974780259382107e-15,1
AUpdata_ta_ca_60_300_2_100_4,112874.170847058,0.2924582,112874.1708470585,35.464970015,-4.383333352985304e-15,1
AUpdata_ta_ca_60_300_2_100_5,75868.9702638708,0.244384,75868.97026387081,34.559971703,-1.9180325207730608e-16,1
AUpdata_ta_ca_60_300_2_50_1,119013.996162319,0.2410351,119013.99616231868,33.222998909,2.6899536638316138e-15,1
AUpdata_ta_ca_60_300_2_50_2,88420.0135793304,0.230118,88420.01357933038,23.428335271,3.2915433145259323e-16,1
AUpdata_ta_ca_60_300_2_50_3,86898.7799930829,0.2268575,86898.7799930829,19.200061723,0.0,1
AUpdata_ta_ca_60_300_2_50_4,97069.9689719021,0.2633883,97069.96897190211,25.127361804,-1.4991160894034128e-16,1
AUpdata_ta_ca_60_300_2_50_5,126589.992330036,0.2486135,126589.99233003611,54.860983497,-9.196250010302975e-16,1
AUpdata_ta_ca_60_300_3_100_1,92817.5183464539,0.3855703,92817.5183464539,52.262472349,0.0,1
AUpdata_ta_ca_60_300_3_100_2,79679.2185458813,0.3541379,79679.21854588138,39.845808844,-9.13156246630825e-16,1
AUpdata_ta_ca_60_300_3_100_3,86202.3480070097,0.3622583,86202.3480070097,71.920444245,0.0,1
AUpdata_ta_ca_60_300_3_100_4,84523.3172259685,0.3713954,84523.3172259686,47.000853925,-1.2051515480188924e-15,1
AUpdata_ta_ca_60_300_3_100_5,89561.7269359267,0.3730304,89561.72693592665,38.200959155,4.874375157630927e-16,1
AUpdata_ta_ca_60_300_3_50_1,80248.6558272753,0.3608246,80248.65582727527,43.240160156,3.6267062864424656e-16,1
AUpdata_ta_ca_60_300_3_50_2,89982.0091123817,0.4515145,89982.00911238171,36.876704546,-1.6172027466282122e-16,1
AUpdata_ta_ca_60_300_3_50_3,71865.3988988764,0.4192846,71865.39889887634,34.67072781,8.099539111356344e-16,1
AUpdata_ta_ca_60_300_3_50_4,82287.4731760749,0.3495121,82287.47317607488,57.249697879,1.768424119334585e-16,1
AUpdata_ta_ca_60_300_3_50_5,83444.034424464,0.3666769,83444.03442446399,37.357230618,1.743913190287998e-16,1
AUpdata_ta_ca_60_300_4_100_1,63168.9777392244,0.6078677,63168.97773922436,33.746633221,5.759122495396556e-16,1
AUpdata_ta_ca_60_300_4_100_2,53768.1441989404,0.5592686,53768.14419894037,32.584517148,5.412838938433599e-16,1
AUpdata_ta_ca_60_300_4_100_3,74414.3361613141,0.5641509,74414.33616131404,46.434874554,7.822103094125021e-16,1
AUpdata_ta_ca_60_300_4_100_4,60856.1435726152,0.5313968,60856.1435726152,41.374042437,0.0,1
AUpdata_ta_ca_60_300_4_100_5,83954.1008228838,0.5733893,83954.10082288386,57.531712156,-6.933271912025696e-16,1
AUpdata_ta_ca_60_300_4_50_1,89243.0389924817,0.589628,89243.03899248168,53.180671574,1.6305938695781957e-16,1
AUpdata_ta_ca_60_300_4_50_2,102747.219533224,0.5345931,102747.21953322447,57.775600236,-4.673734284175191e-15,1
AUpdata_ta_ca_60_300_4_50_3,61720.160001905,0.6105346,61720.160001904966,40.794878598,5.894312015684062e-16,1
AUpdata_ta_ca_60_300_4_50_4,71104.4007866182,0.6017495,71104.40078661816,35.654553746,4.0931124001836805e-16,1
AUpdata_ta_ca_60_300_4_50_5,73838.3853975084,0.5746608,73838.3853975084,57.742681007,0.0,1
AUpdata_ta_ca_60_300_5_100_1,71732.532035102,0.8958825,71732.53203510202,67.984739724,-2.028635378609796e-16,1
AUpdata_ta_ca_60_300_5_100_2,54234.9221659941,0.8670948,54234.92216599412,45.874444918,-2.6831264150851976e-16,1
AUpdata_ta_ca_60_300_5_100_3,62838.2367997639,0.7261403,62838.23679976388,41.580871945,3.4736609354755633e-16,1
AUpdata_ta_ca_60_300_5_100_4,56703.4693509348,0.7788109,56703.46935093478,61.216946307,3.8494774821375966e-16,1
AUpdata_ta_ca_60_300_5_100_5,55163.6674549585,0.7264369,55163.6674549585,43.164373964,0.0,1
AUpdata_ta_ca_60_300_5_50_1,66767.6517662791,0.779126,66767.65176627907,40.065014268,4.358971700639105e-16,1
AUpdata_ta_ca_60_300_5_50_2,67387.7683496416,0.855127,67387.76834964164,42.545474537,-6.47828927329847e-16,1
AUpdata_ta_ca_60_300_5_50_3,68125.1054797305,1.3117153,68125.1054797305,54.964424542,0.0,1
AUpdata_ta_ca_60_300_5_50_4,76677.3961013289,1.2892784,76677.39610132891,61.99632563,-1.8978103024177486e-16,1
AUpdata_ta_ca_60_300_5_50_5,50417.5801724615,0.6815257,50417.58017246154,28.081787774,-7.215694991007927e-16,1
AUpdata_ta_ca_60_500_2_100_1,122506.285248771,0.228329,122506.28524877105,40.188565678,-3.5635515023943227e-16,1
AUpdata_ta_ca_60_500_2_100_2,73233.4854200163,0.2201102,73233.48542001637,65.469896553,-9.935287897952133e-16,1
AUpdata_ta_ca_60_500_2_100_3,98650.3869726373,0.2413309,98650.38697263735,99.717440176,-5.90039864005931e-16,1
AUpdata_ta_ca_60_500_2_100_4,89840.0827220136,0.2779646,89840.08272201358,43.84527543,1.619757550022957e-16,1
AUpdata_ta_ca_60_500_2_100_5,85894.3894688417,0.2512458,85894.38946884173,14.548673495,-3.3883272978255634e-16,1
AUpdata_ta_ca_60_500_2_50_1,105245.517060273,0.2242287,105245.51706027289,22.681098735,1.1061309315461399e-15,1
AUpdata_ta_ca_60_500_2_50_2,98937.725937165,0.2421431,98937.72593716497,22.900761269,2.941631231267378e-16,1
AUpdata_ta_ca_60_500_2_50_3,117964.443356099,0.2204278,117964.44335609907,33.577064447,-6.167924339895798e-16,1
AUpdata_ta_ca_60_500_2_50_4,130204.911712047,0.222665,130204.91171204693,20.464368342,5.588082291607002e-16,1
AUpdata_ta_ca_60_500_2_50_5,99805.6894424927,0.3806597,99805.68944249267,36.849095339,2.9160492372033685e-16,1
AUpdata_ta_ca_60_500_3_100_1,61819.7440441035,0.4005265,61819.74404410345,22.157390891,8.238743800515945e-16,1
AUpdata_ta_ca_60_500_3_100_2,75001.7579092453,0.380202,75001.75790924531,46.556872618,-1.9402098876102565e-16,1
AUpdata_ta_ca_60_500_3_100_3,83537.6548425615,0.4123303,83537.6548425615,46.602095521,0.0,1
AUpdata_ta_ca_60_500_3_100_4,72652.9568145741,0.3867947,72652.95681457412,45.497047179,-2.0029350306425175e-16,1
AUpdata_ta_ca_60_500_3_100_5,69095.3419704022,0.347062,69095.3419704022,54.380184676,0.0,1
AUpdata_ta_ca_60_500_3_50_1,92214.9190583969,0.3759434,92214.91905839692,59.90601773,-1.5780434854745752e-16,1
AUpdata_ta_ca_60_500_3_50_2,75695.7155796714,0.3910491,75695.71557967135,48.584049318,7.689690290621879e-16,1
AUpdata_ta_ca_60_500_3_50_3,69057.6321355858,0.3855825,69057.63213558578,42.693300987,2.1072131751919958e-16,1
AUpdata_ta_ca_60_500_3_50_4,84394.477983572,0.3915955,84394.47798357198,58.506815564,1.7242733856591293e-16,1
AUpdata_ta_ca_60_500_3_50_5,83142.226117183,0.4092413,83142.22611718302,44.583147548,-1.7502436376741907e-16,1
AUpdata_ta_ca_60_500_4_100_1,78155.7820496767,0.5698766,78155.78204967668,53.407812432,1.8619115370270997e-16,1
AUpdata_ta_ca_60_500_4_100_2,51537.5954121734,0.8341892,51537.59541217335,64.8073652,9.88243686806811e-16,1
AUpdata_ta_ca_60_500_4_100_3,55365.7954971467,0.5298605,55365.79549714668,38.595240816,2.628322251617751e-16,1
AUpdata_ta_ca_60_500_4_100_4,92108.874529912,0.9851526,92108.87452991199,70.696392913,1.5798602797650268e-16,1
AUpdata_ta_ca_60_500_4_100_5,67270.8397555892,0.6593184,67270.83975559453,67.133566891,-7.917250613984397e-14,1
AUpdata_ta_ca_60_500_4_50_1,71832.931976845,0.5640837,71832.93197684501,45.212760166,-2.0257999816932977e-16,1
AUpdata_ta_ca_60_500_4_50_2,76396.1709964846,0.6342314,76396.17099648455,40.942081063,5.714389231249485e-16,1
AUpdata_ta_ca_60_500_4_50_3,56131.8620051174,0.6306894,56131.86200511741,31.070782293,-1.296225949803713e-16,1
AUpdata_ta_ca_60_500_4_50_4,68815.4401257907,0.6199448,68815.44012579076,46.950157325,-8.458517566271039e-16,1
AUpdata_ta_ca_60_500_4_50_5,61613.0456565027,0.8782428,60926.96943633668,49.398303183,0.011260632631381861,0
AUpdata_ta_ca_60_500_5_100_1,63074.2987196352,0.9335547,63074.29871963516,45.729716329,5.767767348888815e-16,1
AUpdata_ta_ca_60_500_5_100_2,71464.6262378095,0.8829958,71464.62623780951,61.134858686,-2.036240304391031e-16,1
AUpdata_ta_ca_60_500_5_100_3,61346.5066969477,0.8033858,61346.50669694763,49.572133962,1.067438425648922e-15,1
AUpdata_ta_ca_60_500_5_100_4,62421.7930406504,0.7802783,62421.79304065043,43.475783717,-4.662447045982908e-16,1
AUpdata_ta_ca_60_500_5_100_5,59865.9879909131,1.0382991,59865.987990913156,51.711174152,-9.722993450354906e-16,1
AUpdata_ta_ca_60_500_5_50_1,65966.6449240617,0.7731718,65966.64492406166,46.275159241,4.4119009675627654e-16,1
AUpdata_ta_ca_60_500_5_50_2,62439.8653749151,0.9647052,62439.86537493454,43.623477151,-3.1136131745893434e-13,1
AUpdata_ta_ca_60_500_5_50_3,56526.5831890645,0.7811032,56526.58318906449,57.531317751,1.2871744944935955e-16,1
AUpdata_ta_ca_60_500_5_50_4,66453.0843015952,0.8202482,66453.08430159526,56.453842682,-8.759211333110402e-16,1
AUpdata_ta_ca_60_500_5_50_5,52005.363694839,0.9626363,52005.36369483898,40.293839504,2.7981566120286524e-16,1
AUpdata_ta_cp_60_100_2_100_1,174139.177064908,0.2736948,174139.17706490835,1.217480748,-2.0055565402759834e-15,1
AUpdata_ta_cp_60_100_2_100_2,196308.148784158,0.2755033,196308.1487841577,8.94160189,1.4825584488972786e-15,1
AUpdata_ta_cp_60_100_2_100_3,208259.39764486,0.2776504,208259.39764485968,1.232692132,1.5372277968939597e-15,1
AUpdata_ta_cp_60_100_2_100_4,127308.264789667,0.2672718,127308.26478966713,1.229226306,-1.0287410426312835e-15,1
AUpdata_ta_cp_60_100_2_100_5,172659.454169919,0.2623347,172659.45416991884,1.11977383,8.428102184341391e-16,1
AUpdata_ta_cp_60_100_2_50_1,242452.289639144,0.2726754,242452.28963914388,6.548146991,4.801576508112282e-16,1
AUpdata_ta_cp_60_100_2_50_2,180068.618153392,0.259427,180068.6181533924,1.117974037,-2.2627686632613594e-15,1
AUpdata_ta_cp_60_100_2_50_3,199659.987358618,0.2614836,199659.9873586177,2.757760216,1.4576696533822316e-15,1
AUpdata_ta_cp_60_100_2_50_4,168651.332980507,0.2669881,168651.33298050717,1.882282299,-1.035408257108678e-15,1
AUpdata_ta_cp_60_100_2_50_5,214475.410041144,0.2549206,214475.41004114394,1.378830421,2.7139549891664095e-16,1
AUpdata_ta_cp_60_100_3_100_1,134643.349905054,0.4461805,134643.34990505417,1.178991672,-1.296929873354609e-15,1
AUpdata_ta_cp_60_100_3_100_2,161322.75478756,0.452547,161322.75478755994,1.297196479,3.608149451087601e-16,1
AUpdata_ta_cp_60_100_3_100_3,112985.867124632,0.4326211,112985.8671246317,2.016058194,2.704676501341672e-15,1
AUpdata_ta_cp_60_100_3_100_4,114811.261560347,0.4401484,114811.26156034668,1.136340955,2.788421019620961e-15,1
AUpdata_ta_cp_60_100_3_100_5,129826.696518236,0.4303209,129826.69651823603,1.937889306,-2.24174466710286e-16,1
AUpdata_ta_cp_60_100_3_50_1,138415.230335139,0.4124836,138415.23033513883,4.567739214,1.2615879214851944e-15,1
AUpdata_ta_cp_60_100_3_50_2,177773.676747699,0.4436563,177773.6767476995,1.229773625,-2.783117989209702e-15,1
AUpdata_ta_cp_60_100_3_50_3,183708.847118676,0.4684334,183708.84711867568,4.608610468,1.742660410999473e-15,1
AUpdata_ta_cp_60_100_3_50_4,154484.738154047,0.4392765,154484.7381540467,13.722501089,1.883929170253206e-15,1
AUpdata_ta_cp_60_100_3_50_5,113384.492737232,0.4161715,113384.49273723172,1.164976884,2.43848504027554e-15,1
AUpdata_ta_cp_60_100_4_100_1,127029.186511093,0.7524684,127029.18651109292,5.294038395,5.727784152619168e-16,1
AUpdata_ta_cp_60_100_4_100_2,137402.075215595,0.6842911,137402.07521559473,4.004358383,1.9063356481305497e-15,1
AUpdata_ta_cp_60_100_4_100_3,122081.899755923,0.5719344,122081.89975592299,1.798241815,1.19197974945183e-16,1
