Instancia,F(S),Tiempo,SOTA_FS,SOTA_Tiempo,Dev,isBest?
AUpdata_ta_ca_60_100_2_100_1,154048.896146619,0.1622587,154048.89614661894,7.595567214,3.7785185333666507e-16,1
AUpdata_ta_ca_60_100_2_100_2,193282.125583337,0.2051662,193282.1255833367,7.617031227,1.6563463075432515e-15,1
AUpdata_ta_ca_60_100_2_100_3,153578.669971454,0.153315,153578.66997145387,1.494625519,7.58017515378752e-16,1
AUpdata_ta_ca_60_100_2_100_4,156434.435138357,0.1612428,156434.43513835708,14.890715256,-5.581347309687872e-16,1
AUpdata_ta_ca_60_100_2_100_5,150561.821352436,0.1846953,150561.82135243563,6.754226863,2.512919892566228e-15,1
AUpdata_ta_ca_60_100_2_50_1,153389.384330265,0.1470087,153389.384330265,3.164008714,0.0,1
AUpdata_ta_ca_60_100_2_50_2,154956.647991252,0.1506695,154956.64799125172,1.294027823,1.6903726139287111e-15,1
AUpdata_ta_ca_60_100_2_50_3,228216.809843584,0.1647734,228216.80984358414,8.772757978,-6.376355553449583e-16,1
AUpdata_ta_ca_60_100_2_50_4,139758.943244454,0.225371,139758.94324445407,11.258335023,-4.164861264846263e-16,1
AUpdata_ta_ca_60_100_2_50_5,153583.863256884,0.2278739,153583.86325688357,7.712534453,2.8424695641417863e-15,1
AUpdata_ta_ca_60_100_3_100_1,124966.397376171,0.2694017,124966.39737617056,8.902034952,3.4933987537217047e-15,1
AUpdata_ta_ca_60_100_3_100_2,136478.532474293,0.2849471,136478.53247429302,8.653540734,-2.1324841298550506e-16,1
AUpdata_ta_ca_60_100_3_100_3,138615.114649523,0.2927147,138615.1146495228,8.643102144,1.4697301496466878e-15,1
AUpdata_ta_ca_60_100_3_100_4,119663.959826428,0.2737137,119663.95982642831,5.300492029,-2.553736482053245e-15,1
AUpdata_ta_ca_60_100_3_100_5,108182.584037989,0.2648082,108182.58403798925,9.255092345,-2.286713347458644e-15,1
AUpdata_ta_ca_60_100_3_50_1,122490.034258205,0.323265,122490.0342582046,11.361233138,3.3264226666422037e-15,1
AUpdata_ta_ca_60_100_3_50_2,157507.941514636,0.2341325,157507.9415146358,9.560230834,1.2934383576983349e-15,1
AUpdata_ta_ca_60_100_3_50_3,138243.935791715,0.2468954,138243.9357917149,9.588466047,6.315755614897198e-16,1
AUpdata_ta_ca_60_100_3_50_4,101924.636354879,0.2312179,101924.63635487849,7.467984411,4.996996322062051e-15,1
AUpdata_ta_ca_60_100_3_50_5,145971.906680806,0.2626285,145971.9066808061,9.724603861,-7.975186765320392e-16,1
AUpdata_ta_ca_60_100_4_100_1,120764.23117525,0.3742335,120764.23117524947,2.088275542,4.337947943054294e-15,1
AUpdata_ta_ca_60_100_4_100_2,100118.047984439,0.3712236,100118.04798443874,13.143926145,2.6162563032722687e-15,1
AUpdata_ta_ca_60_100_4_100_3,118958.191691408,0.3098926,118958.1916914081,1.723496756,-7.339678766864383e-16,1
AUpdata_ta_ca_60_100_4_100_4,104368.543760746,1.0159856,104368.54376074587,9.973679049,1.2548535443354518e-15,1
AUpdata_ta_ca_60_100_4_100_5,133512.952795695,0.4646168,133512.95279569487,10.866117531,8.719402828658631e-16,1
AUpdata_ta_ca_60_100_4_50_1,105504.183199682,0.4869247,105504.18319968249,11.819586135,-4.6895308106225116e-15,1
AUpdata_ta_ca_60_100_4_50_2,86194.6883709665,0.2909781,86194.68837096641,2.334897862,1.0129567496598883e-15,1
AUpdata_ta_ca_60_100_4_50_3,92770.7732133168,0.3398108,92770.77321331676,1.294782438,4.705764991816841e-16,1
AUpdata_ta_ca_60_100_4_50_4,112721.992335739,0.4185226,112721.99233573856,10.788755447,4.001964148537747e-15,1
AUpdata_ta_ca_60_100_4_50_5,98349.7240239296,0.3242098,98349.72402392964,10.817796581,-4.4388274718979995e-16,1
AUpdata_ta_ca_60_100_5_100_1,68733.5715927215,0.4405701,68733.5715927216,8.460669906,-1.2702888755375953e-15,1
AUpdata_ta_ca_60_100_5_100_2,100686.466276225,0.542046,100686.46627622473,9.333008881,2.601486414192037e-15,1
AUpdata_ta_ca_60_100_5_100_3,90049.6283158763,0.7753223,90049.62831587627,13.879555384,3.231976744495072e-16,1
AUpdata_ta_ca_60_100_5_100_4,111962.7933654,0.4519483,111962.79336540011,11.008537157,-1.0397679293960048e-15,1
AUpdata_ta_ca_60_100_5_100_5,112144.21936829,0.4401645,112144.21936829042,9.156555582,-3.763061029804304e-15,1
AUpdata_ta_ca_60_100_5_50_1,91775.5365296114,0.4489938,91775.53652961143,6.125004763,-3.17119698312451e-16,1
AUpdata_ta_ca_60_100_5_50_2,83192.1620504333,0.4421384,83192.16205043324,2.667463151,6.996772229357427e-16,1
AUpdata_ta_ca_60_100_5_50_3,112261.283575576,0.4762058,112261.28357559325,13.503245649,-1.5360611420412928e-13,1
AUpdata_ta_ca_60_100_5_50_4,79842.0353158517,0.4812884,79842.0353158517,1.428917218,0.0,1
AUpdata_ta_ca_60_100_5_50_5,107611.924822206,0.5213545,107611.9248222064,5.70626073,-3.7863241185161964e-15,1
AUpdata_ta_ca_60_300_2_100_1,97323.8414561107,0.1267738,97323.84145611066,29.08445118,4.485616785357536e-16,1
AUpdata_ta_ca_60_300_2_100_2,111929.890817695,0.1341756,111929.8908176948,22.853836834,1.8201287583578086e-15,1
AUpdata_ta_ca_60_300_2_100_3,105304.942310412,0.2116567,105304.94231041148,21.771284326,4.974780259382107e-15,1
AUpdata_ta_ca_60_300_2_100_4,112874.170847058,0.176636,112874.1708470585,35.464970015,-4.383333352985304e-15,1
AUpdata_ta_ca_60_300_2_100_5,75868.9702638708,0.2077462,75868.97026387081,34.559971703,-1.9180325207730608e-16,1
AUpdata_ta_ca_60_300_2_50_1,119013.996162319,0.1463622,119013.99616231868,33.222998909,2.6899536638316138e-15,1
AUpdata_ta_ca_60_300_2_50_2,88420.0135793304,0.1272622,88420.01357933038,23.428335271,3.2915433145259323e-16,1
AUpdata_ta_ca_60_300_2_50_3,86898.7799930829,0.1244294,86898.7799930829,19.200061723,0.0,1
AUpdata_ta_ca_60_300_2_50_4,97069.9689719021,0.1816664,97069.96897190211,25.127361804,-1.4991160894034128e-16,1
AUpdata_ta_ca_60_300_2_50_5,126589.992330036,0.1827038,126589.99233003611,54.860983497,-9.196250010302975e-16,1
AUpdata_ta_ca_60_300_3_100_1,92817.5183464539,0.2171469,92817.5183464539,52.262472349,0.0,1
AUpdata_ta_ca_60_300_3_100_2,79679.2185458813,0.2100662,79679.21854588138,39.845808844,-9.13156246630825e-16,1
AUpdata_ta_ca_60_300_3_100_3,86202.3480070097,0.249609,86202.3480070097,71.920444245,0.0,1
AUpdata_ta_ca_60_300_3_100_4,84523.3172259685,0.2357731,84523.3172259686,47.000853925,-1.2051515480188924e-15,1
AUpdata_ta_ca_60_300_3_100_5,89561.7269359267,0.2257139,89561.72693592665,38.200959155,4.874375157630927e-16,1
AUpdata_ta_ca_60_300_3_50_1,80248.6558272753,0.2107708,80248.65582727527,43.240160156,3.6267062864424656e-16,1
AUpdata_ta_ca_60_300_3_50_2,89982.0091123817,0.2702285,89982.00911238171,36.876704546,-1.6172027466282122e-16,1
AUpdata_ta_ca_60_300_3_50_3,71865.3988988764,0.2245496,71865.39889887634,34.67072781,8.099539111356344e-16,1
AUpdata_ta_ca_60_300_3_50_4,82287.4731760749,0.2106552,82287.47317607488,57.249697879,1.768424119334585e-16,1
AUpdata_ta_ca_60_300_3_50_5,83444.034424464,0.2131098,83444.03442446399,37.357230618,1.743913190287998e-16,1
AUpdata_ta_ca_60_300_4_100_1,63168.9777392244,0.3381412,63168.97773922436,33.746633221,5.759122495396556e-16,1
AUpdata_ta_ca_60_300_4_100_2,53768.1441989404,0.3138882,53768.14419894037,32.584517148,5.412838938433599e-16,1
AUpdata_ta_ca_60_300_4_100_3,74414.3361613141,0.3082079,74414.33616131404,46.434874554,7.822103094125021e-16,1
AUpdata_ta_ca_60_300_4_100_4,60856.1435726152,0.4035716,60856.1435726152,41.374042437,0.0,1
AUpdata_ta_ca_60_300_4_100_5,83954.1008228838,0.341254,83954.10082288386,57.531712156,-6.933271912025696e-16,1
AUpdata_ta_ca_60_300_4_50_1,89243.0389924817,0.3187878,89243.03899248168,53.180671574,1.6305938695781957e-16,1
AUpdata_ta_ca_60_300_4_50_2,106777.480628559,0.3054794,102747.21953322447,57.775600236,0.039225013714666,0
AUpdata_ta_ca_60_300_4_50_3,61720.160001905,0.3123992,61720.160001904966,40.794878598,5.894312015684062e-16,1
AUpdata_ta_ca_60_300_4_50_4,71104.4007866182,0.3850708,71104.40078661816,35.654553746,4.0931124001836805e-16,1
AUpdata_ta_ca_60_300_4_50_5,73838.3853975084,0.347778,73838.3853975084,57.742681007,0.0,1
AUpdata_ta_ca_60_300_5_100_1,71732.532035102,0.4512168,71732.53203510202,67.984739724,-2.028635378609796e-16,1
AUpdata_ta_ca_60_300_5_100_2,54234.9221659941,0.5072878,54234.92216599412,45.874444918,-2.6831264150851976e-16,1
AUpdata_ta_ca_60_300_5_100_3,62838.2367997639,0.4537719,62838.23679976388,41.580871945,3.4736609354755633e-16,1
AUpdata_ta_ca_60_300_5_100_4,56703.4693509348,0.461365,56703.46935093478,61.216946307,3.8494774821375966e-16,1
AUpdata_ta_ca_60_300_5_100_5,55163.6674549585,0.3939237,55163.6674549585,43.164373964,0.0,1
AUpdata_ta_ca_60_300_5_50_1,66767.6517662791,0.4121519,66767.65176627907,40.065014268,4.358971700639105e-16,1
AUpdata_ta_ca_60_300_5_50_2,71318.2923634987,0.4258447,67387.76834964164,42.545474537,0.05832696511722299,0
AUpdata_ta_ca_60_300_5_50_3,68841.5975059778,0.6320305,68125.1054797305,54.964424542,0.010517297862540305,0
AUpdata_ta_ca_60_300_5_50_4,76961.733738668,0.5052172,76677.39610132891,61.99632563,0.0037082328273555574,0
AUpdata_ta_ca_60_300_5_50_5,50417.5801724615,0.5659727,50417.58017246154,28.081787774,-7.215694991007927e-16,1
AUpdata_ta_ca_60_500_2_100_1,122506.285248771,0.1301787,122506.28524877105,40.188565678,-3.5635515023943227e-16,1
