Instancia,F(S),Tiempo,SOTA_FS,SOTA_Tiempo,Dev,isBest?
AUpdata_ta_ca_20_100_2_100_1,14052.9505437049,0.0127704,14052.950543704901,0.245348012,-1.294382555384914e-16,1
AUpdata_ta_ca_20_100_2_100_2,17456.764758183,0.0094107,17456.764758183,0.317111354,0.0,1
AUpdata_ta_ca_20_100_2_100_3,20291.121085581,0.0105458,20291.121085581002,0.305671698,-1.7928919707038186e-16,1
AUpdata_ta_ca_20_100_2_100_4,12466.4316395655,0.0101185,12466.431639565502,0.332727953,-1.4591099170453996e-16,1
AUpdata_ta_ca_20_100_2_100_5,19299.8541684535,0.0103723,19299.8541684535,0.445409089,0.0,1
AUpdata_ta_ca_20_100_2_50_1,20822.8205543586,0.0095603,20822.820554358554,0.219656304,2.271244876203523e-15,1
AUpdata_ta_ca_20_100_2_50_2,14314.8025939052,0.0113564,14314.8025939052,0.395180903,0.0,1
AUpdata_ta_ca_20_100_2_50_3,21521.464510571,0.0103117,21521.464510570997,0.402946762,1.6903955608154808e-16,1
AUpdata_ta_ca_20_100_2_50_4,12973.4443787167,0.0098483,12973.4443787167,0.387551861,0.0,1
AUpdata_ta_ca_20_100_2_50_5,16318.2103438734,0.0102338,14563.280025433398,0.116851956,0.1205037817974509,0
AUpdata_ta_ca_20_100_3_100_1,9622.9905488547,0.0142273,9622.9905488547,0.251052228,0.0,1
AUpdata_ta_ca_20_100_3_100_2,8657.1922720003,0.0161341,8657.192272000299,0.250291538,2.1011308821555925e-16,1
AUpdata_ta_ca_20_100_3_100_3,11731.4309044646,0.0195314,11731.430904464549,0.303383589,4.341474089056029e-15,1
AUpdata_ta_ca_20_100_3_100_4,12682.2817698933,0.0150295,12682.281769893301,0.217119987,-1.4342761314955076e-16,1
AUpdata_ta_ca_20_100_3_100_5,15324.5045145922,0.012842,15324.504514592203,0.366136671,-2.3739617836436926e-16,1
AUpdata_ta_ca_20_100_3_50_1,17170.4844597015,0.0164375,17170.484459701507,0.485287621,-4.237479513906454e-16,1
AUpdata_ta_ca_20_100_3_50_2,11861.6471678267,0.0133753,11861.64716782675,0.290535074,-4.140463225794667e-15,1
AUpdata_ta_ca_20_100_3_50_3,12080.470170712,0.0140084,12080.470170711998,0.389332451,1.5057273250471914e-16,1
AUpdata_ta_ca_20_100_3_50_4,17590.300446208,0.012042,16176.135397965802,0.306517021,0.08742292355070377,0
AUpdata_ta_ca_20_100_3_50_5,10829.8085874375,0.014238,10829.808587437481,0.202816477,1.6796136227706501e-15,1
AUpdata_ta_ca_20_100_4_100_1,12000.507592334,0.0268154,10511.001449921652,0.212314904,0.14170925096993964,0
AUpdata_ta_ca_20_100_4_100_2,8885.9124865445,0.0143227,8885.9124865445,0.300525176,0.0,1
AUpdata_ta_ca_20_100_4_100_3,9300.020425396,0.0174516,9300.020425396,0.286272162,0.0,1
AUpdata_ta_ca_20_100_4_100_4,9635.01498378335,0.0151158,9635.014983783347,0.37247534,3.775789465003199e-16,1
AUpdata_ta_ca_20_100_4_100_5,16705.4765060445,0.0190489,16665.27950478088,0.305956067,0.0024120208276187465,0
AUpdata_ta_ca_20_100_4_50_1,9713.32227524799,0.0194139,9713.322275247989,0.239151246,1.8726748191822104e-16,1
AUpdata_ta_ca_20_100_4_50_2,8988.9515288864,0.0160672,8988.951528886397,0.276284775,4.0471670087450196e-16,1
AUpdata_ta_ca_20_100_4_50_3,7868.0360658855,0.0158768,7868.036065885498,0.28223346,2.3118722236578116e-16,1
AUpdata_ta_ca_20_100_4_50_4,13559.1354094651,0.0216128,13559.135409465101,0.190294647,-1.3415231492386242e-16,1
AUpdata_ta_ca_20_100_4_50_5,8704.7525999144,0.0170824,8704.7525999144,0.231386389,0.0,1
AUpdata_ta_ca_20_100_5_100_1,5184.2604748206,0.0157942,5184.260474820599,0.105330317,3.508676719428922e-16,1
AUpdata_ta_ca_20_100_5_100_2,9668.8610256196,0.0211949,9062.19996125714,0.230363005,0.06694412691797441,0
AUpdata_ta_ca_20_100_5_100_3,8218.05214224195,0.0170355,7553.0010172835,0.219155145,0.08805124260365066,0
AUpdata_ta_ca_20_100_5_100_4,10579.136226516,0.0174972,10005.753376217,0.227617423,0.05730531512618453,0
AUpdata_ta_ca_20_100_5_100_5,6868.330009505,0.0184386,6868.330009505,0.154596287,0.0,1
AUpdata_ta_ca_20_100_5_50_1,8719.82636411104,0.0153008,8719.82636411104,0.106002772,0.0,1
AUpdata_ta_ca_20_100_5_50_2,9961.1117292506,0.015404,9961.111729250602,0.271337547,-1.8260907547140858e-16,1
AUpdata_ta_ca_20_100_5_50_3,12269.1677721299,0.0172325,12269.16777212985,0.242580212,4.15119462421717e-15,1
AUpdata_ta_ca_20_100_5_50_4,9326.7551678595,0.0179216,9326.755167859501,0.283196662,-1.9502917904548322e-16,1
AUpdata_ta_ca_20_100_5_50_5,7313.7759572643,0.0209577,7313.7759572643,0.201211232,0.0,1
AUpdata_ta_ca_20_150_2_100_1,11117.5427568929,0.0096912,11117.542756892923,0.331078718,-1.9633720616020935e-15,1
AUpdata_ta_ca_20_150_2_100_2,20708.6139040048,0.0101229,20708.613904004796,0.432599384,1.756746648498851e-16,1
AUpdata_ta_ca_20_150_2_100_3,15918.9364053691,0.0142716,15918.936405369108,0.236649044,-4.57063049245514e-16,1
AUpdata_ta_ca_20_150_2_100_4,13192.3173837703,0.0100247,13192.317383770305,0.114664777,-4.13647432205576e-16,1
AUpdata_ta_ca_20_150_2_100_5,18843.1462433293,0.0128971,18843.1462433293,0.438854073,0.0,1
AUpdata_ta_ca_20_150_2_50_1,20801.9811064093,0.0098532,20801.981106409297,0.487766628,1.7488617014322812e-16,1
AUpdata_ta_ca_20_150_2_50_2,15899.0935872628,0.0120497,15899.093587262796,0.116977074,2.2881674273596317e-16,1
AUpdata_ta_ca_20_150_2_50_3,16194.0810297253,0.0173416,16194.081029725246,0.431816935,3.2574057525093675e-15,1
AUpdata_ta_ca_20_150_2_50_4,13533.3871174819,0.0117283,12059.64322093439,0.298031822,0.12220460170738978,0
AUpdata_ta_ca_20_150_2_50_5,18459.2102623437,0.0097094,18459.21026234371,0.544107158,-5.912461186673448e-16,1
AUpdata_ta_ca_20_150_3_100_1,7242.40361848059,0.0119236,7242.40361848059,0.245357086,0.0,1
AUpdata_ta_ca_20_150_3_100_2,11257.7913999085,0.012676,11257.791399908501,0.384586312,-1.6157604444159806e-16,1
AUpdata_ta_ca_20_150_3_100_3,8524.67549512042,0.012089,8524.675495120422,0.120446237,-2.1337931333422105e-16,1
AUpdata_ta_ca_20_150_3_100_4,7893.64207689275,0.01315,7893.642076892749,0.509402174,1.1521863962331332e-16,1
AUpdata_ta_ca_20_150_3_100_5,6510.7137932527,0.0166292,6510.713793252699,0.220884848,1.396920108384233e-16,1
AUpdata_ta_ca_20_150_3_50_1,10881.8062296345,0.0148965,10881.80622963446,0.116747945,3.6774930589214425e-15,1
AUpdata_ta_ca_20_150_3_50_2,11939.848915843,0.017557,11224.31896350075,0.322220667,0.06374818415879056,0
AUpdata_ta_ca_20_150_3_50_3,12513.4687998924,0.0186798,12513.4687998924,0.337935241,0.0,1
AUpdata_ta_ca_20_150_3_50_4,12217.4546499095,0.0120362,12217.454649909501,0.41847802,-1.488844817246226e-16,1
AUpdata_ta_ca_20_150_3_50_5,12676.0966971918,0.0122921,11426.2514033265,0.395401126,0.10938366833950774,0
AUpdata_ta_ca_20_150_4_100_1,5377.5408436481,0.0147021,5377.5408436481,0.108275666,0.0,1
AUpdata_ta_ca_20_150_4_100_2,10588.3258357035,0.0159265,10588.325835703448,0.31103556,4.810175290180827e-15,1
AUpdata_ta_ca_20_150_4_100_3,12688.8760749868,0.0170906,12345.0969342855,0.308196234,0.02784742335611285,0
AUpdata_ta_ca_20_150_4_100_4,10563.654308192,0.0151371,10563.654308191999,0.18437947,1.7219319664173884e-16,1
AUpdata_ta_ca_20_150_4_100_5,9217.5155553148,0.0148424,9217.5155553148,0.265045231,0.0,1
AUpdata_ta_ca_20_150_4_50_1,11452.7681685265,0.0185143,11452.7681685265,0.213577402,0.0,1
AUpdata_ta_ca_20_150_4_50_2,15658.955141633,0.0128383,15658.955141633,0.375086296,0.0,1
AUpdata_ta_ca_20_150_4_50_3,5236.04813853575,0.0135111,5236.04813853575,0.314692727,0.0,1
AUpdata_ta_ca_20_150_4_50_4,9016.905437027,0.0131649,9016.905437027,0.290377315,0.0,1
AUpdata_ta_ca_20_150_4_50_5,13994.090728189,0.0139183,13994.090728189,0.292965671,0.0,1
AUpdata_ta_ca_20_150_5_100_1,6230.9296162254,0.0204272,6230.9296162254,0.212048278,0.0,1
AUpdata_ta_ca_20_150_5_100_2,8109.93019244631,0.0172079,8109.930192446309,0.301722994,1.121458113930553e-16,1
AUpdata_ta_ca_20_150_5_100_3,5940.66377743635,0.0160842,5940.663777436352,0.229581821,-3.0619295615663127e-16,1
AUpdata_ta_ca_20_150_5_100_4,5239.26468518518,0.0193188,5239.264685185186,0.110234027,-1.2151443561178795e-15,1
AUpdata_ta_ca_20_150_5_100_5,4071.8798161723,0.015179,4071.8798161722993,0.214489748,1.1167995407927868e-16,1
AUpdata_ta_ca_20_150_5_50_1,6257.02582250082,0.0156328,6257.025822500815,0.179943602,8.721345197288194e-16,1
AUpdata_ta_ca_20_150_5_50_2,8849.7473237526,0.0166652,8617.9204763612,0.240871636,0.026900555421379944,0
AUpdata_ta_ca_20_150_5_50_3,6084.7343667883,0.0206883,6084.7343667883,0.130885904,0.0,1
AUpdata_ta_ca_20_150_5_50_4,11693.3535270884,0.0197663,11693.3535270884,0.276059248,0.0,1
AUpdata_ta_ca_20_150_5_50_5,8621.0101258749,0.0166422,8621.0101258749,0.188045293,0.0,1
AUpdata_ta_ca_20_300_2_100_1,12119.4469050677,0.0093937,12119.446905067674,0.120287207,2.101238765194276e-15,1
AUpdata_ta_ca_20_300_2_100_2,14363.2657038952,0.0112124,14363.265703895246,0.119489258,-3.166044270580742e-15,1
AUpdata_ta_ca_20_300_2_100_3,11557.3270484427,0.0097509,11557.32704844265,0.12014446,4.249487246478507e-15,1
AUpdata_ta_ca_20_300_2_100_4,13857.3858825614,0.0124689,13857.385882561352,0.210675898,3.544154309619348e-15,1
AUpdata_ta_ca_20_300_2_100_5,17406.6571344926,0.0117307,17406.6571344926,0.34304468,0.0,1
AUpdata_ta_ca_20_300_2_50_1,20266.1558203862,0.0106685,20217.879949289243,0.201092972,0.0023877810738832956,0
AUpdata_ta_ca_20_300_2_50_2,15861.9180310861,0.0111101,15861.918031086096,0.194632689,2.2935302023135054e-16,1
AUpdata_ta_ca_20_300_2_50_3,25018.0024129334,0.0106237,25018.002412933394,0.431734176,2.9082887970392156e-16,1
AUpdata_ta_ca_20_300_2_50_4,19016.6629922592,0.0102576,19016.6629922592,0.529080777,0.0,1
AUpdata_ta_ca_20_300_2_50_5,18647.6315794674,0.0103656,18647.63157946737,0.456266959,1.7558159664564018e-15,1
AUpdata_ta_ca_20_300_3_100_1,9205.44240322308,0.0169895,9205.442403223076,0.11961238,3.9519869309246425e-16,1
AUpdata_ta_ca_20_300_3_100_2,13619.4176924358,0.0134058,13058.51468792467,0.350801645,0.04295304771757868,0
AUpdata_ta_ca_20_300_3_100_3,12734.0116814056,0.0126433,12734.01168140561,0.204450796,-7.142248056054368e-16,1
AUpdata_ta_ca_20_300_3_100_4,20881.1653972211,0.0154808,20881.165397221095,0.364955254,1.7422297740028735e-16,1
AUpdata_ta_ca_20_300_3_100_5,13756.5326482885,0.0140001,13756.532648288452,0.352301414,3.4379102424531675e-15,1
AUpdata_ta_ca_20_300_3_50_1,15659.621082171,0.0126759,15659.621082171003,0.284545795,-2.3231588989299826e-16,1
AUpdata_ta_ca_20_300_3_50_2,17909.4244959154,0.0147115,17909.424495915402,0.274177172,-2.031320888017047e-16,1
AUpdata_ta_ca_20_300_3_50_3,16268.5164824122,0.0132227,16268.516482412197,0.386693722,2.2362080838930284e-16,1
AUpdata_ta_ca_20_300_3_50_4,13117.6847709421,0.0120498,13117.684770942098,0.346421702,1.3866695497785e-16,1
AUpdata_ta_ca_20_300_3_50_5,16524.0972551904,0.0152391,16524.097255190398,0.289281217,2.201620306942326e-16,1
AUpdata_ta_ca_20_300_4_100_1,9291.64061281865,0.0236332,9291.64061281865,0.263691719,0.0,1
AUpdata_ta_ca_20_300_4_100_2,13107.5103801516,0.0238277,13107.510380151549,0.270518434,3.885688572591854e-15,1
AUpdata_ta_ca_20_300_4_100_3,8437.717906591,0.0159933,8437.717906591,0.318472929,0.0,1
AUpdata_ta_ca_20_300_4_100_4,5837.0964721365,0.0189971,5837.096472136499,0.112695237,1.5581286108845725e-16,1
AUpdata_ta_ca_20_300_4_100_5,13693.2846329212,0.0138988,13693.284632921199,0.242572597,1.3283806276637733e-16,1
AUpdata_ta_ca_20_300_4_50_1,9770.4783214683,0.0139125,9770.4783214683,0.347358262,0.0,1
AUpdata_ta_ca_20_300_4_50_2,13451.726274149,0.0166261,13451.726274149,0.330275859,0.0,1
AUpdata_ta_ca_20_300_4_50_3,12659.683207898,0.0146854,12659.683207898002,0.300912255,-1.436836430797133e-16,1
AUpdata_ta_ca_20_300_4_50_4,19021.038691442,0.0157659,19021.038691442,0.351586944,0.0,1
AUpdata_ta_ca_20_300_4_50_5,14959.247530642,0.021099,13455.636239109699,0.220178416,0.11174583385079592,0
AUpdata_ta_ca_20_300_5_100_1,5048.2315456526,0.0194309,5048.231545652602,0.190189827,-3.6032210232359884e-16,1
AUpdata_ta_ca_20_300_5_100_2,10551.3086294681,0.0194904,10139.711430726502,0.280643,0.04059259492280316,0
AUpdata_ta_ca_20_300_5_100_3,9250.7433678231,0.0177271,9250.7433678231,0.340598696,0.0,1
AUpdata_ta_ca_20_300_5_100_4,9677.90076737,0.0169473,9677.900767369998,0.237174228,1.8795288846923908e-16,1
AUpdata_ta_ca_20_300_5_100_5,4153.1918739686,0.0157249,4153.191873968601,0.250131619,-2.189869212336334e-16,1
AUpdata_ta_ca_20_300_5_50_1,9467.901787795,0.0186511,9467.901787795001,0.186691681,-1.9212170175769056e-16,1
AUpdata_ta_ca_20_300_5_50_2,9816.986532837,0.0174967,9816.986532837002,0.212717239,-1.8528999682962674e-16,1
AUpdata_ta_ca_20_300_5_50_3,7742.095637732,0.0181969,7742.095637731999,0.202032322,1.1747396884900265e-16,1
AUpdata_ta_ca_20_300_5_50_4,4496.22421875505,0.015868,4496.224218755049,0.112538222,2.0227965900347303e-16,1
