Instancia,F(S),Tiempo,SOTA_FS,SOTA_Tiempo,Dev,isBest?
AUpdata_ta_ca_40_100_2_100_1,67920.7955379048,0.1045012,67920.7955379048,3.838556376,0.0,1
AUpdata_ta_ca_40_100_2_100_2,66388.5904524058,0.0959269,66388.59045240578,2.806154396,2.1919301387787666e-16,1
AUpdata_ta_ca_40_100_2_100_3,71268.436980246,0.1030384,71268.43698024598,3.399586502,2.0418457096793518e-16,1
AUpdata_ta_ca_40_100_2_100_4,52726.9430105319,0.1010074,52726.9430105319,1.131722882,0.0,1
AUpdata_ta_ca_40_100_2_100_5,68233.3921503506,0.0968405,68233.39215035061,4.376747576,-2.1326677114779905e-16,1
AUpdata_ta_ca_40_100_2_50_1,57549.0082936913,0.104488,57549.00829369131,0.574436929,-1.2643063416578524e-16,1
AUpdata_ta_ca_40_100_2_50_2,77664.8307146204,0.1333166,77664.83071462033,2.044546291,9.368407227872492e-16,1
AUpdata_ta_ca_40_100_2_50_3,86040.8021267715,0.1117139,86040.80212677151,2.368821555,-1.691280749210849e-16,1
AUpdata_ta_ca_40_100_2_50_4,73988.7745781863,0.1079809,73988.77457818629,4.567615948,1.9667733803307392e-16,1
AUpdata_ta_ca_40_100_2_50_5,73724.5290343684,0.0986707,73724.52903436842,3.620381541,-1.973822745152178e-16,1
AUpdata_ta_ca_40_100_3_100_1,66323.437078297,0.1830655,66323.43707829699,3.640708135,2.194083399385324e-16,1
AUpdata_ta_ca_40_100_3_100_2,62332.2581292493,0.1730248,62332.25812924929,3.259341664,1.1672860622338334e-16,1
AUpdata_ta_ca_40_100_3_100_3,49283.487917848,0.1622077,49283.48791784799,3.045992259,1.476347945647013e-16,1
AUpdata_ta_ca_40_100_3_100_4,41343.0846930415,0.182689,41343.08469304155,2.38314738,-1.2319279917653627e-15,1
AUpdata_ta_ca_40_100_3_100_5,58919.2673370579,0.1530677,58919.267337057914,0.553755186,-2.4698058692957075e-16,1
AUpdata_ta_ca_40_100_3_50_1,60563.1671526814,0.1661296,60563.167152681344,3.528966069,9.611066205755777e-16,1
AUpdata_ta_ca_40_100_3_50_2,67806.9955190925,0.1686388,67806.9955190925,3.021946191,0.0,1
AUpdata_ta_ca_40_100_3_50_3,57450.7939286934,0.1701881,57450.79392869335,4.009515544,8.865274057395844e-16,1
AUpdata_ta_ca_40_100_3_50_4,66943.0928075829,0.1865691,66943.09280758291,4.145456167,-2.1737739650293685e-16,1
AUpdata_ta_ca_40_100_3_50_5,53087.7187157532,0.1650462,53087.7187157532,4.566493589,0.0,1
AUpdata_ta_ca_40_100_4_100_1,45519.7660222557,0.2353293,45519.766022255695,3.844554372,1.5984171822469467e-16,1
AUpdata_ta_ca_40_100_4_100_2,42707.8412550204,0.2857873,42707.84125502035,3.710010754,1.192560939691535e-15,1
AUpdata_ta_ca_40_100_4_100_3,39418.1645119468,0.225324,39418.164511946794,3.629402232,1.8458387660283473e-16,1
AUpdata_ta_ca_40_100_4_100_4,42251.8859336812,0.2193832,42251.88593368124,3.365661106,-8.610216388451635e-16,1
