Instancia,F(S),Tiempo,SOTA_FS,SOTA_Tiempo,Dev,isBest?
AUpdata_corrSergio_100_2475_10_100_1,23748.870334715,1.564354,23748.870334715004,73.051138124,-1.5318534127384927e-16,1
AUpdata_corrSergio_100_2475_10_100_2,24500.55321986,1.2125159,24500.553219859994,14.756551993,2.969711560751853e-16,1
AUpdata_corrSergio_100_2475_10_100_3,28076.309429,1.5504799,28076.309428999997,5.964953152,1.295746799019834e-16,1
AUpdata_corrSergio_100_2475_2_100_1,48203.25973393,0.3086125,48203.25973392999,5.707317094,1.5094326927981434e-16,1
AUpdata_corrSergio_100_2475_2_100_2,46625.356857105,0.2946701,46625.35685710501,5.671399887,-3.121030316821984e-16,1
AUpdata_corrSergio_100_2475_2_100_3,55140.785456655,0.3094981,55140.785456655,37.470247434,0.0,1
AUpdata_corrSergio_100_2475_3_100_1,43409.921649165,0.4310477,43409.92164916502,49.89393514,-5.028314268558495e-16,1
AUpdata_corrSergio_100_2475_3_100_2,41767.76998289,0.5304821,41767.76998288999,21.273789365,1.7420028929396983e-16,1
AUpdata_corrSergio_100_2475_3_100_3,49860.32175114,0.4211731,49860.321751139985,55.536551455,2.9185361660916565e-16,1
AUpdata_corrSergio_100_2475_4_100_1,39155.102936385,0.5645899,39155.102936384996,43.429240247,1.8582399402715452e-16,1
AUpdata_corrSergio_100_2475_4_100_2,37564.201390975,0.6183597,37564.201390974995,14.214285604,1.9369392519366896e-16,1
AUpdata_corrSergio_100_2475_4_100_3,45445.43807418,0.5339738,45445.43807417998,65.959690679,3.202062923150604e-16,1
AUpdata_corrSergio_100_2475_5_100_1,35438.029295465,0.8050391,35438.029295465,77.646158915,0.0,1
AUpdata_corrSergio_100_2475_5_100_2,33963.35363704,0.681686,33963.35363704,5.230910709,0.0,1
AUpdata_corrSergio_100_2475_5_100_3,41638.662915225,0.6056302,41504.26083157001,48.583745948,0.0032382719499670634,0
AUpdata_corrSergio_100_4950_10_100_1,11530.97054502,1.6895719,11530.970545020004,48.301321443,-3.1549632295807774e-16,1
AUpdata_corrSergio_100_4950_10_100_2,10845.594196845,1.517246,10845.594196845004,65.408404284,-3.3543379376576757e-16,1
AUpdata_corrSergio_100_4950_10_100_3,12035.36583344,1.3561699,12035.365833439999,39.512263192,1.511370263870031e-16,1
AUpdata_corrSergio_100_4950_2_100_1,26889.078833975,0.3344148,26889.078833975003,58.542468091,-1.352957767558418e-16,1
AUpdata_corrSergio_100_4950_2_100_2,23867.49279961,0.3336198,23867.49279961,27.100482083,0.0,1
AUpdata_corrSergio_100_4950_2_100_3,24113.139363825,0.3300499,24113.139363825012,36.987084066,-4.5261366662394995e-16,1
AUpdata_corrSergio_100_4950_3_100_1,23171.537935175,0.4608498,23171.537935175,88.342079494,0.0,1
