Instancia,F(S),Tiempo,SOTA_FS,SOTA_Tiempo,Dev,isBest?
AUpdata_randomSergio_500_124750_10_100_1,2525747.71693479,22.2372076,,,,
AUpdata_randomSergio_500_124750_10_100_2,2852443.74640399,25.4337081,,,,
AUpdata_randomSergio_500_124750_10_100_3,2889848.80317398,23.1287787,,,,
AUpdata_randomSergio_500_124750_2_100_1,3799328.61846075,4.5670596,,,,
AUpdata_randomSergio_500_124750_2_100_2,4389090.1445685,4.7664918,,,,
AUpdata_randomSergio_500_124750_2_100_3,4477469.15668134,4.6988056,,,,
AUpdata_randomSergio_500_124750_3_100_1,3507562.37347039,6.9740678,,,,
AUpdata_randomSergio_500_124750_3_100_2,4050735.46188138,7.1187895,,,,
AUpdata_randomSergio_500_124750_3_100_3,4036098.70723884,6.6262532,,,,
AUpdata_randomSergio_500_124750_4_100_1,3232142.11597269,7.6994965,,,,
AUpdata_randomSergio_500_124750_4_100_2,3744652.74918424,8.5831436,,,,
AUpdata_randomSergio_500_124750_4_100_3,3747359.46791998,8.1146708,,,,
AUpdata_randomSergio_500_124750_5_100_1,3064666.25994899,9.7897995,,,,
AUpdata_randomSergio_500_124750_5_100_2,3531294.47787796,10.9039239,,,,
AUpdata_randomSergio_500_124750_5_100_3,3567150.76078759,9.9886406,,,,
AUpdata_randomSergio_500_187125_10_100_1,2682818.92388752,21.3107574,,,,
AUpdata_randomSergio_500_187125_10_100_2,2874458.59363009,26.1659513,,,,
AUpdata_randomSergio_500_187125_10_100_3,2516174.04204084,16.2334174,,,,
AUpdata_randomSergio_500_187125_2_100_1,4335346.72638812,4.6043119,,,,
AUpdata_randomSergio_500_187125_2_100_2,4278630.870653,4.5338132,,,,
AUpdata_randomSergio_500_187125_2_100_3,3943731.85642941,4.2940551,,,,
AUpdata_randomSergio_500_187125_3_100_1,3989338.32327272,6.3625895,,,,
AUpdata_randomSergio_500_187125_3_100_2,3916267.05427337,6.5724455,,,,
AUpdata_randomSergio_500_187125_3_100_3,3505888.93423205,6.5331413,,,,
AUpdata_randomSergio_500_187125_4_100_1,3688812.07581327,7.3562653,,,,
AUpdata_randomSergio_500_187125_4_100_2,3689352.36910443,8.7435381,,,,
AUpdata_randomSergio_500_187125_4_100_3,3295961.36214958,7.7094939,,,,
AUpdata_randomSergio_500_187125_5_100_1,3464306.64384712,9.1924564,,,,
AUpdata_randomSergio_500_187125_5_100_2,3472043.07148647,14.4298598,,,,
AUpdata_randomSergio_500_187125_5_100_3,3091972.4241734,9.697236,,,,
AUpdata_randomSergio_500_62375_10_100_1,2548125.48955063,22.7256758,,,,
AUpdata_randomSergio_500_62375_10_100_2,2790237.36317198,21.9414496,,,,
AUpdata_randomSergio_500_62375_10_100_3,2663048.10593301,31.1830465,,,,
AUpdata_randomSergio_500_62375_2_100_1,3882969.91608578,4.5023591,,,,
AUpdata_randomSergio_500_62375_2_100_2,4057715.74934027,4.5846232,,,,
AUpdata_randomSergio_500_62375_2_100_3,4071812.58327815,4.4712366,,,,
AUpdata_randomSergio_500_62375_3_100_1,3520757.19128085,6.4630734,,,,
AUpdata_randomSergio_500_62375_3_100_2,3677407.42608518,7.060621,,,,
AUpdata_randomSergio_500_62375_3_100_3,3741788.85027494,6.3725431,,,,
AUpdata_randomSergio_500_62375_4_100_1,3261476.2835277,7.2026725,,,,
AUpdata_randomSergio_500_62375_4_100_2,3490390.86620681,8.6896545,,,,
AUpdata_randomSergio_500_62375_4_100_3,3482468.36242705,13.3824551,,,,
AUpdata_randomSergio_500_62375_5_100_1,3082215.54466257,10.7627966,,,,
AUpdata_randomSergio_500_62375_5_100_2,3301065.08277647,13.4026305,,,,
AUpdata_randomSergio_500_62375_5_100_3,3251360.82249042,9.9556002,,,,
