Instancia,F(S),Tiempo,SOTA_FS,SOTA_Tiempo,Dev,isBest?
AUpdata_randomSergio_100_2475_4_100_3,367590.534935455,0.8797928,367590.5349354549,443.515888903,3.1669836615182744e-16,1
AUpdata_randomSergio_100_2475_5_100_1,324775.89255474,1.679938,324775.8925547401,434.266126749,-1.792240811212817e-16,1
AUpdata_randomSergio_100_2475_5_100_2,315786.95243141,1.3580237,315786.95243140997,345.147995298,1.8432573120990588e-16,1
AUpdata_randomSergio_100_2475_5_100_3,331973.463243065,1.3835842,331973.463243065,358.951000018,0.0,1
AUpdata_randomSergio_100_4950_10_100_1,274671.875895955,7.7518596,274671.87589595496,505.343182167,2.1191707641562957e-16,1
AUpdata_randomSergio_100_4950_10_100_2,240144.4219469,3.7702486,240144.42194690008,477.516297352,-3.6357909403994873e-16,1
AUpdata_randomSergio_100_4950_10_100_3,238795.97187452,3.578309,238795.9718745201,330.55178079,-3.6563217831865523e-16,1
AUpdata_randomSergio_100_4950_2_100_1,537741.783383315,0.3833976,537741.783383315,579.426162704,0.0,1
AUpdata_randomSergio_100_4950_2_100_2,491548.40904321,0.408289,454742.9879746299,418.81039731,0.08093675337910529,0
AUpdata_randomSergio_100_4950_2_100_3,503515.17236599,0.4012046,503515.17236599,578.878347734,0.0,1
AUpdata_randomSergio_100_4950_3_100_1,473559.262507245,0.8702294,473559.2625072448,636.314345514,3.6874578656928016e-16,1
AUpdata_randomSergio_100_4950_3_100_2,416864.06837498,0.6774571,416864.06837498,513.852531564,0.0,1
AUpdata_randomSergio_100_4950_3_100_3,426769.96353998,0.7148129,426769.96353998,351.214538003,0.0,1
AUpdata_randomSergio_100_4950_4_100_1,431868.07630232,1.3732594,431868.07630232,594.582592046,0.0,1
AUpdata_randomSergio_100_4950_4_100_2,371372.47686342,1.4170942,371372.47686342004,487.300277924,-1.567366041907152e-16,1
AUpdata_randomSergio_100_4950_4_100_3,363878.322992955,1.2128183,363878.3229929551,345.709841593,-3.1992925786125677e-16,1
AUpdata_randomSergio_100_4950_5_100_1,394386.986603005,2.2361886,394386.9866030049,485.951681388,1.475902169461286e-16,1
AUpdata_randomSergio_100_4950_5_100_2,327356.30489548,1.9785459,327356.3048954801,406.772616376,-3.556226658414429e-16,1
AUpdata_randomSergio_100_4950_5_100_3,327509.604470285,1.4336639,327509.6044702849,385.823264956,3.554562072010845e-16,1
AUpdata_randomSergio_100_7425_10_100_1,239142.061993835,4.5704889,239142.0619938351,517.638320967,-3.651030297315574e-16,1
AUpdata_randomSergio_100_7425_10_100_2,263311.00595581,5.7827763,263311.00595580996,419.529684154,2.2106049347301525e-16,1
AUpdata_randomSergio_100_7425_10_100_3,262771.579349845,5.88579,262771.57934984507,375.975381256,-2.215142941161522e-16,1
AUpdata_randomSergio_100_7425_2_100_1,498815.60988744,0.484075,498815.60988743993,634.544844476,1.1669173891050089e-16,1
AUpdata_randomSergio_100_7425_2_100_2,542530.54524239,0.401477,542530.5452423901,586.667070474,-2.1457837323228158e-16,1
AUpdata_randomSergio_100_7425_2_100_3,520016.26503073,0.4020438,520016.2650307301,891.003775817,-2.2386861653270653e-16,1
AUpdata_randomSergio_100_7425_3_100_1,438641.24763295,1.0597372,438641.24763294996,595.281273651,1.326999255714659e-16,1
AUpdata_randomSergio_100_7425_3_100_2,459740.26816621,0.8302562,459740.26816621004,595.853232329,-1.2660988158736526e-16,1
AUpdata_randomSergio_100_7425_3_100_3,458581.54738398,0.6981125,458581.54738397966,524.851694705,7.615787583977375e-16,1
AUpdata_randomSergio_100_7425_4_100_1,391249.09623747,2.2010908,391249.0962374699,620.371354842,2.975478357559609e-16,1
AUpdata_randomSergio_100_7425_4_100_2,396792.70968066,1.5123146,396792.70968066005,417.344650548,-1.4669538903654028e-16,1
AUpdata_randomSergio_100_7425_4_100_3,400033.9139623,1.0797779,400033.91396230017,451.650845505,-4.365204465060904e-16,1
AUpdata_randomSergio_100_7425_5_100_1,343907.882379205,2.7190518,343907.88237920485,736.710888129,5.077609199659367e-16,1
AUpdata_randomSergio_100_7425_5_100_2,367490.304768865,1.6802276,366750.5231012852,489.330670578,0.0020171250509040868,0
AUpdata_randomSergio_100_7425_5_100_3,374775.44154497,1.4352187,374775.44154497,394.019750768,0.0,1
