Instancia,Tipo,n,n_seeds,F_media,F_desvio,F_melhor,F_pior,SOTA,Dev_media,Dev_melhor
AUpdata_ta_ca_20_150_4_100_4,R,20,10,10563.654308192,0.0,10563.654308192,10563.654308192,10563.654308191999,1.7219319664173884e-16,1.7219319664173884e-16
AUpdata_ta_ca_20_150_4_100_5,R,20,10,9217.5155553148,0.0,9217.5155553148,9217.5155553148,9217.5155553148,0.0,0.0
AUpdata_ta_ca_20_150_4_50_1,R,20,10,11452.7681685265,0.0,11452.7681685265,11452.7681685265,11452.7681685265,0.0,0.0
AUpdata_ta_ca_20_150_4_50_2,R,20,10,15658.955141633,0.0,15658.955141633,15658.955141633,15658.955141633,0.0,0.0
AUpdata_ta_ca_20_150_4_50_3,R,20,10,5276.1867088636245,126.92930425893651,5236.04813853575,5637.4338418145,5236.04813853575,0.007665813847750338,0.0
AUpdata_ta_ca_20_150_4_50_4,R,20,10,9016.905437027,0.0,9016.905437027,9016.905437027,9016.905437027,0.0,0.0
AUpdata_ta_ca_20_150_4_50_5,R,20,10,13994.090728189,0.0,13994.090728189,13994.090728189,13994.090728189,0.0,0.0
AUpdata_ta_ca_20_150_5_100_1,R,20,10,6230.9296162254,0.0,6230.9296162254,6230.9296162254,6230.9296162254,0.0,0.0
AUpdata_ta_ca_20_150_5_100_2,R,20,10,8109.93019244631,0.0,8109.93019244631,8109.93019244631,8109.930192446309,1.121458113930553e-16,1.121458113930553e-16
AUpdata_ta_ca_20_150_5_100_3,R,20,10,5940.66377743635,0.0,5940.66377743635,5940.66377743635,5940.663777436352,-3.0619295615663127e-16,-3.0619295615663127e-16
AUpdata_ta_ca_20_150_5_100_4,R,20,10,5239.26468518518,0.0,5239.26468518518,5239.26468518518,5239.264685185186,-1.2151443561178795e-15,-1.2151443561178795e-15
AUpdata_ta_ca_20_150_5_100_5,R,20,10,4071.8798161723,0.0,4071.8798161723,4071.8798161723,4071.8798161722993,1.1167995407927868e-16,1.1167995407927868e-16
AUpdata_ta_ca_20_150_5_50_1,R,20,10,6257.02582250082,0.0,6257.02582250082,6257.02582250082,6257.025822500815,8.721345197288194e-16,8.721345197288194e-16
AUpdata_ta_ca_20_150_5_50_2,R,20,10,8617.9204763612,0.0,8617.9204763612,8617.9204763612,8617.9204763612,0.0,0.0
AUpdata_ta_ca_20_150_5_50_3,R,20,10,6084.7343667883,0.0,6084.7343667883,6084.7343667883,6084.7343667883,0.0,0.0
AUpdata_ta_ca_20_150_5_50_4,R,20,10,11693.3535270884,0.0,11693.3535270884,11693.3535270884,11693.3535270884,0.0,0.0
AUpdata_ta_ca_20_150_5_50_5,R,20,10,8621.0101258749,0.0,8621.0101258749,8621.0101258749,8621.0101258749,0.0,0.0
AUpdata_ta_ca_20_300_2_100_1,R,20,10,12119.4469050677,0.0,12119.4469050677,12119.4469050677,12119.446905067674,2.101238765194276e-15,2.101238765194276e-15
AUpdata_ta_ca_20_300_2_100_2,R,20,10,14363.2657038952,0.0,14363.2657038952,14363.2657038952,14363.265703895246,-3.166044270580742e-15,-3.166044270580742e-15
AUpdata_ta_ca_20_300_2_100_3,R,20,10,11557.3270484427,0.0,11557.3270484427,11557.3270484427,11557.32704844265,4.249487246478507e-15,4.249487246478507e-15
AUpdata_ta_ca_20_300_2_100_4,R,20,10,13857.3858825614,0.0,13857.3858825614,13857.3858825614,13857.385882561352,3.544154309619348e-15,3.544154309619348e-15
AUpdata_ta_ca_20_300_2_100_5,R,20,10,17406.6571344926,0.0,17406.6571344926,17406.6571344926,17406.6571344926,0.0,0.0
AUpdata_ta_ca_20_300_2_50_1,R,20,10,20217.8799492892,0.0,20217.8799492892,20217.8799492892,20217.879949289243,-2.1592642648288782e-15,-2.1592642648288782e-15
AUpdata_ta_ca_20_300_2_50_2,R,20,10,15861.9180310861,0.0,15861.9180310861,15861.9180310861,15861.918031086096,2.2935302023135054e-16,2.2935302023135054e-16
AUpdata_ta_ca_20_300_2_50_3,R,20,10,25018.0024129334,0.0,25018.0024129334,25018.0024129334,25018.002412933394,2.9082887970392156e-16,2.9082887970392156e-16
AUpdata_ta_ca_20_300_2_50_4,R,20,10,19016.6629922592,0.0,19016.6629922592,19016.6629922592,19016.6629922592,0.0,0.0
AUpdata_ta_ca_20_300_2_50_5,R,20,10,18647.6315794674,0.0,18647.6315794674,18647.6315794674,18647.63157946737,1.7558159664564018e-15,1.7558159664564018e-15
AUpdata_ta_ca_20_300_3_100_1,R,20,10,9205.44240322308,0.0,9205.44240322308,9205.44240322308,9205.442403223076,3.9519869309246425e-16,3.9519869309246425e-16
AUpdata_ta_ca_20_300_3_100_2,R,20,10,13058.5146879247,0.0,13058.5146879247,13058.5146879247,13058.51468792467,2.3680196867162985e-15,2.3680196867162985e-15
AUpdata_ta_ca_20_300_3_100_3,R,20,10,12734.0116814056,0.0,12734.0116814056,12734.0116814056,12734.01168140561,-7.142248056054368e-16,-7.142248056054368e-16
AUpdata_ta_ca_20_300_3_100_4,R,20,10,20881.1653972211,0.0,20881.1653972211,20881.1653972211,20881.165397221095,1.7422297740028735e-16,1.7422297740028735e-16
AUpdata_ta_ca_20_300_3_100_5,R,20,10,13756.5326482885,0.0,13756.5326482885,13756.5326482885,13756.532648288452,3.4379102424531675e-15,3.4379102424531675e-15
AUpdata_ta_ca_20_300_3_50_1,R,20,10,15659.621082171,0.0,15659.621082171,15659.621082171,15659.621082171003,-2.3231588989299826e-16,-2.3231588989299826e-16
AUpdata_ta_ca_20_300_3_50_2,R,20,10,17909.4244959154,0.0,17909.4244959154,17909.4244959154,17909.424495915402,-2.031320888017047e-16,-2.031320888017047e-16
AUpdata_ta_ca_20_300_3_50_3,R,20,10,16268.5164824122,0.0,16268.5164824122,16268.5164824122,16268.516482412197,2.2362080838930284e-16,2.2362080838930284e-16
AUpdata_ta_ca_20_300_3_50_4,R,20,10,13117.6847709421,0.0,13117.6847709421,13117.6847709421,13117.684770942098,1.3866695497785e-16,1.3866695497785e-16
AUpdata_ta_ca_20_300_3_50_5,R,20,10,16524.0972551904,0.0,16524.0972551904,16524.0972551904,16524.097255190398,2.201620306942326e-16,2.201620306942326e-16
AUpdata_ta_ca_20_300_4_100_1,R,20,10,9291.64061281865,0.0,9291.64061281865,9291.64061281865,9291.64061281865,0.0,0.0
AUpdata_ta_ca_20_300_4_100_2,R,20,10,13243.17724370165,429.01629182943503,13107.5103801516,14464.1790156521,13107.510380151549,0.010350315171639207,3.885688572591854e-15
AUpdata_ta_ca_20_300_4_100_3,R,20,10,8437.717906591,0.0,8437.717906591,8437.717906591,8437.717906591,0.0,0.0
AUpdata_ta_ca_20_300_4_100_4,R,20,10,5837.0964721365,0.0,5837.0964721365,5837.0964721365,5837.096472136499,1.5581286108845725e-16,1.5581286108845725e-16
AUpdata_ta_ca_20_300_4_100_5,R,20,10,13693.2846329212,0.0,13693.2846329212,13693.2846329212,13693.284632921199,1.3283806276637733e-16,1.3283806276637733e-16
AUpdata_ta_ca_20_300_4_50_1,R,20,10,9770.4783214683,0.0,9770.4783214683,9770.4783214683,9770.4783214683,0.0,0.0
AUpdata_ta_ca_20_300_4_50_2,R,20,10,13451.726274149,0.0,13451.726274149,13451.726274149,13451.726274149,0.0,0.0
AUpdata_ta_ca_20_300_4_50_3,R,20,10,12659.683207898,0.0,12659.683207898,12659.683207898,12659.683207898002,-1.436836430797133e-16,-1.436836430797133e-16
AUpdata_ta_ca_20_300_4_50_4,R,20,10,19021.038691442,0.0,19021.038691442,19021.038691442,19021.038691442,0.0,0.0
AUpdata_ta_ca_20_300_4_50_5,R,20,10,13455.6362391097,0.0,13455.6362391097,13455.6362391097,13455.636239109699,1.3518419874185089e-16,1.3518419874185089e-16
AUpdata_ta_ca_20_300_5_100_1,R,20,10,5048.2315456526,0.0,5048.2315456526,5048.2315456526,5048.231545652602,-3.6032210232359884e-16,-3.6032210232359884e-16
AUpdata_ta_ca_20_300_5_100_2,R,20,10,10180.87115060066,130.1584626568445,10139.7114307265,10551.3086294681,10139.711430726502,0.004059259492280173,-1.7939262038895395e-16
AUpdata_ta_ca_20_300_5_100_3,R,20,10,9250.7433678231,0.0,9250.7433678231,9250.7433678231,9250.7433678231,0.0,0.0
AUpdata_ta_ca_20_300_5_100_4,R,20,10,9677.90076737,0.0,9677.90076737,9677.90076737,9677.900767369998,1.8795288846923908e-16,1.8795288846923908e-16
AUpdata_ta_ca_20_300_5_100_5,R,20,10,4153.1918739686,0.0,4153.1918739686,4153.1918739686,4153.191873968601,-2.189869212336334e-16,-2.189869212336334e-16
AUpdata_ta_ca_20_300_5_50_1,R,20,10,9467.901787795,0.0,9467.901787795,9467.901787795,9467.901787795001,-1.9212170175769056e-16,-1.9212170175769056e-16
AUpdata_ta_ca_20_300_5_50_2,R,20,10,9816.986532837,0.0,9816.986532837,9816.986532837,9816.986532837002,-1.8528999682962674e-16,-1.8528999682962674e-16
AUpdata_ta_ca_20_300_5_50_3,R,20,10,7742.095637732,0.0,7742.095637732,7742.095637732,7742.095637731999,1.1747396884900265e-16,1.1747396884900265e-16
AUpdata_ta_ca_20_300_5_50_4,R,20,10,4496.22421875505,0.0,4496.22421875505,4496.22421875505,4496.224218755049,2.0227965900347303e-16,2.0227965900347303e-16
AUpdata_ta_ca_20_300_5_50_5,R,20,10,7373.6950060388,0.0,7373.6950060388,7373.6950060388,7373.6950060388,0.0,0.0
AUpdata_ta_ca_40_100_2_100_1,R,40,10,67920.7955379048,0.0,67920.7955379048,67920.7955379048,67920.7955379048,0.0,0.0
AUpdata_ta_ca_40_100_2_100_2,R,40,10,66388.5904524058,0.0,66388.5904524058,66388.5904524058,66388.59045240578,2.1919301387787666e-16,2.1919301387787666e-16
AUpdata_ta_ca_40_100_2_100_3,R,40,10,71268.436980246,0.0,71268.436980246,71268.436980246,71268.43698024598,2.0418457096793518e-16,2.0418457096793518e-16
AUpdata_ta_ca_40_100_2_100_4,R,40,10,52726.9430105319,0.0,52726.9430105319,52726.9430105319,52726.9430105319,0.0,0.0
AUpdata_ta_ca_40_100_2_100_5,R,40,10,68681.843303858,1418.1270644131898,68233.3921503506,72717.9036854246,68233.39215035061,0.0065723121682010515,-2.1326677114779905e-16
AUpdata_ta_ca_40_100_2_50_1,R,40,10,57549.0082936913,0.0,57549.0082936913,57549.0082936913,57549.00829369131,-1.2643063416578524e-16,-1.2643063416578524e-16
AUpdata_ta_ca_40_100_2_50_2,R,40,10,77664.8307146204,0.0,77664.8307146204,77664.8307146204,77664.83071462033,9.368407227872492e-16,9.368407227872492e-16
AUpdata_ta_ca_40_100_2_50_3,R,40,10,86040.8021267715,0.0,86040.8021267715,86040.8021267715,86040.80212677151,-1.691280749210849e-16,-1.691280749210849e-16
AUpdata_ta_ca_40_100_2_50_4,R,40,10,73988.7745781863,0.0,73988.7745781863,73988.7745781863,73988.77457818629,1.9667733803307392e-16,1.9667733803307392e-16
AUpdata_ta_ca_40_100_2_50_5,R,40,10,73724.5290343684,0.0,73724.5290343684,73724.5290343684,73724.52903436842,-1.973822745152178e-16,-1.973822745152178e-16
AUpdata_ta_ca_40_100_3_100_1,R,40,10,66323.437078297,0.0,66323.437078297,66323.437078297,66323.43707829699,2.194083399385324e-16,2.194083399385324e-16
AUpdata_ta_ca_40_100_3_100_2,R,40,10,62332.2581292493,0.0,62332.2581292493,62332.2581292493,62332.25812924929,1.1672860622338334e-16,1.1672860622338334e-16
AUpdata_ta_ca_40_100_3_100_3,R,40,10,49283.487917848,0.0,49283.487917848,49283.487917848,49283.48791784799,1.476347945647013e-16,1.476347945647013e-16
AUpdata_ta_ca_40_100_3_100_4,R,40,10,41343.0846930415,0.0,41343.0846930415,41343.0846930415,41343.08469304155,-1.2319279917653627e-15,-1.2319279917653627e-15
AUpdata_ta_ca_40_100_3_100_5,R,40,10,58919.2673370579,0.0,58919.2673370579,58919.2673370579,58919.267337057914,-2.4698058692957075e-16,-2.4698058692957075e-16
AUpdata_ta_ca_40_100_3_50_1,R,40,10,60563.1671526814,0.0,60563.1671526814,60563.1671526814,60563.167152681344,9.611066205755777e-16,9.611066205755777e-16
AUpdata_ta_ca_40_100_3_50_2,R,40,10,67806.9955190925,0.0,67806.9955190925,67806.9955190925,67806.9955190925,0.0,0.0
AUpdata_ta_ca_40_100_3_50_3,R,40,10,57450.7939286934,0.0,57450.7939286934,57450.7939286934,57450.79392869335,8.865274057395844e-16,8.865274057395844e-16
AUpdata_ta_ca_40_100_3_50_4,R,40,10,66943.0928075829,0.0,66943.0928075829,66943.0928075829,66943.09280758291,-2.1737739650293685e-16,-2.1737739650293685e-16
AUpdata_ta_ca_40_100_3_50_5,R,40,10,53087.7187157532,0.0,53087.7187157532,53087.7187157532,53087.7187157532,0.0,0.0
AUpdata_ta_ca_40_100_4_100_1,R,40,10,45519.7660222557,0.0,45519.7660222557,45519.7660222557,45519.766022255695,1.5984171822469467e-16,1.5984171822469467e-16
AUpdata_ta_ca_40_100_4_100_2,R,40,10,43078.3266641958,390.5259109512348,42707.8412550204,43448.8120733712,42707.84125502035,0.008674880262928352,1.192560939691535e-15
AUpdata_ta_ca_40_100_4_100_3,R,40,10,39418.1645119468,0.0,39418.1645119468,39418.1645119468,39418.164511946794,1.8458387660283473e-16,1.8458387660283473e-16
AUpdata_ta_ca_40_100_4_100_4,R,40,10,42258.64064674861,10.876121319136548,42251.8859336812,42274.4016439059,42251.88593368124,0.00015986772940673952,-8.610216388451635e-16
AUpdata_ta_ca_40_100_4_100_5,R,40,10,63241.2130935845,0.0,63241.2130935845,63241.2130935845,63241.21309358449,1.1505088625381755e-16,1.1505088625381755e-16
AUpdata_ta_ca_40_100_4_50_1,R,40,10,44657.2774036931,0.0,44657.2774036931,44657.2774036931,44657.27740369311,-1.629288222927292e-16,-1.629288222927292e-16
AUpdata_ta_ca_40_100_4_50_2,R,40,10,43587.3461246647,0.0,43587.3461246647,43587.3461246647,43587.34612466475,-1.1684974614791537e-15,-1.1684974614791537e-15
AUpdata_ta_ca_40_100_4_50_3,R,40,10,37659.3399402281,0.0,37659.3399402281,37659.3399402281,37659.33994022809,1.932045974712152e-16,1.932045974712152e-16
AUpdata_ta_ca_40_100_4_50_4,R,40,10,50810.8155983808,0.0,50810.8155983808,50810.8155983808,50810.81559838081,-1.4319702465896432e-16,-1.4319702465896432e-16
AUpdata_ta_ca_40_100_4_50_5,R,40,10,44774.8581071383,0.0,44774.8581071383,44774.8581071383,44774.85810713826,9.75005785180606e-16,9.75005785180606e-16
AUpdata_ta_ca_40_100_5_100_1,R,40,10,38613.8943323467,0.0,38613.8943323467,38613.8943323467,38613.894332346696,1.884284851343882e-16,1.884284851343882e-16
AUpdata_ta_ca_40_100_5_100_2,R,40,10,35637.0218399372,0.0,35637.0218399372,35637.0218399372,35637.02183993716,1.2250110539870393e-15,1.2250110539870393e-15
AUpdata_ta_ca_40_100_5_100_3,R,40,10,33095.29619844,0.0,33095.29619844,33095.29619844,33095.296198439995,2.1984869301536544e-16,2.1984869301536544e-16
AUpdata_ta_ca_40_100_5_100_4,R,40,10,17762.0780033576,0.0,17762.0780033576,17762.0780033576,17762.078003357656,-3.0722577671407653e-15,-3.0722577671407653e-15
AUpdata_ta_ca_40_100_5_100_5,R,40,10,34706.329825750596,504.25125937157753,34393.160041138,35437.05932318,34393.16004113805,0.009105583326392814,-1.4808672200624772e-15
AUpdata_ta_ca_40_100_5_50_1,R,40,10,37739.90629872818,97.97114664520106,37693.4345034716,37925.7934797545,37693.4345034716,0.0012328883230923657,0.0
AUpdata_ta_ca_40_100_5_50_2,R,40,10,44907.158755522,0.0,44907.158755522,44907.158755522,44907.158755521996,1.620222213076159e-16,1.620222213076159e-16
AUpdata_ta_ca_40_100_5_50_3,R,40,10,40822.7674719584,0.0,40822.7674719584,40822.7674719584,40822.76747195844,-8.911641793003564e-16,-8.911641793003564e-16
AUpdata_ta_ca_40_100_5_50_4,R,40,10,38580.4796775556,0.0,38580.4796775556,38580.4796775556,38580.47967755562,-3.771833670806457e-16,-3.771833670806457e-16
AUpdata_ta_ca_40_100_5_50_5,R,40,10,39401.4968019266,0.0,39401.4968019266,39401.4968019266,39401.496801926594,1.8466195969051758e-16,1.8466195969051758e-16
AUpdata_ta_ca_40_300_2_100_1,R,40,10,50574.2899683151,0.0,50574.2899683151,50574.2899683151,50574.2899683151,0.0,0.0
AUpdata_ta_ca_40_300_2_100_2,R,40,10,48714.9156425063,0.0,48714.9156425063,48714.9156425063,48714.9156425063,0.0,0.0
AUpdata_ta_ca_40_300_2_100_3,R,40,10,49837.6757855953,0.0,49837.6757855953,49837.6757855953,49837.675785595355,-1.1679449331441583e-15,-1.1679449331441583e-15
AUpdata_ta_ca_40_300_2_100_4,R,40,10,58346.4879763384,0.0,58346.4879763384,58346.4879763384,58346.48797633839,2.494051610144587e-16,2.494051610144587e-16
AUpdata_ta_ca_40_300_2_100_5,R,40,10,74120.333670632,0.0,74120.333670632,74120.333670632,74120.33367063203,-3.926564953965558e-16,-3.926564953965558e-16
AUpdata_ta_ca_40_300_2_50_1,R,40,10,49401.610730802,0.0,49401.610730802,49401.610730802,49401.610730802,0.0,0.0
AUpdata_ta_ca_40_300_2_50_2,R,40,10,60252.0528517698,0.0,60252.0528517698,60252.0528517698,60252.05285176981,-2.415173349224633e-16,-2.415173349224633e-16
AUpdata_ta_ca_40_300_2_50_3,R,40,10,47644.4997306766,0.0,47644.4997306766,47644.4997306766,47644.49973067662,-4.581404562108577e-16,-4.581404562108577e-16
AUpdata_ta_ca_40_300_2_50_4,R,40,10,52743.7519715834,0.0,52743.7519715834,52743.7519715834,52743.75197158334,1.1035934824057994e-15,1.1035934824057994e-15
AUpdata_ta_ca_40_300_2_50_5,R,40,10,51919.5760847458,0.0,51919.5760847458,51919.5760847458,51919.576084745844,-8.408340163225402e-16,-8.408340163225402e-16
AUpdata_ta_ca_40_300_3_100_1,R,40,10,50184.4403007632,0.0,50184.4403007632,50184.4403007632,50184.440300763206,-1.449843332032294e-16,-1.449843332032294e-16
AUpdata_ta_ca_40_300_3_100_2,R,40,10,46623.863849771,0.0,46623.863849771,46623.863849771,46623.863849771,0.0,0.0
AUpdata_ta_ca_40_300_3_100_3,R,40,10,46525.97331994064,253.3350021757042,46405.8059772528,47006.642690692,46405.8059772528,0.0025894894002432413,0.0
AUpdata_ta_ca_40_300_3_100_4,R,40,10,47542.0346749767,0.0,47542.0346749767,47542.0346749767,47542.034674976785,-1.836511457010832e-15,-1.836511457010832e-15
AUpdata_ta_ca_40_300_3_100_5,R,40,10,50765.0469784551,0.0,50765.0469784551,50765.0469784551,50765.04697845506,8.599567671754204e-16,8.599567671754204e-16
AUpdata_ta_ca_40_300_3_50_1,R,40,10,49320.9581107877,0.0,49320.9581107877,49320.9581107877,49320.958110787695,1.475226332351398e-16,1.475226332351398e-16
AUpdata_ta_ca_40_300_3_50_2,R,40,10,29010.6355391536,0.0,29010.6355391536,29010.6355391536,29010.635539153565,1.2540155496358551e-15,1.2540155496358551e-15
AUpdata_ta_ca_40_300_3_50_3,R,40,10,37175.9857009767,0.0,37175.9857009767,37175.9857009767,37175.98570097669,1.957166024515732e-16,1.957166024515732e-16
AUpdata_ta_ca_40_300_3_50_4,R,40,10,51732.9193101608,0.0,51732.9193101608,51732.9193101608,51732.9193101608,0.0,0.0
AUpdata_ta_ca_40_300_3_50_5,R,40,10,57911.9358442143,0.0,57911.9358442143,57911.9358442143,57911.93584421433,-5.025532307368259e-16,-5.025532307368259e-16
AUpdata_ta_ca_40_300_4_100_1,R,40,10,40918.363521095,0.0,40918.363521095,40918.363521095,40918.363521095,0.0,0.0
AUpdata_ta_ca_40_300_4_100_2,R,40,10,30599.2785684385,0.0,30599.2785684385,30599.2785684385,30599.278568438534,-1.0700189937679375e-15,-1.0700189937679375e-15
AUpdata_ta_ca_40_300_4_100_3,R,40,10,29559.8710821731,0.0,29559.8710821731,29559.8710821731,29559.871082173082,6.153576916791257e-16,6.153576916791257e-16
AUpdata_ta_ca_40_300_4_100_4,R,40,10,34725.5165310012,0.0,34725.5165310012,34725.5165310012,34725.516531001194,2.095277001189548e-16,2.095277001189548e-16
AUpdata_ta_ca_40_300_4_100_5,R,40,10,32351.8923274765,0.0,32351.8923274765,32351.8923274765,32351.89232747648,6.74701579171981e-16,6.74701579171981e-16
AUpdata_ta_ca_40_300_4_50_1,R,40,10,36891.8013053372,0.0,36891.8013053372,36891.8013053372,36891.80130533715,1.3805697064706808e-15,1.3805697064706808e-15
AUpdata_ta_ca_40_300_4_50_2,R,40,10,35470.2946008106,0.0,35470.2946008106,35470.2946008106,35470.294600810645,-1.2307691880321411e-15,-1.2307691880321411e-15
AUpdata_ta_ca_40_300_4_50_3,R,40,10,37465.6673961562,0.0,37465.6673961562,37465.6673961562,37465.66739615619,1.9420333654405704e-16,1.9420333654405704e-16
AUpdata_ta_ca_40_300_4_50_4,R,40,10,28345.509164576,0.0,28345.509164576,28345.509164576,28345.509164576077,-2.695226058750832e-15,-2.695226058750832e-15
AUpdata_ta_ca_40_300_4_50_5,R,40,10,30617.9251738032,0.0,30617.9251738032,30617.9251738032,30617.925173803204,-1.1881859356702522e-16,-1.1881859356702522e-16
AUpdata_ta_ca_40_300_5_100_1,R,40,10,25447.002053134813,113.69989062296267,25376.3877123769,25611.7688482366,25376.387712376916,0.0027826789832445533,-5.734431312014276e-16
AUpdata_ta_ca_40_300_5_100_2,R,40,10,25478.0245194867,0.0,25478.0245194867,25478.0245194867,25478.024519486706,-2.855777773751044e-16,-2.855777773751044e-16
AUpdata_ta_ca_40_300_5_100_3,R,40,10,26781.1189253323,0.0,26781.1189253323,26781.1189253323,26781.118925332343,-1.630094164729109e-15,-1.630094164729109e-15
AUpdata_ta_ca_40_300_5_100_4,R,40,10,28772.7172775574,0.0,28772.7172775574,28772.7172775574,28772.717277557444,-1.5172618305032938e-15,-1.5172618305032938e-15
AUpdata_ta_ca_40_300_5_100_5,R,40,10,25748.1940832384,0.0,25748.1940832384,25748.1940832384,25748.194083238403,-1.4129063946507883e-16,-1.4129063946507883e-16
AUpdata_ta_ca_40_300_5_50_1,R,40,10,31357.3079853359,0.0,31357.3079853359,31357.3079853359,31357.307985335894,2.320338728562412e-16,2.320338728562412e-16
AUpdata_ta_ca_40_300_5_50_2,R,40,10,42509.9551564789,0.0,42509.9551564789,42509.9551564789,42509.95515647885,1.198112374191051e-15,1.198112374191051e-15
AUpdata_ta_ca_40_300_5_50_3,R,40,10,26630.7809682104,0.0,26630.7809682104,26630.7809682104,26630.780968210405,-1.3660804057659544e-16,-1.3660804057659544e-16
AUpdata_ta_ca_40_300_5_50_4,R,40,10,37660.5865375202,0.0,37660.5865375202,37660.5865375202,37660.5865375202,0.0,0.0
AUpdata_ta_ca_40_300_5_50_5,R,40,10,34643.848425757,0.0,34643.848425757,34643.848425757,34643.848425756994,2.1002163283839735e-16,2.1002163283839735e-16
AUpdata_ta_ca_40_500_2_100_1,R,40,10,50649.0403466289,0.0,50649.0403466289,50649.0403466289,50649.04034662889,1.436544022233918e-16,1.436544022233918e-16
AUpdata_ta_ca_40_500_2_100_2,R,40,10,54177.402341498,0.0,54177.402341498,54177.402341498,54177.402341498004,-1.3429875371876765e-16,-1.3429875371876765e-16
AUpdata_ta_ca_40_500_2_100_3,R,40,10,50946.043925892,0.0,50946.043925892,50946.043925892,50946.043925892045,-8.569015829492822e-16,-8.569015829492822e-16
AUpdata_ta_ca_40_500_2_100_4,R,40,10,49002.5786231981,0.0,49002.5786231981,49002.5786231981,49002.57862319808,2.9696223417675205e-16,2.9696223417675205e-16
AUpdata_ta_ca_40_500_2_100_5,R,40,10,39938.5323254182,0.0,39938.5323254182,39938.5323254182,39938.53232541821,-1.8217889317762347e-16,-1.8217889317762347e-16
AUpdata_ta_ca_40_500_2_50_1,R,40,10,62926.260691796,0.0,62926.260691796,62926.260691796,62926.260691795986,2.3125345552693964e-16,2.3125345552693964e-16
AUpdata_ta_ca_40_500_2_50_2,R,40,10,40268.91822957,0.0,40268.91822957,40268.91822957,40268.91822957001,-1.806842084186059e-16,-1.806842084186059e-16
AUpdata_ta_ca_40_500_2_50_3,R,40,10,52699.5656971656,0.0,52699.5656971656,52699.5656971656,52699.56569716563,-5.522593985684214e-16,-5.522593985684214e-16
AUpdata_ta_ca_40_500_2_50_4,R,40,10,48346.3025541916,0.0,48346.3025541916,48346.3025541916,48346.3025541916,0.0,0.0
AUpdata_ta_ca_40_500_2_50_5,R,40,10,58560.6066720561,0.0,58560.6066720561,58560.6066720561,58560.6066720561,0.0,0.0
AUpdata_ta_ca_40_500_3_100_1,R,40,10,53574.192155849,0.0,53574.192155849,53574.192155849,53574.19215584899,1.3581086940177164e-16,1.3581086940177164e-16
AUpdata_ta_ca_40_500_3_100_2,R,40,10,29513.9137603794,0.0,29513.9137603794,29513.9137603794,29513.9137603794,0.0,0.0
AUpdata_ta_ca_40_500_3_100_3,R,40,10,46570.4382996789,0.0,46570.4382996789,46570.4382996789,46570.438299678906,-1.5623554082448033e-16,-1.5623554082448033e-16
AUpdata_ta_ca_40_500_3_100_4,R,40,10,54758.24618826479,603.9862148582475,54567.2489768352,56477.2210911311,54567.2489768352,0.003500216980164615,0.0
AUpdata_ta_ca_40_500_3_100_5,R,40,10,36136.1658668133,0.0,36136.1658668133,36136.1658668133,36136.165866813346,-1.2080901401106593e-15,-1.2080901401106593e-15
AUpdata_ta_ca_40_500_3_50_1,R,40,10,60178.757894222,0.0,60178.757894222,60178.757894222,60178.757894222006,-1.209057459606028e-16,-1.209057459606028e-16
AUpdata_ta_ca_40_500_3_50_2,R,40,10,53180.3164941658,0.0,53180.3164941658,53180.3164941658,53180.31649416579,2.736334829816834e-16,2.736334829816834e-16
AUpdata_ta_ca_40_500_3_50_3,R,40,10,47315.2050599253,0.0,47315.2050599253,47315.2050599253,47315.2050599253,0.0,0.0
AUpdata_ta_ca_40_500_3_50_4,R,40,10,40925.4207730142,0.0,40925.4207730142,40925.4207730142,40925.420773014186,3.5557154828233894e-16,3.5557154828233894e-16
AUpdata_ta_ca_40_500_3_50_5,R,40,10,37996.6761692535,0.0,37996.6761692535,37996.6761692535,37996.67616925345,1.3404252275228599e-15,1.3404252275228599e-15
AUpdata_ta_ca_40_500_4_100_1,R,40,10,29516.726271485,0.0,29516.726271485,29516.726271485,29516.726271485048,-1.6022686275300416e-15,-1.6022686275300416e-15
AUpdata_ta_ca_40_500_4_100_2,R,40,10,39032.4040825687,0.0,39032.4040825687,39032.4040825687,39032.404082568704,-1.8640813409268739e-16,-1.8640813409268739e-16
AUpdata_ta_ca_40_500_4_100_3,R,40,10,30549.9350284011,0.0,30549.9350284011,30549.9350284011,30549.935028401047,1.7862454390048443e-15,1.7862454390048443e-15
AUpdata_ta_ca_40_500_4_100_4,R,40,10,35914.901951151,0.0,35914.901951151,35914.901951151,35914.901951151034,-1.012944101041913e-15,-1.012944101041913e-15
AUpdata_ta_ca_40_500_4_100_5,R,40,10,30928.741192504,0.0,30928.741192504,30928.741192504,30928.741192504007,-2.35249070400151e-16,-2.35249070400151e-16
AUpdata_ta_ca_40_500_4_50_1,R,40,10,30915.3763330485,0.0,30915.3763330485,30915.3763330485,30915.3763330485,0.0,0.0
AUpdata_ta_ca_40_500_4_50_2,R,40,10,35672.0060128257,0.0,35672.0060128257,35672.0060128257,35672.00601282571,-2.0396827729753656e-16,-2.0396827729753656e-16
AUpdata_ta_ca_40_500_4_50_3,R,40,10,41148.5786896461,0.0,41148.5786896461,41148.5786896461,41148.57868964611,-1.7682160224927083e-16,-1.7682160224927083e-16
AUpdata_ta_ca_40_500_4_50_4,R,40,10,57888.8381164236,0.0,57888.8381164236,57888.8381164236,57888.83811642359,1.256884375455995e-16,1.256884375455995e-16
