Instancia,bvns_random,bvns_greedy,rvns_random,rvns_greedy,salazar,SOTA,melhor_config,Dev_melhor
AUpdata_randomSergio_500_124750_3_100_2,4021871.29837479,4021871.29837479,4536653.87787437,4050735.46188138,4021871.29837479,,bvns_random,
AUpdata_randomSergio_500_124750_3_100_3,4036098.70723884,4036098.70723884,4638692.72984243,4036098.70723884,4036098.70723884,,bvns_random,
AUpdata_randomSergio_500_124750_4_100_1,3295659.60990746,3295659.60990746,3922341.4713203,3232142.11597269,3232142.11597269,,rvns_greedy,
AUpdata_randomSergio_500_124750_4_100_2,3705504.30489086,3706594.7022205,4492173.23856643,3744652.74918424,3705504.30489086,,bvns_random,
AUpdata_randomSergio_500_124750_4_100_3,3747359.46791998,3747359.46791998,4583028.92205774,3747359.46791998,3747359.46791998,,bvns_random,
AUpdata_randomSergio_500_124750_5_100_1,3064666.25994899,3064666.25994899,3774518.87459047,3064666.25994899,3064666.25994899,,bvns_random,
AUpdata_randomSergio_500_124750_5_100_2,3531294.47787796,3531294.47787796,4088289.77771061,3531294.47787796,3531294.47787796,,bvns_random,
AUpdata_randomSergio_500_124750_5_100_3,3572935.55355238,3567150.76078759,4074540.32292218,3567150.76078759,3567150.76078759,,bvns_greedy,
AUpdata_randomSergio_500_187125_10_100_1,2682818.92388752,2682818.92388752,3587254.91868259,2682818.92388752,2703257.89046883,,bvns_random,
AUpdata_randomSergio_500_187125_10_100_2,2860329.22202711,2874458.59363009,3758561.27830126,2874458.59363009,2867218.24547574,,bvns_random,
AUpdata_randomSergio_500_187125_10_100_3,2500173.71112592,2516174.04204084,3509166.05138389,2516174.04204084,2504287.0166594,,bvns_random,
AUpdata_randomSergio_500_187125_2_100_1,4335346.72638812,4335346.72638812,4776359.85073619,4335346.72638812,4335346.72638812,,bvns_random,
AUpdata_randomSergio_500_187125_2_100_2,4278630.870653,4278630.870653,4784664.08563554,4278630.870653,4278630.870653,,bvns_random,
AUpdata_randomSergio_500_187125_2_100_3,3910518.21831832,3943731.85642941,4040440.28981109,3943731.85642941,3910518.21831832,,bvns_random,
AUpdata_randomSergio_500_187125_3_100_1,3885876.62351626,3989338.32327272,4065748.86097282,3989338.32327272,3885876.62351626,,bvns_random,
AUpdata_randomSergio_500_187125_3_100_2,3916267.05427337,3916267.05427337,4395854.18182847,3916267.05427337,3916267.05427337,,bvns_random,
AUpdata_randomSergio_500_187125_3_100_3,3505888.93423205,3568851.73794703,3913671.14137928,3505888.93423205,3505888.93423205,,bvns_random,
AUpdata_randomSergio_500_187125_4_100_1,3637525.43066633,3637525.43066633,4054038.77409612,3688812.07581327,3580772.30047177,,salazar,
AUpdata_randomSergio_500_187125_4_100_2,3646098.73596071,3698227.06392475,4556436.0762027,3689352.36910443,3698227.06392475,,bvns_random,
AUpdata_randomSergio_500_187125_4_100_3,3295961.36214958,3295961.36214958,3762477.80157517,3295961.36214958,3295961.36214958,,bvns_random,
AUpdata_randomSergio_500_187125_5_100_1,3406123.23322499,3431930.71665922,3879536.35650962,3464306.64384712,3406123.23322499,,bvns_random,
AUpdata_randomSergio_500_187125_5_100_2,3505969.25704066,3472043.07148647,4212078.92243545,3472043.07148647,3505969.25704066,,bvns_greedy,
AUpdata_randomSergio_500_187125_5_100_3,3091972.4241734,3091972.4241734,3958810.38006469,3091972.4241734,3089492.60426947,,salazar,
AUpdata_randomSergio_500_62375_10_100_1,2546942.07292637,2536825.76291537,3613530.37930692,2548125.48955063,2536825.76291537,,bvns_greedy,
AUpdata_randomSergio_500_62375_10_100_2,2790237.36317198,2787337.26166126,3576886.10152083,2790237.36317198,2787337.26166126,,bvns_greedy,
AUpdata_randomSergio_500_62375_10_100_3,2629360.81093418,2675168.735619,3509737.5537164,2663048.10593301,2657237.58190749,,bvns_random,
AUpdata_randomSergio_500_62375_2_100_1,3882969.91608578,3882969.91608578,4061665.64000879,3882969.91608578,3882969.91608578,,bvns_random,
AUpdata_randomSergio_500_62375_2_100_2,4057715.74934027,4057715.74934027,4816713.49981651,4057715.74934027,4057715.74934027,,bvns_random,
AUpdata_randomSergio_500_62375_2_100_3,4071812.58327815,4071812.58327815,4520009.02036427,4071812.58327815,4071812.58327815,,bvns_random,
AUpdata_randomSergio_500_62375_3_100_1,3520757.19128085,3520757.19128085,4435103.84749201,3520757.19128085,3520757.19128085,,bvns_random,
AUpdata_randomSergio_500_62375_3_100_2,3924092.97907895,3677407.42608518,4581356.92894155,3677407.42608518,3677407.42608518,,bvns_greedy,
AUpdata_randomSergio_500_62375_3_100_3,3728381.12280047,3741788.85027494,4237413.58311431,3741788.85027494,3714825.32998633,,salazar,
AUpdata_randomSergio_500_62375_4_100_1,3261476.2835277,3261476.2835277,4117389.54936395,3261476.2835277,3261476.2835277,,bvns_random,
AUpdata_randomSergio_500_62375_4_100_2,3651292.52355972,3490390.86620681,4266316.90298939,3490390.86620681,3490390.86620681,,bvns_greedy,
AUpdata_randomSergio_500_62375_4_100_3,3449919.91206855,3449919.91206855,4316951.67485834,3482468.36242705,3449919.91206855,,bvns_random,
AUpdata_randomSergio_500_62375_5_100_1,3082215.54466257,3082215.54466257,3853957.30161195,3082215.54466257,3045568.29896934,,salazar,
AUpdata_randomSergio_500_62375_5_100_2,3451323.25713393,3301065.08277647,4550844.36612027,3301065.08277647,3451323.25713393,,bvns_greedy,
AUpdata_randomSergio_500_62375_5_100_3,3251360.82249042,3251360.82249042,3891542.75028728,3251360.82249042,3251360.82249042,,bvns_random,
