instancia_rel,basename,grupo,p,B,alg,seed,objetivo,tempo_s
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_2_100_1.txt,AUpdata_randomSergio_200_29850_2_100_1,200,2,100,bvns,42,1316577.86412709,1.4524228
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_2_100_2.txt,AUpdata_randomSergio_200_29850_2_100_2,200,2,100,bvns,42,1155811.56377216,1.4450841
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_2_100_3.txt,AUpdata_randomSergio_200_29850_2_100_3,200,2,100,bvns,42,1005495.30473096,1.4172785
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_3_100_1.txt,AUpdata_randomSergio_200_29850_3_100_1,200,3,100,bvns,42,1160669.74950906,1.9490378
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_3_100_2.txt,AUpdata_randomSergio_200_29850_3_100_2,200,3,100,bvns,42,1019627.42422932,2.7461707
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_3_100_3.txt,AUpdata_randomSergio_200_29850_3_100_3,200,3,100,bvns,42,930909.2375678,2.262431
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_4_100_1.txt,AUpdata_randomSergio_200_29850_4_100_1,200,4,100,bvns,42,1067230.29521799,3.3145972
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_4_100_2.txt,AUpdata_randomSergio_200_29850_4_100_2,200,4,100,bvns,42,913440.711122779,3.2669605
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_4_100_3.txt,AUpdata_randomSergio_200_29850_4_100_3,200,4,100,bvns,42,852140.429192605,2.7966943
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_5_100_1.txt,AUpdata_randomSergio_200_29850_5_100_1,200,5,100,bvns,42,932635.610050904,6.2041258
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_5_100_2.txt,AUpdata_randomSergio_200_29850_5_100_2,200,5,100,bvns,42,841785.794625735,4.9997682
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_29850_5_100_3.txt,AUpdata_randomSergio_200_29850_5_100_3,200,5,100,bvns,42,800593.521949485,3.8671468
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_10_100_1.txt,AUpdata_randomSergio_200_9950_10_100_1,200,10,100,bvns,42,598066.473300785,6.8740557
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_10_100_2.txt,AUpdata_randomSergio_200_9950_10_100_2,200,10,100,bvns,42,702049.14217078,10.7462095
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_10_100_3.txt,AUpdata_randomSergio_200_9950_10_100_3,200,10,100,bvns,42,759678.55600706,12.9091721
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_2_100_1.txt,AUpdata_randomSergio_200_9950_2_100_1,200,2,100,bvns,42,1121196.66237823,1.5241021
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_2_100_2.txt,AUpdata_randomSergio_200_9950_2_100_2,200,2,100,bvns,42,1118118.6587457,1.7772151
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_2_100_3.txt,AUpdata_randomSergio_200_9950_2_100_3,200,2,100,bvns,42,1328320.1967924,1.4934164
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_3_100_1.txt,AUpdata_randomSergio_200_9950_3_100_1,200,3,100,bvns,42,1010803.85526721,2.4035721
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_3_100_2.txt,AUpdata_randomSergio_200_9950_3_100_2,200,3,100,bvns,42,999338.799332135,2.1802594
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_3_100_3.txt,AUpdata_randomSergio_200_9950_3_100_3,200,3,100,bvns,42,1194154.24815405,1.8110468
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_4_100_1.txt,AUpdata_randomSergio_200_9950_4_100_1,200,4,100,bvns,42,894227.13805167,2.9135034
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_4_100_2.txt,AUpdata_randomSergio_200_9950_4_100_2,200,4,100,bvns,42,932129.35022881,2.9662143
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_4_100_3.txt,AUpdata_randomSergio_200_9950_4_100_3,200,4,100,bvns,42,1066841.73080141,2.3280602
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_5_100_1.txt,AUpdata_randomSergio_200_9950_5_100_1,200,5,100,bvns,42,829099.91419851,3.3684216
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_5_100_2.txt,AUpdata_randomSergio_200_9950_5_100_2,200,5,100,bvns,42,871770.933409055,4.1681362
instances\BigInstances100200\R\n=200\AUpdata_randomSergio_200_9950_5_100_3.txt,AUpdata_randomSergio_200_9950_5_100_3,200,5,100,bvns,42,990969.211150085,3.7201355
instances\BigInstances500\AUpdata_randomSergio_500_124750_10_100_1.txt,AUpdata_randomSergio_500_124750_10_100_1,500,10,100,bvns,42,2514908.90006612,91.3476622
instances\BigInstances500\AUpdata_randomSergio_500_124750_10_100_2.txt,AUpdata_randomSergio_500_124750_10_100_2,500,10,100,bvns,42,2836971.04481787,155.757761
instances\BigInstances500\AUpdata_randomSergio_500_124750_10_100_3.txt,AUpdata_randomSergio_500_124750_10_100_3,500,10,100,bvns,42,2913092.83588154,70.8775568
instances\BigInstances500\AUpdata_randomSergio_500_124750_2_100_1.txt,AUpdata_randomSergio_500_124750_2_100_1,500,2,100,bvns,42,3799328.61846075,9.8581071
instances\BigInstances500\AUpdata_randomSergio_500_124750_2_100_2.txt,AUpdata_randomSergio_500_124750_2_100_2,500,2,100,bvns,42,4381017.11204151,10.569656
instances\BigInstances500\AUpdata_randomSergio_500_124750_2_100_3.txt,AUpdata_randomSergio_500_124750_2_100_3,500,2,100,bvns,42,4477469.15668134,10.555572
instances\BigInstances500\AUpdata_randomSergio_500_124750_3_100_1.txt,AUpdata_randomSergio_500_124750_3_100_1,500,3,100,bvns,42,3507562.37347039,17.3360461
instances\BigInstances500\AUpdata_randomSergio_500_124750_3_100_2.txt,AUpdata_randomSergio_500_124750_3_100_2,500,3,100,bvns,42,4021871.29837479,16.1782842
instances\BigInstances500\AUpdata_randomSergio_500_124750_3_100_3.txt,AUpdata_randomSergio_500_124750_3_100_3,500,3,100,bvns,42,4036098.70723884,16.7119715
instances\BigInstances500\AUpdata_randomSergio_500_124750_4_100_1.txt,AUpdata_randomSergio_500_124750_4_100_1,500,4,100,bvns,42,3295659.60990746,25.0480879
instances\BigInstances500\AUpdata_randomSergio_500_124750_4_100_2.txt,AUpdata_randomSergio_500_124750_4_100_2,500,4,100,bvns,42,3706594.7022205,19.9275573
instances\BigInstances500\AUpdata_randomSergio_500_124750_4_100_3.txt,AUpdata_randomSergio_500_124750_4_100_3,500,4,100,bvns,42,3747359.46791998,24.0371434
instances\BigInstances500\AUpdata_randomSergio_500_124750_5_100_1.txt,AUpdata_randomSergio_500_124750_5_100_1,500,5,100,bvns,42,3064666.25994899,31.2543175
instances\BigInstances500\AUpdata_randomSergio_500_124750_5_100_2.txt,AUpdata_randomSergio_500_124750_5_100_2,500,5,100,bvns,42,3531294.47787796,28.4168724
instances\BigInstances500\AUpdata_randomSergio_500_124750_5_100_3.txt,AUpdata_randomSergio_500_124750_5_100_3,500,5,100,bvns,42,3567150.76078759,32.1691811
instances\BigInstances500\AUpdata_randomSergio_500_187125_10_100_1.txt,AUpdata_randomSergio_500_187125_10_100_1,500,10,100,bvns,42,2682818.92388752,145.3953789
instances\BigInstances500\AUpdata_randomSergio_500_187125_10_100_2.txt,AUpdata_randomSergio_500_187125_10_100_2,500,10,100,bvns,42,2874458.59363009,97.9065931
instances\BigInstances500\AUpdata_randomSergio_500_187125_10_100_3.txt,AUpdata_randomSergio_500_187125_10_100_3,500,10,100,bvns,42,2516174.04204084,69.4017475
instances\BigInstances500\AUpdata_randomSergio_500_187125_2_100_1.txt,AUpdata_randomSergio_500_187125_2_100_1,500,2,100,bvns,42,4335346.72638812,10.1434465
instances\BigInstances500\AUpdata_randomSergio_500_187125_2_100_2.txt,AUpdata_randomSergio_500_187125_2_100_2,500,2,100,bvns,42,4278630.870653,10.6152828
instances\BigInstances500\AUpdata_randomSergio_500_187125_2_100_3.txt,AUpdata_randomSergio_500_187125_2_100_3,500,2,100,bvns,42,3943731.85642941,9.4518477
instances\BigInstances500\AUpdata_randomSergio_500_187125_3_100_1.txt,AUpdata_randomSergio_500_187125_3_100_1,500,3,100,bvns,42,3989338.32327272,18.3438512
instances\BigInstances500\AUpdata_randomSergio_500_187125_3_100_2.txt,AUpdata_randomSergio_500_187125_3_100_2,500,3,100,bvns,42,3916267.05427337,15.4402479
instances\BigInstances500\AUpdata_randomSergio_500_187125_3_100_3.txt,AUpdata_randomSergio_500_187125_3_100_3,500,3,100,bvns,42,3568851.73794703,20.3822328
instances\BigInstances500\AUpdata_randomSergio_500_187125_4_100_1.txt,AUpdata_randomSergio_500_187125_4_100_1,500,4,100,bvns,42,3637525.43066633,23.228982
instances\BigInstances500\AUpdata_randomSergio_500_187125_4_100_2.txt,AUpdata_randomSergio_500_187125_4_100_2,500,4,100,bvns,42,3698227.06392475,27.0882625
instances\BigInstances500\AUpdata_randomSergio_500_187125_4_100_3.txt,AUpdata_randomSergio_500_187125_4_100_3,500,4,100,bvns,42,3295961.36214958,28.4381854
instances\BigInstances500\AUpdata_randomSergio_500_187125_5_100_1.txt,AUpdata_randomSergio_500_187125_5_100_1,500,5,100,bvns,42,3431930.71665922,34.0023955
instances\BigInstances500\AUpdata_randomSergio_500_187125_5_100_2.txt,AUpdata_randomSergio_500_187125_5_100_2,500,5,100,bvns,42,3472043.07148647,38.7269941
instances\BigInstances500\AUpdata_randomSergio_500_187125_5_100_3.txt,AUpdata_randomSergio_500_187125_5_100_3,500,5,100,bvns,42,3091972.4241734,26.6498207
instances\BigInstances500\AUpdata_randomSergio_500_62375_10_100_1.txt,AUpdata_randomSergio_500_62375_10_100_1,500,10,100,bvns,42,2536825.76291537,81.4437289
instances\BigInstances500\AUpdata_randomSergio_500_62375_10_100_2.txt,AUpdata_randomSergio_500_62375_10_100_2,500,10,100,bvns,42,2787337.26166126,107.7569956
instances\BigInstances500\AUpdata_randomSergio_500_62375_10_100_3.txt,AUpdata_randomSergio_500_62375_10_100_3,500,10,100,bvns,42,2675168.735619,73.0749053
instances\BigInstances500\AUpdata_randomSergio_500_62375_2_100_1.txt,AUpdata_randomSergio_500_62375_2_100_1,500,2,100,bvns,42,3882969.91608578,9.8043854
instances\BigInstances500\AUpdata_randomSergio_500_62375_2_100_2.txt,AUpdata_randomSergio_500_62375_2_100_2,500,2,100,bvns,42,4057715.74934027,10.720282
instances\BigInstances500\AUpdata_randomSergio_500_62375_2_100_3.txt,AUpdata_randomSergio_500_62375_2_100_3,500,2,100,bvns,42,4071812.58327815,9.9027424
instances\BigInstances500\AUpdata_randomSergio_500_62375_3_100_1.txt,AUpdata_randomSergio_500_62375_3_100_1,500,3,100,bvns,42,3520757.19128085,14.1368868
instances\BigInstances500\AUpdata_randomSergio_500_62375_3_100_2.txt,AUpdata_randomSergio_500_62375_3_100_2,500,3,100,bvns,42,3677407.42608518,19.7383245
instances\BigInstances500\AUpdata_randomSergio_500_62375_3_100_3.txt,AUpdata_randomSergio_500_62375_3_100_3,500,3,100,bvns,42,3741788.85027494,14.047913
instances\BigInstances500\AUpdata_randomSergio_500_62375_4_100_1.txt,AUpdata_randomSergio_500_62375_4_100_1,500,4,100,bvns,42,3261476.2835277,20.1293353
instances\BigInstances500\AUpdata_randomSergio_500_62375_4_100_2.txt,AUpdata_randomSergio_500_62375_4_100_2,500,4,100,bvns,42,3490390.86620681,33.3659493
instances\BigInstances500\AUpdata_randomSergio_500_62375_4_100_3.txt,AUpdata_randomSergio_500_62375_4_100_3,500,4,100,bvns,42,3449919.91206855,31.378285
instances\BigInstances500\AUpdata_randomSergio_500_62375_5_100_1.txt,AUpdata_randomSergio_500_62375_5_100_1,500,5,100,bvns,42,3082215.54466257,25.6661272
instances\BigInstances500\AUpdata_randomSergio_500_62375_5_100_2.txt,AUpdata_randomSergio_500_62375_5_100_2,500,5,100,bvns,42,3301065.08277647,37.2182957
instances\BigInstances500\AUpdata_randomSergio_500_62375_5_100_3.txt,AUpdata_randomSergio_500_62375_5_100_3,500,5,100,bvns,42,3251360.82249042,30.9866428
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_10_100_1.txt,AUpdata_corrSergio_500_124750_10_100_1,500,10,100,bvns,42,75073.394128435,131.7551903
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_10_100_2.txt,AUpdata_corrSergio_500_124750_10_100_2,500,10,100,bvns,42,78412.10640961,89.3319453
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_10_100_3.txt,AUpdata_corrSergio_500_124750_10_100_3,500,10,100,bvns,42,76358.722956635,81.4126557
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_2_100_1.txt,AUpdata_corrSergio_500_124750_2_100_1,500,2,100,bvns,42,106220.73444446,10.2985117
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_2_100_2.txt,AUpdata_corrSergio_500_124750_2_100_2,500,2,100,bvns,42,113346.251578745,12.5386244
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_2_100_3.txt,AUpdata_corrSergio_500_124750_2_100_3,500,2,100,bvns,42,110333.1089701,10.3725806
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_3_100_1.txt,AUpdata_corrSergio_500_124750_3_100_1,500,3,100,bvns,42,98773.698424065,22.1501203
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_3_100_2.txt,AUpdata_corrSergio_500_124750_3_100_2,500,3,100,bvns,42,105368.56796457,14.0187843
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_3_100_3.txt,AUpdata_corrSergio_500_124750_3_100_3,500,3,100,bvns,42,101153.48176414,16.4831543
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_4_100_1.txt,AUpdata_corrSergio_500_124750_4_100_1,500,4,100,bvns,42,93477.215007875,21.5426986
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_4_100_2.txt,AUpdata_corrSergio_500_124750_4_100_2,500,4,100,bvns,42,98853.672268235,21.5691654
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_4_100_3.txt,AUpdata_corrSergio_500_124750_4_100_3,500,4,100,bvns,42,95056.352761245,20.7608085
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_5_100_1.txt,AUpdata_corrSergio_500_124750_5_100_1,500,5,100,bvns,42,88480.239151365,28.446285
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_5_100_2.txt,AUpdata_corrSergio_500_124750_5_100_2,500,5,100,bvns,42,94091.651787225,26.0039429
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_124750_5_100_3.txt,AUpdata_corrSergio_500_124750_5_100_3,500,5,100,bvns,42,91005.24280491,24.8121198
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_10_100_1.txt,AUpdata_corrSergio_500_187125_10_100_1,500,10,100,bvns,42,71334.74346819,121.8287537
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_10_100_2.txt,AUpdata_corrSergio_500_187125_10_100_2,500,10,100,bvns,42,69729.3830084,69.7517172
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_10_100_3.txt,AUpdata_corrSergio_500_187125_10_100_3,500,10,100,bvns,42,69163.56518994,84.4100825
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_2_100_1.txt,AUpdata_corrSergio_500_187125_2_100_1,500,2,100,bvns,42,100950.344688655,9.6695407
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_2_100_2.txt,AUpdata_corrSergio_500_187125_2_100_2,500,2,100,bvns,42,99999.10929414,10.0573583
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_2_100_3.txt,AUpdata_corrSergio_500_187125_2_100_3,500,2,100,bvns,42,98874.1418654,12.0589943
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_3_100_1.txt,AUpdata_corrSergio_500_187125_3_100_1,500,3,100,bvns,42,93612.30417184,17.8455582
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_3_100_2.txt,AUpdata_corrSergio_500_187125_3_100_2,500,3,100,bvns,42,92119.9504484501,17.4420383
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_3_100_3.txt,AUpdata_corrSergio_500_187125_3_100_3,500,3,100,bvns,42,90799.6700219449,13.6532717
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_4_100_1.txt,AUpdata_corrSergio_500_187125_4_100_1,500,4,100,bvns,42,89106.671781855,26.8088905
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_4_100_2.txt,AUpdata_corrSergio_500_187125_4_100_2,500,4,100,bvns,42,87608.1624212151,18.5627713
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_4_100_3.txt,AUpdata_corrSergio_500_187125_4_100_3,500,4,100,bvns,42,85522.021049355,17.310883
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_5_100_1.txt,AUpdata_corrSergio_500_187125_5_100_1,500,5,100,bvns,42,84616.16332019,31.5615997
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_5_100_2.txt,AUpdata_corrSergio_500_187125_5_100_2,500,5,100,bvns,42,82813.0675663451,23.9070334
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_187125_5_100_3.txt,AUpdata_corrSergio_500_187125_5_100_3,500,5,100,bvns,42,81432.90755221,21.5408062
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_10_100_1.txt,AUpdata_corrSergio_500_62375_10_100_1,500,10,100,bvns,42,98922.616146715,53.4467085
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_10_100_2.txt,AUpdata_corrSergio_500_62375_10_100_2,500,10,100,bvns,42,100644.528823535,93.3121339
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_10_100_3.txt,AUpdata_corrSergio_500_62375_10_100_3,500,10,100,bvns,42,102007.28510077,91.3743782
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_2_100_1.txt,AUpdata_corrSergio_500_62375_2_100_1,500,2,100,bvns,42,139217.916145955,12.5938214
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_2_100_2.txt,AUpdata_corrSergio_500_62375_2_100_2,500,2,100,bvns,42,141258.13336015,9.5780005
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_2_100_3.txt,AUpdata_corrSergio_500_62375_2_100_3,500,2,100,bvns,42,143128.9377668,9.5932332
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_3_100_1.txt,AUpdata_corrSergio_500_62375_3_100_1,500,3,100,bvns,42,129509.38267576,16.4932814
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_3_100_2.txt,AUpdata_corrSergio_500_62375_3_100_2,500,3,100,bvns,42,131523.708910075,13.566551
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_3_100_3.txt,AUpdata_corrSergio_500_62375_3_100_3,500,3,100,bvns,42,132658.150241395,14.9707226
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_4_100_1.txt,AUpdata_corrSergio_500_62375_4_100_1,500,4,100,bvns,42,122855.69090042,20.2709663
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_4_100_2.txt,AUpdata_corrSergio_500_62375_4_100_2,500,4,100,bvns,42,124230.26751744,18.096859
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_4_100_3.txt,AUpdata_corrSergio_500_62375_4_100_3,500,4,100,bvns,42,124834.394337385,28.1347737
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_5_100_1.txt,AUpdata_corrSergio_500_62375_5_100_1,500,5,100,bvns,42,117530.489439325,27.7121528
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_5_100_2.txt,AUpdata_corrSergio_500_62375_5_100_2,500,5,100,bvns,42,119329.145869935,22.309457
instances\BigInstances500\BigInstancesCorrelated\AUpdata_corrSergio_500_62375_5_100_3.txt,AUpdata_corrSergio_500_62375_5_100_3,500,5,100,bvns,42,120787.878919205,28.5675658
instances\P\n=20\AUpdata_ta_cp_20_100_2_100_1.txt,AUpdata_ta_cp_20_100_2_100_1,20,2,100,bvns,42,9613.739311097,0.0132419
instances\P\n=20\AUpdata_ta_cp_20_100_2_100_2.txt,AUpdata_ta_cp_20_100_2_100_2,20,2,100,bvns,42,16778.1304445751,0.0110457
instances\P\n=20\AUpdata_ta_cp_20_100_2_100_3.txt,AUpdata_ta_cp_20_100_2_100_3,20,2,100,bvns,42,9051.6019418942,0.0093571
instances\P\n=20\AUpdata_ta_cp_20_100_2_100_4.txt,AUpdata_ta_cp_20_100_2_100_4,20,2,100,bvns,42,5162.13087163848,0.0122439
instances\P\n=20\AUpdata_ta_cp_20_100_2_100_5.txt,AUpdata_ta_cp_20_100_2_100_5,20,2,100,bvns,42,9383.87220931462,0.0101175
instances\P\n=20\AUpdata_ta_cp_20_100_2_50_1.txt,AUpdata_ta_cp_20_100_2_50_1,20,2,50,bvns,42,16457.8510286505,0.0096175
instances\P\n=20\AUpdata_ta_cp_20_100_2_50_2.txt,AUpdata_ta_cp_20_100_2_50_2,20,2,50,bvns,42,9130.7326971901,0.0098786
instances\P\n=20\AUpdata_ta_cp_20_100_2_50_3.txt,AUpdata_ta_cp_20_100_2_50_3,20,2,50,bvns,42,5868.22822659082,0.0104963
instances\P\n=20\AUpdata_ta_cp_20_100_2_50_4.txt,AUpdata_ta_cp_20_100_2_50_4,20,2,50,bvns,42,8990.36721215774,0.0095692
instances\P\n=20\AUpdata_ta_cp_20_100_2_50_5.txt,AUpdata_ta_cp_20_100_2_50_5,20,2,50,bvns,42,7883.42877036373,0.0099075
instances\P\n=20\AUpdata_ta_cp_20_100_3_100_1.txt,AUpdata_ta_cp_20_100_3_100_1,20,3,100,bvns,42,5452.1385611102,0.0143675
instances\P\n=20\AUpdata_ta_cp_20_100_3_100_2.txt,AUpdata_ta_cp_20_100_3_100_2,20,3,100,bvns,42,9311.9184253782,0.0160541
instances\P\n=20\AUpdata_ta_cp_20_100_3_100_3.txt,AUpdata_ta_cp_20_100_3_100_3,20,3,100,bvns,42,3969.0064075025,0.0122442
instances\P\n=20\AUpdata_ta_cp_20_100_3_100_4.txt,AUpdata_ta_cp_20_100_3_100_4,20,3,100,bvns,42,7205.2086128614,0.0149576
instances\P\n=20\AUpdata_ta_cp_20_100_3_100_5.txt,AUpdata_ta_cp_20_100_3_100_5,20,3,100,bvns,42,5630.9678250022,0.013166
instances\P\n=20\AUpdata_ta_cp_20_100_3_50_1.txt,AUpdata_ta_cp_20_100_3_50_1,20,3,50,bvns,42,10920.8739377705,0.0151342
instances\P\n=20\AUpdata_ta_cp_20_100_3_50_2.txt,AUpdata_ta_cp_20_100_3_50_2,20,3,50,bvns,42,6308.3816507767,0.0162688
instances\P\n=20\AUpdata_ta_cp_20_100_3_50_3.txt,AUpdata_ta_cp_20_100_3_50_3,20,3,50,bvns,42,3146.83702679673,0.0117232
instances\P\n=20\AUpdata_ta_cp_20_100_3_50_4.txt,AUpdata_ta_cp_20_100_3_50_4,20,3,50,bvns,42,6175.9938401936,0.0118624
instances\P\n=20\AUpdata_ta_cp_20_100_3_50_5.txt,AUpdata_ta_cp_20_100_3_50_5,20,3,50,bvns,42,3571.8098858654,0.0123779
instances\P\n=20\AUpdata_ta_cp_20_100_4_100_1.txt,AUpdata_ta_cp_20_100_4_100_1,20,4,100,bvns,42,6043.1100790464,0.0202232
instances\P\n=20\AUpdata_ta_cp_20_100_4_100_2.txt,AUpdata_ta_cp_20_100_4_100_2,20,4,100,bvns,42,4202.3330471045,0.0129733
instances\P\n=20\AUpdata_ta_cp_20_100_4_100_3.txt,AUpdata_ta_cp_20_100_4_100_3,20,4,100,bvns,42,5535.71527786545,0.0140811
instances\P\n=20\AUpdata_ta_cp_20_100_4_100_4.txt,AUpdata_ta_cp_20_100_4_100_4,20,4,100,bvns,42,4147.79588875499,0.0166251
instances\P\n=20\AUpdata_ta_cp_20_100_4_100_5.txt,AUpdata_ta_cp_20_100_4_100_5,20,4,100,bvns,42,2590.80624346345,0.0144289
instances\P\n=20\AUpdata_ta_cp_20_100_4_50_1.txt,AUpdata_ta_cp_20_100_4_50_1,20,4,50,bvns,42,5807.75498025827,0.0145528
instances\P\n=20\AUpdata_ta_cp_20_100_4_50_2.txt,AUpdata_ta_cp_20_100_4_50_2,20,4,50,bvns,42,6156.6419506415,0.0136135
instances\P\n=20\AUpdata_ta_cp_20_100_4_50_3.txt,AUpdata_ta_cp_20_100_4_50_3,20,4,50,bvns,42,5988.02572313825,0.0132447
instances\P\n=20\AUpdata_ta_cp_20_100_4_50_4.txt,AUpdata_ta_cp_20_100_4_50_4,20,4,50,bvns,42,3421.22083571185,0.0147944
instances\P\n=20\AUpdata_ta_cp_20_100_4_50_5.txt,AUpdata_ta_cp_20_100_4_50_5,20,4,50,bvns,42,5912.4970000355,0.0122431
instances\P\n=20\AUpdata_ta_cp_20_100_5_100_1.txt,AUpdata_ta_cp_20_100_5_100_1,20,5,100,bvns,42,4683.60796738912,0.0164034
instances\P\n=20\AUpdata_ta_cp_20_100_5_100_2.txt,AUpdata_ta_cp_20_100_5_100_2,20,5,100,bvns,42,2195.03418499586,0.0155891
instances\P\n=20\AUpdata_ta_cp_20_100_5_100_3.txt,AUpdata_ta_cp_20_100_5_100_3,20,5,100,bvns,42,4302.31112042196,0.0216923
instances\P\n=20\AUpdata_ta_cp_20_100_5_100_4.txt,AUpdata_ta_cp_20_100_5_100_4,20,5,100,bvns,42,1914.81715022904,0.0152837
instances\P\n=20\AUpdata_ta_cp_20_100_5_100_5.txt,AUpdata_ta_cp_20_100_5_100_5,20,5,100,bvns,42,4898.30276440255,0.014938
instances\P\n=20\AUpdata_ta_cp_20_100_5_50_1.txt,AUpdata_ta_cp_20_100_5_50_1,20,5,50,bvns,42,2769.69380566539,0.0237159
instances\P\n=20\AUpdata_ta_cp_20_100_5_50_2.txt,AUpdata_ta_cp_20_100_5_50_2,20,5,50,bvns,42,4417.4211666635,0.015888
instances\P\n=20\AUpdata_ta_cp_20_100_5_50_3.txt,AUpdata_ta_cp_20_100_5_50_3,20,5,50,bvns,42,5457.11297682355,0.0149302
instances\P\n=20\AUpdata_ta_cp_20_100_5_50_4.txt,AUpdata_ta_cp_20_100_5_50_4,20,5,50,bvns,42,1447.3592798297,0.0158231
instances\P\n=20\AUpdata_ta_cp_20_100_5_50_5.txt,AUpdata_ta_cp_20_100_5_50_5,20,5,50,bvns,42,4951.7896340641,0.0192509
instances\P\n=20\AUpdata_ta_cp_20_150_2_100_1.txt,AUpdata_ta_cp_20_150_2_100_1,20,2,100,bvns,42,4740.5654089422,0.0094999
