instancia_rel,basename,grupo,p,B,alg,seed,objetivo,tempo_s
instances\P\n=20\AUpdata_ta_cp_20_150_2_50_4.txt,AUpdata_ta_cp_20_150_2_50_4,20,2,50,rvns,42,5716.32994201157,0.0046013
instances\P\n=20\AUpdata_ta_cp_20_150_2_50_5.txt,AUpdata_ta_cp_20_150_2_50_5,20,2,50,rvns,42,4676.18367017332,0.0043815
instances\P\n=20\AUpdata_ta_cp_20_150_3_100_1.txt,AUpdata_ta_cp_20_150_3_100_1,20,3,100,rvns,42,2347.03203979231,0.0069949
instances\P\n=20\AUpdata_ta_cp_20_150_3_100_2.txt,AUpdata_ta_cp_20_150_3_100_2,20,3,100,rvns,42,3883.18498600695,0.0059023
instances\P\n=20\AUpdata_ta_cp_20_150_3_100_3.txt,AUpdata_ta_cp_20_150_3_100_3,20,3,100,rvns,42,2770.10415538623,0.0059198
instances\P\n=20\AUpdata_ta_cp_20_150_3_100_4.txt,AUpdata_ta_cp_20_150_3_100_4,20,3,100,rvns,42,2490.43841894355,0.0101805
instances\P\n=20\AUpdata_ta_cp_20_150_3_100_5.txt,AUpdata_ta_cp_20_150_3_100_5,20,3,100,rvns,42,4171.63402856269,0.0070672
instances\P\n=20\AUpdata_ta_cp_20_150_3_50_1.txt,AUpdata_ta_cp_20_150_3_50_1,20,3,50,rvns,42,2395.66709911122,0.0064475
instances\P\n=20\AUpdata_ta_cp_20_150_3_50_2.txt,AUpdata_ta_cp_20_150_3_50_2,20,3,50,rvns,42,2901.44088909355,0.0060383
instances\P\n=20\AUpdata_ta_cp_20_150_3_50_3.txt,AUpdata_ta_cp_20_150_3_50_3,20,3,50,rvns,42,3882.83803390313,0.0055461
instances\P\n=20\AUpdata_ta_cp_20_150_3_50_4.txt,AUpdata_ta_cp_20_150_3_50_4,20,3,50,rvns,42,1970.45521601796,0.0056848
instances\P\n=20\AUpdata_ta_cp_20_150_3_50_5.txt,AUpdata_ta_cp_20_150_3_50_5,20,3,50,rvns,42,4469.8091427398,0.0055079
instances\P\n=20\AUpdata_ta_cp_20_150_4_100_1.txt,AUpdata_ta_cp_20_150_4_100_1,20,4,100,rvns,42,1447.1916421351,0.0069505
instances\P\n=20\AUpdata_ta_cp_20_150_4_100_2.txt,AUpdata_ta_cp_20_150_4_100_2,20,4,100,rvns,42,3009.5669790856,0.0069353
instances\P\n=20\AUpdata_ta_cp_20_150_4_100_3.txt,AUpdata_ta_cp_20_150_4_100_3,20,4,100,rvns,42,2346.8504945188,0.0076973
instances\P\n=20\AUpdata_ta_cp_20_150_4_100_4.txt,AUpdata_ta_cp_20_150_4_100_4,20,4,100,rvns,42,1860.9146192606,0.0062087
instances\P\n=20\AUpdata_ta_cp_20_150_4_100_5.txt,AUpdata_ta_cp_20_150_4_100_5,20,4,100,rvns,42,1545.76305964914,0.0064025
instances\P\n=20\AUpdata_ta_cp_20_150_4_50_1.txt,AUpdata_ta_cp_20_150_4_50_1,20,4,50,rvns,42,1952.2134868598,0.0071479
instances\P\n=20\AUpdata_ta_cp_20_150_4_50_2.txt,AUpdata_ta_cp_20_150_4_50_2,20,4,50,rvns,42,3985.5968557429,0.006275
instances\P\n=20\AUpdata_ta_cp_20_150_4_50_3.txt,AUpdata_ta_cp_20_150_4_50_3,20,4,50,rvns,42,2597.7707533216,0.0058867
instances\P\n=20\AUpdata_ta_cp_20_150_4_50_4.txt,AUpdata_ta_cp_20_150_4_50_4,20,4,50,rvns,42,3442.44421565493,0.0059316
instances\P\n=20\AUpdata_ta_cp_20_150_4_50_5.txt,AUpdata_ta_cp_20_150_4_50_5,20,4,50,rvns,42,4017.1514150205,0.0066709
instances\P\n=20\AUpdata_ta_cp_20_150_5_100_1.txt,AUpdata_ta_cp_20_150_5_100_1,20,5,100,rvns,42,1643.62364893606,0.0071679
instances\P\n=20\AUpdata_ta_cp_20_150_5_100_2.txt,AUpdata_ta_cp_20_150_5_100_2,20,5,100,rvns,42,1584.3336185528,0.0067822
instances\P\n=20\AUpdata_ta_cp_20_150_5_100_3.txt,AUpdata_ta_cp_20_150_5_100_3,20,5,100,rvns,42,2300.91933738283,0.0069303
instances\P\n=20\AUpdata_ta_cp_20_150_5_100_4.txt,AUpdata_ta_cp_20_150_5_100_4,20,5,100,rvns,42,1554.87709537305,0.0076155
instances\P\n=20\AUpdata_ta_cp_20_150_5_100_5.txt,AUpdata_ta_cp_20_150_5_100_5,20,5,100,rvns,42,821.5231199762,0.0069601
instances\P\n=20\AUpdata_ta_cp_20_150_5_50_1.txt,AUpdata_ta_cp_20_150_5_50_1,20,5,50,rvns,42,2498.67684531795,0.0078513
instances\P\n=20\AUpdata_ta_cp_20_150_5_50_2.txt,AUpdata_ta_cp_20_150_5_50_2,20,5,50,rvns,42,2707.49875975215,0.0078086
instances\P\n=20\AUpdata_ta_cp_20_150_5_50_3.txt,AUpdata_ta_cp_20_150_5_50_3,20,5,50,rvns,42,1407.53098757691,0.0067011
instances\P\n=20\AUpdata_ta_cp_20_150_5_50_4.txt,AUpdata_ta_cp_20_150_5_50_4,20,5,50,rvns,42,1716.82177286535,0.0072868
instances\P\n=20\AUpdata_ta_cp_20_150_5_50_5.txt,AUpdata_ta_cp_20_150_5_50_5,20,5,50,rvns,42,2140.46852763807,0.0078491
instances\P\n=20\AUpdata_ta_cp_20_300_2_100_1.txt,AUpdata_ta_cp_20_300_2_100_1,20,2,100,rvns,42,2651.19359429347,0.0046741
instances\P\n=20\AUpdata_ta_cp_20_300_2_100_2.txt,AUpdata_ta_cp_20_300_2_100_2,20,2,100,rvns,42,1830.87656726451,0.0050704
instances\P\n=20\AUpdata_ta_cp_20_300_2_100_3.txt,AUpdata_ta_cp_20_300_2_100_3,20,2,100,rvns,42,2542.51312192483,0.0046565
instances\P\n=20\AUpdata_ta_cp_20_300_2_100_4.txt,AUpdata_ta_cp_20_300_2_100_4,20,2,100,rvns,42,2189.25331276279,0.0049453
instances\P\n=20\AUpdata_ta_cp_20_300_2_100_5.txt,AUpdata_ta_cp_20_300_2_100_5,20,2,100,rvns,42,1488.40397110307,0.0047519
instances\P\n=20\AUpdata_ta_cp_20_300_2_50_1.txt,AUpdata_ta_cp_20_300_2_50_1,20,2,50,rvns,42,1884.10121264042,0.0052084
instances\P\n=20\AUpdata_ta_cp_20_300_2_50_2.txt,AUpdata_ta_cp_20_300_2_50_2,20,2,50,rvns,42,1752.26654642996,0.0053801
instances\P\n=20\AUpdata_ta_cp_20_300_2_50_3.txt,AUpdata_ta_cp_20_300_2_50_3,20,2,50,rvns,42,1459.70776952291,0.0054684
instances\P\n=20\AUpdata_ta_cp_20_300_2_50_4.txt,AUpdata_ta_cp_20_300_2_50_4,20,2,50,rvns,42,5582.2876733633,0.0049722
instances\P\n=20\AUpdata_ta_cp_20_300_2_50_5.txt,AUpdata_ta_cp_20_300_2_50_5,20,2,50,rvns,42,3253.6752216579,0.0045302
instances\P\n=20\AUpdata_ta_cp_20_300_3_100_1.txt,AUpdata_ta_cp_20_300_3_100_1,20,3,100,rvns,42,887.642351474536,0.0063311
instances\P\n=20\AUpdata_ta_cp_20_300_3_100_2.txt,AUpdata_ta_cp_20_300_3_100_2,20,3,100,rvns,42,2404.29669864509,0.0057533
instances\P\n=20\AUpdata_ta_cp_20_300_3_100_3.txt,AUpdata_ta_cp_20_300_3_100_3,20,3,100,rvns,42,1743.67885695978,0.0058072
instances\P\n=20\AUpdata_ta_cp_20_300_3_100_4.txt,AUpdata_ta_cp_20_300_3_100_4,20,3,100,rvns,42,1177.73369870011,0.0059976
instances\P\n=20\AUpdata_ta_cp_20_300_3_100_5.txt,AUpdata_ta_cp_20_300_3_100_5,20,3,100,rvns,42,979.627472942127,0.0060537
instances\P\n=20\AUpdata_ta_cp_20_300_3_50_1.txt,AUpdata_ta_cp_20_300_3_50_1,20,3,50,rvns,42,1294.03858373191,0.0061897
instances\P\n=20\AUpdata_ta_cp_20_300_3_50_2.txt,AUpdata_ta_cp_20_300_3_50_2,20,3,50,rvns,42,2645.91305351017,0.0064031
instances\P\n=20\AUpdata_ta_cp_20_300_3_50_3.txt,AUpdata_ta_cp_20_300_3_50_3,20,3,50,rvns,42,2347.98943474613,0.0078956
instances\P\n=20\AUpdata_ta_cp_20_300_3_50_4.txt,AUpdata_ta_cp_20_300_3_50_4,20,3,50,rvns,42,980.79489708382,0.0056674
instances\P\n=20\AUpdata_ta_cp_20_300_3_50_5.txt,AUpdata_ta_cp_20_300_3_50_5,20,3,50,rvns,42,1460.27736275944,0.006991
instances\P\n=20\AUpdata_ta_cp_20_300_4_100_1.txt,AUpdata_ta_cp_20_300_4_100_1,20,4,100,rvns,42,668.085614438313,0.0075987
instances\P\n=20\AUpdata_ta_cp_20_300_4_100_2.txt,AUpdata_ta_cp_20_300_4_100_2,20,4,100,rvns,42,958.13956037408,0.0061695
instances\P\n=20\AUpdata_ta_cp_20_300_4_100_3.txt,AUpdata_ta_cp_20_300_4_100_3,20,4,100,rvns,42,1232.24762999185,0.0063372
instances\P\n=20\AUpdata_ta_cp_20_300_4_100_4.txt,AUpdata_ta_cp_20_300_4_100_4,20,4,100,rvns,42,977.3186844744,0.0066959
instances\P\n=20\AUpdata_ta_cp_20_300_4_100_5.txt,AUpdata_ta_cp_20_300_4_100_5,20,4,100,rvns,42,1359.39296503915,0.0067915
instances\P\n=20\AUpdata_ta_cp_20_300_4_50_1.txt,AUpdata_ta_cp_20_300_4_50_1,20,4,50,rvns,42,863.650990150728,0.0064682
instances\P\n=20\AUpdata_ta_cp_20_300_4_50_2.txt,AUpdata_ta_cp_20_300_4_50_2,20,4,50,rvns,42,1470.94893722067,0.0063013
instances\P\n=20\AUpdata_ta_cp_20_300_4_50_3.txt,AUpdata_ta_cp_20_300_4_50_3,20,4,50,rvns,42,879.13139271595,0.0068531
instances\P\n=20\AUpdata_ta_cp_20_300_4_50_4.txt,AUpdata_ta_cp_20_300_4_50_4,20,4,50,rvns,42,1375.18040957246,0.0071328
instances\P\n=20\AUpdata_ta_cp_20_300_4_50_5.txt,AUpdata_ta_cp_20_300_4_50_5,20,4,50,rvns,42,1114.46726507175,0.0066814
instances\P\n=20\AUpdata_ta_cp_20_300_5_100_1.txt,AUpdata_ta_cp_20_300_5_100_1,20,5,100,rvns,42,696.623733237093,0.0076648
instances\P\n=20\AUpdata_ta_cp_20_300_5_100_2.txt,AUpdata_ta_cp_20_300_5_100_2,20,5,100,rvns,42,1102.47091024775,0.0072261
instances\P\n=20\AUpdata_ta_cp_20_300_5_100_3.txt,AUpdata_ta_cp_20_300_5_100_3,20,5,100,rvns,42,758.312597354538,0.0071038
instances\P\n=20\AUpdata_ta_cp_20_300_5_100_4.txt,AUpdata_ta_cp_20_300_5_100_4,20,5,100,rvns,42,671.622937107835,0.0069804
instances\P\n=20\AUpdata_ta_cp_20_300_5_100_5.txt,AUpdata_ta_cp_20_300_5_100_5,20,5,100,rvns,42,765.859993261912,0.0069915
instances\P\n=20\AUpdata_ta_cp_20_300_5_50_1.txt,AUpdata_ta_cp_20_300_5_50_1,20,5,50,rvns,42,1467.2857691906,0.0070614
instances\P\n=20\AUpdata_ta_cp_20_300_5_50_2.txt,AUpdata_ta_cp_20_300_5_50_2,20,5,50,rvns,42,960.54157662019,0.0072296
instances\P\n=20\AUpdata_ta_cp_20_300_5_50_3.txt,AUpdata_ta_cp_20_300_5_50_3,20,5,50,rvns,42,600.81347590965,0.006932
instances\P\n=20\AUpdata_ta_cp_20_300_5_50_4.txt,AUpdata_ta_cp_20_300_5_50_4,20,5,50,rvns,42,989.45966329329,0.006891
instances\P\n=20\AUpdata_ta_cp_20_300_5_50_5.txt,AUpdata_ta_cp_20_300_5_50_5,20,5,50,rvns,42,1041.49836587269,0.0067962
instances\P\n=40\AUpdata_ta_cp_40_100_2_100_1.txt,AUpdata_ta_cp_40_100_2_100_1,40,2,100,rvns,42,51060.2584453079,0.0239832
instances\P\n=40\AUpdata_ta_cp_40_100_2_100_2.txt,AUpdata_ta_cp_40_100_2_100_2,40,2,100,rvns,42,57800.0451613698,0.0231209
instances\P\n=40\AUpdata_ta_cp_40_100_2_100_3.txt,AUpdata_ta_cp_40_100_2_100_3,40,2,100,rvns,42,44749.3575927447,0.0239183
instances\P\n=40\AUpdata_ta_cp_40_100_2_100_4.txt,AUpdata_ta_cp_40_100_2_100_4,40,2,100,rvns,42,50094.9347758103,0.024116
instances\P\n=40\AUpdata_ta_cp_40_100_2_100_5.txt,AUpdata_ta_cp_40_100_2_100_5,40,2,100,rvns,42,58024.6000078007,0.0237845
instances\P\n=40\AUpdata_ta_cp_40_100_2_50_1.txt,AUpdata_ta_cp_40_100_2_50_1,40,2,50,rvns,42,49834.3396137468,0.0249122
instances\P\n=40\AUpdata_ta_cp_40_100_2_50_2.txt,AUpdata_ta_cp_40_100_2_50_2,40,2,50,rvns,42,55554.9569963684,0.0234289
instances\P\n=40\AUpdata_ta_cp_40_100_2_50_3.txt,AUpdata_ta_cp_40_100_2_50_3,40,2,50,rvns,42,68922.717120555,0.0246438
instances\P\n=40\AUpdata_ta_cp_40_100_2_50_4.txt,AUpdata_ta_cp_40_100_2_50_4,40,2,50,rvns,42,67691.8247703603,0.0219094
instances\P\n=40\AUpdata_ta_cp_40_100_2_50_5.txt,AUpdata_ta_cp_40_100_2_50_5,40,2,50,rvns,42,60792.9509808951,0.0257335
instances\P\n=40\AUpdata_ta_cp_40_100_3_100_1.txt,AUpdata_ta_cp_40_100_3_100_1,40,3,100,rvns,42,58584.0172768334,0.0303382
instances\P\n=40\AUpdata_ta_cp_40_100_3_100_2.txt,AUpdata_ta_cp_40_100_3_100_2,40,3,100,rvns,42,60271.4788514215,0.0307586
instances\P\n=40\AUpdata_ta_cp_40_100_3_100_3.txt,AUpdata_ta_cp_40_100_3_100_3,40,3,100,rvns,42,57982.6052937396,0.0307497
instances\P\n=40\AUpdata_ta_cp_40_100_3_100_4.txt,AUpdata_ta_cp_40_100_3_100_4,40,3,100,rvns,42,49975.3219972688,0.0302676
instances\P\n=40\AUpdata_ta_cp_40_100_3_100_5.txt,AUpdata_ta_cp_40_100_3_100_5,40,3,100,rvns,42,57293.8804626459,0.0327904
instances\P\n=40\AUpdata_ta_cp_40_100_3_50_1.txt,AUpdata_ta_cp_40_100_3_50_1,40,3,50,rvns,42,51291.2146903302,0.033204
instances\P\n=40\AUpdata_ta_cp_40_100_3_50_2.txt,AUpdata_ta_cp_40_100_3_50_2,40,3,50,rvns,42,55675.3043203596,0.029564
instances\P\n=40\AUpdata_ta_cp_40_100_3_50_3.txt,AUpdata_ta_cp_40_100_3_50_3,40,3,50,rvns,42,47259.3415463851,0.0291714
instances\P\n=40\AUpdata_ta_cp_40_100_3_50_4.txt,AUpdata_ta_cp_40_100_3_50_4,40,3,50,rvns,42,62104.5246094538,0.0266731
instances\P\n=40\AUpdata_ta_cp_40_100_3_50_5.txt,AUpdata_ta_cp_40_100_3_50_5,40,3,50,rvns,42,53143.2351578247,0.0287789
instances\P\n=40\AUpdata_ta_cp_40_100_4_100_1.txt,AUpdata_ta_cp_40_100_4_100_1,40,4,100,rvns,42,53435.677603041,0.029404
instances\P\n=40\AUpdata_ta_cp_40_100_4_100_2.txt,AUpdata_ta_cp_40_100_4_100_2,40,4,100,rvns,42,43600.1518034417,0.0331621
instances\P\n=40\AUpdata_ta_cp_40_100_4_100_3.txt,AUpdata_ta_cp_40_100_4_100_3,40,4,100,rvns,42,36632.1882934025,0.0379119
instances\P\n=40\AUpdata_ta_cp_40_100_4_100_4.txt,AUpdata_ta_cp_40_100_4_100_4,40,4,100,rvns,42,30851.5594421029,0.0344657
instances\P\n=40\AUpdata_ta_cp_40_100_4_100_5.txt,AUpdata_ta_cp_40_100_4_100_5,40,4,100,rvns,42,50221.7076759763,0.0314769
instances\P\n=40\AUpdata_ta_cp_40_100_4_50_1.txt,AUpdata_ta_cp_40_100_4_50_1,40,4,50,rvns,42,46884.5516181522,0.0361518
instances\P\n=40\AUpdata_ta_cp_40_100_4_50_2.txt,AUpdata_ta_cp_40_100_4_50_2,40,4,50,rvns,42,47686.3707204445,0.0328909
instances\P\n=40\AUpdata_ta_cp_40_100_4_50_3.txt,AUpdata_ta_cp_40_100_4_50_3,40,4,50,rvns,42,43032.9778475573,0.0319769
instances\P\n=40\AUpdata_ta_cp_40_100_4_50_4.txt,AUpdata_ta_cp_40_100_4_50_4,40,4,50,rvns,42,43412.4460547252,0.0331321
instances\P\n=40\AUpdata_ta_cp_40_100_4_50_5.txt,AUpdata_ta_cp_40_100_4_50_5,40,4,50,rvns,42,53926.2750997598,0.0508415
instances\P\n=40\AUpdata_ta_cp_40_100_5_100_1.txt,AUpdata_ta_cp_40_100_5_100_1,40,5,100,rvns,42,36535.6699471435,0.0357858
instances\P\n=40\AUpdata_ta_cp_40_100_5_100_2.txt,AUpdata_ta_cp_40_100_5_100_2,40,5,100,rvns,42,29752.438729522,0.0388551
instances\P\n=40\AUpdata_ta_cp_40_100_5_100_3.txt,AUpdata_ta_cp_40_100_5_100_3,40,5,100,rvns,42,36155.188434905,0.0358709
instances\P\n=40\AUpdata_ta_cp_40_100_5_100_4.txt,AUpdata_ta_cp_40_100_5_100_4,40,5,100,rvns,42,21096.6357900984,0.0382976
instances\P\n=40\AUpdata_ta_cp_40_100_5_100_5.txt,AUpdata_ta_cp_40_100_5_100_5,40,5,100,rvns,42,22681.5227135232,0.038016
instances\P\n=40\AUpdata_ta_cp_40_100_5_50_1.txt,AUpdata_ta_cp_40_100_5_50_1,40,5,50,rvns,42,39584.8309932487,0.0355795
instances\P\n=40\AUpdata_ta_cp_40_100_5_50_2.txt,AUpdata_ta_cp_40_100_5_50_2,40,5,50,rvns,42,38899.6633493473,0.0377991
instances\P\n=40\AUpdata_ta_cp_40_100_5_50_3.txt,AUpdata_ta_cp_40_100_5_50_3,40,5,50,rvns,42,48144.5086952277,0.045244
instances\P\n=40\AUpdata_ta_cp_40_100_5_50_4.txt,AUpdata_ta_cp_40_100_5_50_4,40,5,50,rvns,42,39798.5871783828,0.0367021
instances\P\n=40\AUpdata_ta_cp_40_100_5_50_5.txt,AUpdata_ta_cp_40_100_5_50_5,40,5,50,rvns,42,49902.4620273398,0.047452
instances\P\n=40\AUpdata_ta_cp_40_300_2_100_1.txt,AUpdata_ta_cp_40_300_2_100_1,40,2,100,rvns,42,12152.3042607783,0.0238709
instances\P\n=40\AUpdata_ta_cp_40_300_2_100_2.txt,AUpdata_ta_cp_40_300_2_100_2,40,2,100,rvns,42,14926.32966799,0.0224197
instances\P\n=40\AUpdata_ta_cp_40_300_2_100_3.txt,AUpdata_ta_cp_40_300_2_100_3,40,2,100,rvns,42,15473.0600634411,0.0223281
instances\P\n=40\AUpdata_ta_cp_40_300_2_100_4.txt,AUpdata_ta_cp_40_300_2_100_4,40,2,100,rvns,42,20963.766001909,0.0216428
instances\P\n=40\AUpdata_ta_cp_40_300_2_100_5.txt,AUpdata_ta_cp_40_300_2_100_5,40,2,100,rvns,42,21909.0131063313,0.0224555
instances\P\n=40\AUpdata_ta_cp_40_300_2_50_1.txt,AUpdata_ta_cp_40_300_2_50_1,40,2,50,rvns,42,13531.1100343464,0.0229494
instances\P\n=40\AUpdata_ta_cp_40_300_2_50_2.txt,AUpdata_ta_cp_40_300_2_50_2,40,2,50,rvns,42,17384.8368666205,0.0225074
instances\P\n=40\AUpdata_ta_cp_40_300_2_50_3.txt,AUpdata_ta_cp_40_300_2_50_3,40,2,50,rvns,42,17663.1791944002,0.0212184
instances\P\n=40\AUpdata_ta_cp_40_300_2_50_4.txt,AUpdata_ta_cp_40_300_2_50_4,40,2,50,rvns,42,14402.9391475455,0.023077
instances\P\n=40\AUpdata_ta_cp_40_300_2_50_5.txt,AUpdata_ta_cp_40_300_2_50_5,40,2,50,rvns,42,14916.2878031784,0.0228576
instances\P\n=40\AUpdata_ta_cp_40_300_3_100_1.txt,AUpdata_ta_cp_40_300_3_100_1,40,3,100,rvns,42,16779.6408822143,0.0256695
instances\P\n=40\AUpdata_ta_cp_40_300_3_100_2.txt,AUpdata_ta_cp_40_300_3_100_2,40,3,100,rvns,42,17803.5030143306,0.0252582
instances\P\n=40\AUpdata_ta_cp_40_300_3_100_3.txt,AUpdata_ta_cp_40_300_3_100_3,40,3,100,rvns,42,12530.893385602,0.0258252
instances\P\n=40\AUpdata_ta_cp_40_300_3_100_4.txt,AUpdata_ta_cp_40_300_3_100_4,40,3,100,rvns,42,9961.16022102131,0.0273393
instances\P\n=40\AUpdata_ta_cp_40_300_3_100_5.txt,AUpdata_ta_cp_40_300_3_100_5,40,3,100,rvns,42,15019.9429091572,0.0274846
instances\P\n=40\AUpdata_ta_cp_40_300_3_50_1.txt,AUpdata_ta_cp_40_300_3_50_1,40,3,50,rvns,42,13874.8927076251,0.0283283
instances\P\n=40\AUpdata_ta_cp_40_300_3_50_2.txt,AUpdata_ta_cp_40_300_3_50_2,40,3,50,rvns,42,12728.674960489,0.0269559
instances\P\n=40\AUpdata_ta_cp_40_300_3_50_3.txt,AUpdata_ta_cp_40_300_3_50_3,40,3,50,rvns,42,16406.158900903,0.0268807
instances\P\n=40\AUpdata_ta_cp_40_300_3_50_4.txt,AUpdata_ta_cp_40_300_3_50_4,40,3,50,rvns,42,15475.9245552017,0.0254924
instances\P\n=40\AUpdata_ta_cp_40_300_3_50_5.txt,AUpdata_ta_cp_40_300_3_50_5,40,3,50,rvns,42,15875.9688962172,0.0288509
instances\P\n=40\AUpdata_ta_cp_40_300_4_100_1.txt,AUpdata_ta_cp_40_300_4_100_1,40,4,100,rvns,42,5078.69452783078,0.034028
instances\P\n=40\AUpdata_ta_cp_40_300_4_100_2.txt,AUpdata_ta_cp_40_300_4_100_2,40,4,100,rvns,42,10865.537902907,0.0372082
instances\P\n=40\AUpdata_ta_cp_40_300_4_100_3.txt,AUpdata_ta_cp_40_300_4_100_3,40,4,100,rvns,42,12415.8255521521,0.0314897
instances\P\n=40\AUpdata_ta_cp_40_300_4_100_4.txt,AUpdata_ta_cp_40_300_4_100_4,40,4,100,rvns,42,18230.1349909775,0.0312606
instances\P\n=40\AUpdata_ta_cp_40_300_4_100_5.txt,AUpdata_ta_cp_40_300_4_100_5,40,4,100,rvns,42,10964.9076336472,0.0294353
instances\P\n=40\AUpdata_ta_cp_40_300_4_50_1.txt,AUpdata_ta_cp_40_300_4_50_1,40,4,50,rvns,42,12208.1277572287,0.030146
instances\P\n=40\AUpdata_ta_cp_40_300_4_50_2.txt,AUpdata_ta_cp_40_300_4_50_2,40,4,50,rvns,42,12570.3798349956,0.0308523
instances\P\n=40\AUpdata_ta_cp_40_300_4_50_3.txt,AUpdata_ta_cp_40_300_4_50_3,40,4,50,rvns,42,12290.2531903134,0.0332516
instances\P\n=40\AUpdata_ta_cp_40_300_4_50_4.txt,AUpdata_ta_cp_40_300_4_50_4,40,4,50,rvns,42,14250.9588203283,0.0309516
instances\P\n=40\AUpdata_ta_cp_40_300_4_50_5.txt,AUpdata_ta_cp_40_300_4_50_5,40,4,50,rvns,42,14927.4425858299,0.0324963
instances\P\n=40\AUpdata_ta_cp_40_300_5_100_1.txt,AUpdata_ta_cp_40_300_5_100_1,40,5,100,rvns,42,9048.83366992565,0.0371708
instances\P\n=40\AUpdata_ta_cp_40_300_5_100_2.txt,AUpdata_ta_cp_40_300_5_100_2,40,5,100,rvns,42,5851.34967242215,0.0365079
instances\P\n=40\AUpdata_ta_cp_40_300_5_100_3.txt,AUpdata_ta_cp_40_300_5_100_3,40,5,100,rvns,42,9545.60783013713,0.03608
instances\P\n=40\AUpdata_ta_cp_40_300_5_100_4.txt,AUpdata_ta_cp_40_300_5_100_4,40,5,100,rvns,42,7962.4785908507,0.0419333
instances\P\n=40\AUpdata_ta_cp_40_300_5_100_5.txt,AUpdata_ta_cp_40_300_5_100_5,40,5,100,rvns,42,9464.67829515673,0.0364272
instances\P\n=40\AUpdata_ta_cp_40_300_5_50_1.txt,AUpdata_ta_cp_40_300_5_50_1,40,5,50,rvns,42,9922.55824979338,0.0347421
instances\P\n=40\AUpdata_ta_cp_40_300_5_50_2.txt,AUpdata_ta_cp_40_300_5_50_2,40,5,50,rvns,42,13591.713371639,0.0413789
instances\P\n=40\AUpdata_ta_cp_40_300_5_50_3.txt,AUpdata_ta_cp_40_300_5_50_3,40,5,50,rvns,42,8327.77563858993,0.037063
instances\P\n=40\AUpdata_ta_cp_40_300_5_50_4.txt,AUpdata_ta_cp_40_300_5_50_4,40,5,50,rvns,42,11957.326747287,0.0356888
instances\P\n=40\AUpdata_ta_cp_40_300_5_50_5.txt,AUpdata_ta_cp_40_300_5_50_5,40,5,50,rvns,42,12202.8820973227,0.03679
instances\P\n=40\AUpdata_ta_cp_40_500_2_100_1.txt,AUpdata_ta_cp_40_500_2_100_1,40,2,100,rvns,42,10461.4468954924,0.0222996
instances\P\n=40\AUpdata_ta_cp_40_500_2_100_2.txt,AUpdata_ta_cp_40_500_2_100_2,40,2,100,rvns,42,8257.79743630804,0.0227121
instances\P\n=40\AUpdata_ta_cp_40_500_2_100_3.txt,AUpdata_ta_cp_40_500_2_100_3,40,2,100,rvns,42,10650.6968192399,0.020561
instances\P\n=40\AUpdata_ta_cp_40_500_2_100_4.txt,AUpdata_ta_cp_40_500_2_100_4,40,2,100,rvns,42,9300.41279519462,0.0228284
instances\P\n=40\AUpdata_ta_cp_40_500_2_100_5.txt,AUpdata_ta_cp_40_500_2_100_5,40,2,100,rvns,42,6797.62365313738,0.0213079
instances\P\n=40\AUpdata_ta_cp_40_500_2_50_1.txt,AUpdata_ta_cp_40_500_2_50_1,40,2,50,rvns,42,7750.1822282488,0.0237257
instances\P\n=40\AUpdata_ta_cp_40_500_2_50_2.txt,AUpdata_ta_cp_40_500_2_50_2,40,2,50,rvns,42,13008.9930840615,0.0202325
instances\P\n=40\AUpdata_ta_cp_40_500_2_50_3.txt,AUpdata_ta_cp_40_500_2_50_3,40,2,50,rvns,42,8511.04231301065,0.0204022
instances\P\n=40\AUpdata_ta_cp_40_500_2_50_4.txt,AUpdata_ta_cp_40_500_2_50_4,40,2,50,rvns,42,12169.505107036,0.0220501
instances\P\n=40\AUpdata_ta_cp_40_500_2_50_5.txt,AUpdata_ta_cp_40_500_2_50_5,40,2,50,rvns,42,13771.9603754401,0.0211553
instances\P\n=40\AUpdata_ta_cp_40_500_3_100_1.txt,AUpdata_ta_cp_40_500_3_100_1,40,3,100,rvns,42,3698.37971229566,0.0277655
instances\P\n=40\AUpdata_ta_cp_40_500_3_100_2.txt,AUpdata_ta_cp_40_500_3_100_2,40,3,100,rvns,42,6081.61330773353,0.026837
instances\P\n=40\AUpdata_ta_cp_40_500_3_100_3.txt,AUpdata_ta_cp_40_500_3_100_3,40,3,100,rvns,42,7979.8157676019,0.0265104
instances\P\n=40\AUpdata_ta_cp_40_500_3_100_4.txt,AUpdata_ta_cp_40_500_3_100_4,40,3,100,rvns,42,6817.85475408982,0.027153
instances\P\n=40\AUpdata_ta_cp_40_500_3_100_5.txt,AUpdata_ta_cp_40_500_3_100_5,40,3,100,rvns,42,5181.07837513724,0.026488
instances\P\n=40\AUpdata_ta_cp_40_500_3_50_1.txt,AUpdata_ta_cp_40_500_3_50_1,40,3,50,rvns,42,10697.3715435675,0.0287788
instances\P\n=40\AUpdata_ta_cp_40_500_3_50_2.txt,AUpdata_ta_cp_40_500_3_50_2,40,3,50,rvns,42,8324.8811405405,0.0269331
instances\P\n=40\AUpdata_ta_cp_40_500_3_50_3.txt,AUpdata_ta_cp_40_500_3_50_3,40,3,50,rvns,42,8279.90525734965,0.0274935
